#{"t_start": 1784326665.022524, "env_id": "None"}
r,l,t
-53.094664,30,3648.920959
258.914709,141,3651.118717
898.405565,450,3657.526804
704.565637,212,3660.415485
607.67336,134,3662.720896
1093.717512,369,3666.100577
983.088366,579,3674.309532
-58.809073,428,3680.309435
664.345768,534,3686.621448
1090.590558,417,3692.616421
260.829396,241,3694.636505
264.367773,223,3697.352732
688.07769,342,3702.662314
48.09719,102,3704.050669
693.063839,291,3707.444933
882.1423,414,3711.359219
1087.93339,696,3719.334094
899.513267,383,3723.182978
596.829879,261,3725.637164
51.296275,132,3726.671256
592.897901,310,3754.943738
158.097257,188,3756.473662
999.496183,438,3760.735492
993.728617,349,3764.143111
785.311842,494,3768.596457
994.59662,478,3772.561969
1078.854361,566,3777.327749
600.431343,165,3779.815927
1080.478013,800,3788.86418
356.286171,298,3792.053645
597.737315,142,3793.168051
963.970437,822,3800.861913
-50.341032,116,3801.909468
701.3072,298,3804.841944
472.438693,321,3807.681651
147.549414,162,3809.052683
357.874215,218,3810.685811
48.399827,182,3812.253145
258.211381,325,3815.157197
701.028375,260,3817.710106
1.831408,1818,3834.027029
-53.820881,94,3835.335285
159.458302,265,3838.656481
49.368153,132,3840.325176
578.28837,449,3844.524262
260.095162,202,3846.604987
811.398633,273,3849.105836
-48.08349,89,3849.844934
801.167614,171,3851.47088
57.839755,115,3852.459438
-95.284027,1816,3869.855014
1093.198159,464,3873.384716
871.620555,562,3879.173728
153.346096,278,3881.874765
703.231228,194,3884.063506
116.994778,1812,3902.409934
595.338524,208,3904.27723
360.152507,417,3908.432677
686.462216,429,3912.420507
1001.500688,378,3915.610846
997.432579,186,3917.885718
800.965267,188,3919.951707
695.151344,354,3923.06173
154.831396,191,3924.667493
604.168129,200,3926.151655
706.25176,286,3928.787147
666.113875,360,3932.083817
598.961947,217,3933.876099
-53.129584,124,3935.050386
597.766473,216,3936.780562
55.51521,67,3937.380258
993.088775,409,3941.643731
801.3305,385,3974.159055
695.850044,289,3976.52387
250.874788,365,3979.859796
