#{"t_start": 1784326665.0335786, "env_id": "None"}
r,l,t
996.54484,286,1388.012964
451.268878,415,1393.075036
252.327914,297,1396.99139
800.685993,235,1399.603804
788.708403,330,1403.557494
52.750588,132,1405.335833
349.417731,297,1408.701171
706.720165,162,1410.711594
150.819003,151,1413.093244
-53.315407,52,1413.722797
153.383749,128,1415.38909
784.002853,373,1419.464869
233.292112,1050,1432.855294
998.045133,435,1437.528235
897.545406,356,1442.362157
-50.849068,92,1443.455539
805.993735,378,1447.956885
1088.877302,452,1453.759939
688.200286,450,1459.350706
604.890467,105,1460.66018
599.287596,98,1461.720387
154.080471,63,1462.471373
153.719078,132,1463.881343
611.695349,213,1466.621064
56.328656,75,1467.630201
-49.140242,10,1467.73293
51.132982,85,1468.888947
152.606802,101,1470.009267
883.483529,513,1475.977639
986.125945,480,1481.722844
252.692114,258,1485.011281
2.375232,1832,1539.504814
905.120829,397,1544.279634
-54.078441,90,1545.361643
569.788655,338,1549.239221
251.562622,338,1553.670608
795.708793,334,1557.620376
164.117497,131,1559.194609
698.07034,190,1561.373839
361.354699,484,1567.689726
464.611954,462,1573.895064
994.147732,454,1579.390993
51.720862,56,1580.080287
58.101875,65,1580.877842
589.421968,356,1584.872165
806.570765,286,1588.23782
890.709876,517,1594.618612
995.864094,530,1600.965222
-48.871842,58,1601.688648
-47.330305,24,1601.923774
-103.453439,1849,1625.178187
996.763332,313,1629.256592
-49.785036,66,1630.308913
896.271225,491,1636.332134
990.526146,407,1642.425419
50.482319,163,1645.530554
1.122465,1812,1675.577163
995.735272,433,1682.033069
2.91491,1848,1705.549025
982.676472,610,1712.923215
589.636633,208,1715.168503
269.675282,317,1719.452433
691.871975,313,1742.496198
783.576734,371,1747.790087
1095.452877,402,1752.966297
898.893375,366,1757.127026
50.294728,52,1757.696198
472.00415,494,1764.017676
-46.062704,80,1764.966527
594.408227,198,1767.292577
1080.011406,622,1773.388648
987.481491,479,1777.388348
-75.27623,789,1783.618733
566.681511,318,1785.879941
685.346407,378,1789.157653
983.742165,571,1793.482771
353.492803,275,1814.199902
996.330927,245,1816.689421
693.98663,262,1819.686628
257.733569,324,1823.431931
698.946139,278,1827.045338
695.862569,277,1830.75666
703.386649,225,1833.619188
1107.252029,401,1838.433078
1087.100547,587,1845.496858
-75.61696,780,1854.216389
1097.009386,389,1857.281901
362.092205,385,1864.820154
703.254676,185,1868.549029
261.529908,278,1875.546271
51.794231,135,1877.810465
131.141331,1223,1894.694467
894.274196,506,1900.645492
1074.842638,681,1908.64827
907.024781,209,1911.420373
562.915576,622,1917.590732
805.367987,243,1919.409645
50.48642,79,1919.985566
987.199993,399,1923.163079
48.496715,225,1924.827149
689.40253,337,1927.394239
-51.027136,64,1928.039329
981.106567,512,1931.980111
152.529225,100,1932.753188
795.898512,306,1935.086483
603.864759,142,1936.14783
-56.360761,224,1937.932297
-47.313363,97,1938.705493
55.816604,61,1939.316148
596.39667,185,1940.705018
601.819657,149,1941.782727
160.047218,81,1942.812241
567.392733,785,1952.346482
-51.406925,16,1952.603415
156.445383,194,1955.064807
903.577072,383,1959.664425
-50.923931,12,1959.840443
695.836174,181,1961.874543
901.189065,326,1965.528455
807.794523,303,1968.880288
352.701031,308,1972.600668
458.29911,162,1973.955162
697.445432,357,1976.67305
447.88414,769,1983.300421
879.355346,478,1986.839566
911.099837,263,1989.002601
987.539513,515,1992.691446
-51.499818,95,1993.435945
216.954508,1788,2015.726577
258.374864,268,2019.842137
1094.433304,435,2025.563691
905.323361,466,2032.386666
50.726944,50,2032.996224
260.399046,208,2036.008915
881.921365,501,2087.695763
604.402973,201,2089.99213
800.4241,271,2094.094431
599.176337,202,2096.417242
1108.329963,384,2100.900078
692.263877,280,2104.165162
260.640825,242,2107.379116
470.36772,350,2111.539636
139.222833,758,2120.371685
876.523894,542,2127.370625
50.255714,198,2130.246078
581.996572,325,2134.626415
991.979795,328,2138.418922
257.346294,192,2140.658104
-47.87765,54,2141.354383
2.191575,1747,2162.203959
695.679778,295,2166.011652
694.832993,307,2169.816921
362.217581,284,2173.229915
151.963616,174,2175.28633
147.97948,345,2179.495196
610.877162,231,2182.375378
-55.45887,265,2185.620118
251.009451,192,2187.956082
326.839677,1780,2209.131433
607.037581,194,2211.648288
601.591436,190,2213.732369
596.490172,214,2216.454912
362.270287,432,2221.705935
596.706801,262,2224.842469
164.872328,191,2227.218953
602.404779,82,2228.340346
460.194305,321,2232.508652
883.207533,561,2239.346799
602.65891,126,2240.872325
1093.935656,511,2247.197434
704.690916,351,2251.438717
-51.257724,34,2251.978456
1007.922439,342,2256.379277
884.356668,345,2260.855973
52.401556,155,2263.013991
455.764004,248,2265.917865
797.403467,244,2269.01667
49.907946,83,2269.913498
794.610758,403,2275.06014
248.343426,268,2278.625588
-51.430742,64,2279.437452
-97.847408,1835,2300.014007
1095.617876,336,2303.621944
-48.887636,16,2303.815513
790.710138,355,2307.474779
1082.323621,534,2313.608905
146.30081,354,2318.419108
52.041859,77,2319.465322
208.274014,1752,2380.091818
561.372062,315,2384.305595
-53.05513,23,2384.801627
49.559445,76,2385.98609
709.990381,275,2389.378112
598.638959,109,2390.566339
-49.872328,89,2391.671194
-49.806227,113,2393.094869
43.763461,168,2395.454356
902.083475,294,2399.821726
153.921547,95,2401.063843
250.036361,227,2404.345891
991.910901,542,2411.347576
796.025945,271,2414.83306
979.044746,645,2423.422178
1096.215548,369,2428.214134
899.543044,305,2432.22638
659.343313,578,2439.468868
263.843006,190,2442.105407
-101.640743,1630,2461.962737
1079.267966,527,2470.437897
607.359078,184,2473.768317
-51.078841,140,2475.539716
986.026795,442,2480.936914
598.697083,205,2483.781956
604.785401,116,2485.485477
49.20761,154,2487.634103
599.442266,140,2489.201094
899.482786,363,2493.496876
699.839859,128,2495.033919
889.420594,484,2501.172512
1000.989079,377,2506.189541
251.939185,138,2507.903586
156.392743,439,2513.764995
151.522776,199,2516.696119
460.139054,365,2522.221479
-52.779709,52,2523.273935
163.689578,150,2525.008093
705.223953,298,2528.686964
599.668422,145,2530.305625
890.798986,452,2534.559176
607.901754,138,2535.616782
892.06701,449,2539.100798
690.726316,246,2541.160911
163.771185,162,2543.415837
156.027581,148,2545.659451
136.499,624,2553.741531
776.443943,632,2561.871316
159.42117,252,2565.573398
1005.409905,481,2571.404265
260.152747,164,2573.397856
-58.25152,94,2574.40831
603.061693,103,2575.527897
-51.866951,48,2576.325798
51.133097,122,2578.02721
876.336947,594,2586.436614
798.22775,170,2588.222928
699.190606,229,2591.669966
806.027864,247,2594.748552
802.840978,258,2597.387041
417.139211,1789,2622.219124
983.475785,564,2677.780563
263.098047,145,2679.838646
799.496704,329,2684.796164
354.005995,133,2686.594347
48.969021,99,2687.785849
997.268689,324,2692.181585
667.09813,343,2696.56239
1085.778164,534,2704.618878
704.313911,122,2706.216716
1095.479123,356,2711.637872
989.610844,411,2717.862247
592.664004,323,2721.577624
701.561725,367,2724.541217
154.282492,130,2725.533827
479.546427,319,2727.8936
48.728823,234,2729.836797
896.619942,238,2732.164364
877.496112,649,2737.701408
260.387528,226,2739.372969
355.772091,390,2744.107238
166.384851,220,2747.303698
705.546882,251,2750.523195
-48.360594,54,2751.280587
-52.338653,29,2751.684897
605.975355,198,2754.753511
459.358113,339,2759.218177
707.626863,161,2761.593804
999.16128,343,2766.546836
998.818843,310,2770.659119
261.515538,164,2772.764709
260.406112,265,2776.264421
1001.430223,453,2781.727654
601.920435,178,2784.129522
55.144089,68,2785.038015
206.718812,1620,2806.202957
903.720765,313,2810.550949
999.002277,309,2814.123593
-52.749863,78,2815.624871
701.714952,212,2818.202982
1103.163434,466,2824.269261
1097.263898,448,2830.663242
597.812176,111,2831.982733
801.208191,126,2833.723054
797.197783,300,2837.8304
1080.605636,543,2845.72442
701.472078,254,2849.257295
158.135609,178,2851.614525
792.932543,359,2855.822861
266.79982,458,2861.840929
1103.247543,463,2869.057435
668.630337,659,2878.805831
896.362558,394,2883.429753
998.978943,400,2888.714506
706.189706,186,2891.210859
702.395671,231,2894.702564
884.570883,442,2901.031382
153.010946,122,2902.633706
704.886405,265,2906.08506
601.560917,189,2908.890883
697.878359,188,2911.018738
995.008365,299,2915.11501
358.077656,281,2919.427098
1097.271579,411,2924.907826
566.326609,563,2932.079509
101.950113,1814,2996.576754
699.906512,206,2999.15948
-52.518117,40,2999.940096
1100.821635,223,3002.378654
597.407177,284,3005.644392
47.732855,109,3007.075032
883.114445,577,3014.38663
784.680132,440,3020.122149
886.671539,587,3027.18479
1099.269204,473,3033.357382
995.438041,373,3037.711668
976.098487,475,3044.007441
683.723249,406,3049.017703
1087.532082,467,3054.927865
773.542855,675,3063.708412
699.837932,225,3066.962726
153.534914,158,3068.795234
50.997354,77,3069.76438
51.96892,106,3070.988621
787.238945,428,3076.308924
702.650279,252,3079.600313
1081.053316,614,3086.971654
1101.895265,439,3092.346957
679.888318,392,3096.865902
-51.500078,22,3097.179291
40.939552,484,3103.271668
56.208714,72,3103.990288
254.847754,611,3111.235587
702.08977,297,3114.547642
700.512038,186,3116.863619
-50.425734,90,3118.06954
365.617061,171,3120.281934
358.985539,186,3122.391304
791.412056,386,3127.399704
794.736893,340,3131.798867
604.138359,95,3132.888691
798.912255,512,3139.149363
569.781221,303,3143.392002
452.177502,320,3147.399641
692.607168,281,3151.159133
1101.114915,397,3156.006521
255.084704,189,3158.628957
577.911709,550,3165.671521
811.537235,200,3168.145557
240.092937,840,3180.414609
1005.242256,402,3185.182409
799.960906,300,3188.733824
998.97519,420,3193.768142
1074.416984,804,3206.540702
259.046532,125,3207.7627
802.085934,166,3209.624048
707.852397,289,3213.223646
254.058845,306,3215.767524
889.60437,324,3218.700135
892.255345,469,3223.575203
802.893227,264,3250.48607
246.791929,237,3252.39851
1093.863592,397,3256.137163
608.423542,150,3257.405169
1100.451864,436,3260.984323
1083.574907,521,3265.835626
108.858478,1761,3281.786688
790.159426,408,3287.961878
695.136879,318,3294.242233
350.648933,277,3296.547272
892.28942,361,3300.361568
894.890245,365,3304.886547
5.545621,1832,3328.042484
250.318026,107,3329.02187
993.617884,453,3334.495029
900.219583,206,3337.345082
158.07981,101,3338.624099
605.635657,129,3340.368467
1091.508219,410,3346.965898
698.473563,245,3350.500272
154.339313,77,3351.721196
794.406201,274,3354.783311
2.576924,1829,3379.398336
988.900241,355,3385.400268
162.531164,204,3388.358082
702.685514,272,3391.560789
-49.583398,89,3392.307598
601.769563,146,3393.719372
145.730409,430,3397.645564
799.173352,351,3400.842304
908.858541,358,3403.854331
48.398028,105,3404.682882
593.848465,203,3406.191551
707.16945,276,3408.532132
155.541569,302,3411.060956
359.421976,261,3413.201697
998.462939,277,3415.289242
994.71106,358,3418.046835
684.434812,502,3422.342175
364.645041,328,3426.434205
901.137921,302,3432.826103
893.763,345,3438.554675
700.773323,220,3440.464532
157.263414,191,3442.296932
894.476472,381,3445.893086
598.203341,100,3446.735038
14.819198,1391,3472.361368
586.691792,371,3475.44041
993.784977,465,3479.472745
52.090248,106,3480.329594
462.60146,410,3511.84885
-47.64726,18,3511.985596
880.194241,561,3517.726529
158.605789,351,3522.066368
904.400857,256,3524.878081
796.395314,225,3526.881518
604.064821,124,3527.876743
154.246108,79,3528.534615
363.797193,512,3533.901697
158.465908,206,3535.659392
5.073468,1805,3553.256266
891.474468,386,3556.936852
599.617004,212,3559.284869
806.660065,226,3561.089092
910.414417,268,3563.430749
792.295183,376,3566.51901
714.569072,286,3568.790648
807.255905,321,3571.902551
152.005914,113,3573.389489
54.897502,75,3574.013628
600.698923,357,3577.15203
1077.486616,674,3584.467307
147.422295,170,3586.288987
449.271053,688,3594.281419
55.009697,137,3596.69474
707.846615,273,3599.529568
505.291798,1442,3615.548051
-48.003355,80,3616.2458
995.660676,409,3619.547148
898.629534,149,3621.454292
890.966279,416,3625.724805
-48.000897,89,3626.435333
769.93795,609,3633.952312
164.589104,106,3635.023917
703.980665,294,3638.624195
602.011054,170,3641.281317
889.506452,337,3644.212355
600.222307,152,3645.977413
901.556519,374,3649.317069
261.125769,231,3653.61716
604.740001,105,3655.301354
1009.584981,497,3661.981585
806.387602,363,3665.460791
893.263986,330,3669.693397
361.033278,287,3673.693525
254.493647,303,3678.760352
598.361075,234,3681.033423
974.049277,578,3688.675102
674.874035,700,3696.540328
162.339227,183,3699.405759
995.608862,346,3704.305684
892.356516,384,3708.722394
701.735277,142,3710.035223
692.699056,358,3714.257742
554.433814,547,3719.887696
1077.440163,659,3726.1633
153.893824,344,3754.740916
990.088785,483,3759.188456
1082.545285,569,3764.554147
994.685712,308,3767.394591
46.854232,91,3768.152754
258.602822,253,3770.503012
165.04151,168,3771.793851
608.921278,238,3773.705648
796.122196,321,3776.261778
5.764379,1810,3795.70834
453.808928,491,3800.57741
-51.073024,24,3800.7788
52.28509,155,3802.175087
41.90205,133,3803.660556
148.880616,210,3805.71176
887.775589,486,3809.623879
572.530284,316,3812.171199
-51.596402,18,3812.375663
601.264231,248,3814.618282
599.251533,237,3816.653121
-101.599787,1798,3832.810679
593.784037,248,3835.829281
889.120391,472,3841.351258
703.898362,281,3843.986234
51.034922,54,3844.564104
1001.960246,285,3847.405038
695.402062,270,3849.808605
592.329882,311,3852.640886
353.924415,450,3857.897801
51.722955,88,3858.737595
1084.848638,503,3862.927371
356.302721,230,3864.920796
255.620101,199,3866.880836
-51.01505,92,3867.854811
701.964866,372,3870.845274
48.513736,100,3871.606189
709.215223,261,3873.674281
799.048293,421,3877.853256
1099.333243,247,3880.486038
782.999935,534,3886.150874
707.463676,295,3888.993918
880.877174,580,3894.776762
1078.660633,564,3900.787785
796.443336,325,3903.668643
256.314873,186,3905.625918
152.064688,250,3908.137908
988.522874,568,3913.331504
986.367435,446,3917.705483
356.003335,559,3923.100159
793.073948,307,3925.548242
1097.421668,309,3928.217801
356.31621,264,3930.658312
595.055555,228,3932.634433
-47.989757,15,3932.74695
797.619987,284,3935.295738
156.177845,90,3935.973483
799.477273,245,3938.257887
250.781795,133,3939.825596
162.835641,134,3941.176915
900.376695,155,3942.612314
260.707711,313,3974.4098
705.970587,221,3976.210833
249.656124,313,3979.182847
701.278964,172,3980.718237
