#{"t_start": 1784326665.0392451, "env_id": "None"}
r,l,t
159.773108,132,530.224565
597.902022,247,532.334751
56.365657,94,533.120681
1001.45708,224,534.939981
-48.366119,65,535.499829
1004.9229,363,538.532658
-47.383758,19,538.775194
447.845272,372,542.583514
1107.77493,439,547.30759
1004.259522,384,550.625615
598.515967,156,552.05466
907.376099,204,555.631898
600.66993,242,559.370033
-96.864092,1716,573.218687
799.761012,205,574.717518
41.060314,869,582.029215
708.0764,293,585.655763
699.27013,243,587.452813
152.13405,324,590.506532
52.508762,117,592.008134
203.23977,1800,620.372964
46.37054,30,620.717135
561.455335,463,627.705301
762.344861,579,633.112755
53.535262,143,634.269814
999.595726,386,639.077141
604.81288,87,640.116625
560.029331,493,647.895646
978.65729,488,652.462439
55.032249,197,654.079025
702.22176,162,655.595633
59.425205,147,657.057732
991.117969,444,661.429732
794.061144,356,665.530423
696.952361,279,668.441014
995.124392,399,673.3431
144.579636,375,677.713478
1100.39279,411,681.414869
-50.029123,51,681.875776
150.937814,88,682.961076
52.431664,125,684.410954
701.50899,245,687.064901
596.114235,253,689.20601
149.863938,318,692.948045
810.427911,340,696.152648
567.979819,560,702.012234
894.918135,320,735.934073
353.966035,296,738.664353
-70.846705,479,743.458954
699.257637,229,747.29984
592.451885,280,750.619001
358.951066,313,753.838644
1094.920525,385,757.253429
897.119827,314,760.082536
800.005579,204,761.945202
4.428029,1831,777.327241
1075.889295,751,783.645355
591.524269,296,786.366703
51.627371,96,787.305742
888.739792,538,792.211374
-53.67077,156,793.495823
366.126916,319,796.20253
32.203026,720,801.977856
794.163245,412,805.204679
882.794682,435,808.810549
598.010303,266,811.109976
607.055985,202,812.793456
1066.389522,753,818.823766
795.759441,308,821.352844
-48.953761,71,821.858763
256.428678,113,822.817413
998.854957,334,825.331775
696.21095,282,827.512573
777.671287,596,832.664848
797.756513,322,835.283581
54.643599,87,836.100811
1095.194236,629,840.926258
50.576957,197,842.634861
987.760662,640,847.480089
49.061375,91,848.306027
-48.647884,25,848.702598
54.254753,75,849.311172
697.62472,290,851.68069
52.807547,81,852.296566
668.434551,426,856.013893
901.920656,293,858.379825
155.028003,170,859.615143
700.751672,220,861.407481
468.190299,306,863.797236
151.533805,144,865.018662
1093.085022,450,869.847769
802.741581,326,873.855285
903.687085,331,877.85685
562.683972,598,884.197368
776.193051,588,892.77217
-48.981813,22,893.040291
156.099407,138,894.893763
699.245855,219,897.386446
-49.266349,23,897.639342
595.203883,173,899.855195
1011.418471,301,904.25067
706.912099,241,907.480791
702.369677,290,911.485753
1057.137596,860,921.900725
45.321275,209,924.965302
601.912197,123,963.043144
107.824426,1751,985.083087
801.119427,448,991.154358
559.793448,433,996.929427
789.611447,397,1001.569
972.521405,727,1010.183305
603.424322,112,1011.572464
606.470424,227,1014.496588
35.093801,737,1023.637452
