#{"t_start": 1784215543.4614441, "env_id": "None"}
r,l,t
44.155493,173,930.312981
562.565582,393,934.32923
-98.640672,1361,956.341689
988.658138,492,960.780676
263.096247,175,962.67151
151.092384,135,963.872072
790.048909,387,967.462251
51.038262,122,971.700207
-51.221375,83,972.412115
696.452222,345,975.524364
160.953827,236,978.046508
790.790705,443,982.043106
796.886696,230,984.145606
892.573431,286,986.689279
1080.199823,580,995.4104
790.215977,294,998.408591
797.280459,186,1000.156389
50.817597,137,1001.559542
706.767734,206,1003.266303
703.460081,242,1005.756759
892.321876,290,1008.615674
1093.657568,394,1012.181009
600.957794,195,1017.196939
563.813281,503,1022.011093
703.632479,191,1023.65901
49.537444,130,1025.037733
696.322221,243,1027.362125
706.326181,275,1030.137109
50.926149,111,1031.221709
-49.617109,17,1031.37746
796.294247,262,1034.051874
892.614544,233,1039.808642
694.721886,194,1042.168895
698.69301,1175,1059.525685
594.343738,201,1062.576069
597.527181,136,1064.350141
694.971051,267,1067.545109
1083.097952,575,1077.194934
605.056533,118,1079.504297
991.855791,367,1086.409716
1094.785366,335,1093.42216
551.603729,821,1147.367002
454.691267,336,1153.046442
691.600026,322,1158.011894
-50.970572,74,1158.87605
1100.084711,374,1163.902353
-50.349412,35,1164.4012
-52.801999,26,1164.984035
797.66552,270,1168.421592
694.199623,215,1171.124361
150.152831,550,1184.353791
-53.080153,28,1184.797826
546.330114,778,1194.805825
703.828071,180,1197.176897
1095.304127,479,1203.183557
157.507949,138,1204.893457
987.63836,486,1216.259166
893.668684,469,1221.974414
1071.613845,592,1229.401599
791.517971,204,1231.910336
-48.435402,15,1232.09278
793.946633,372,1237.267814
360.761077,373,1246.531261
464.199568,489,1251.964308
127.601061,1364,1274.915298
1071.71925,622,1289.472416
698.474652,326,1308.301626
601.138697,132,1309.926377
973.110867,672,1318.864065
790.680244,432,1329.741563
985.629327,573,1337.077572
593.447459,289,1341.003461
600.18635,102,1342.248086
696.340171,334,1346.862057
550.057169,400,1352.176468
694.78721,319,1361.060739
-47.381121,19,1361.265822
1001.677352,251,1364.468656
599.82546,238,1367.407006
991.772166,429,1372.351755
683.937515,396,1376.889789
348.698402,306,1380.745583
598.963191,157,1382.630516
1091.776773,470,1393.691133
1102.09121,225,1396.532557
693.755492,259,1400.279369
1096.181554,303,1403.883347
600.18425,94,1405.053112
990.87383,411,1410.393931
704.005513,238,1413.593118
1067.287682,712,1426.942477
49.810109,72,1427.799471
57.63851,94,1429.092274
348.902285,636,1437.467662
55.396472,106,1439.009472
885.413026,496,1450.026706
354.48929,109,1451.358045
-52.336884,79,1452.411737
597.792408,116,1453.759169
602.143917,303,1457.411721
605.100785,121,1459.110604
691.350933,228,1461.936961
893.804,271,1465.344467
-50.774467,19,1465.603526
805.961922,240,1468.372082
898.575378,181,1470.351334
699.463782,133,1509.032301
50.512574,130,1510.722916
-48.963256,20,1511.023101
599.896698,108,1517.032692
970.495596,519,1523.843887
604.938055,178,1525.916166
589.561393,228,1528.578372
1095.738167,321,1532.649692
793.445245,298,1536.402372
599.69159,127,1537.988604
1075.501618,414,1548.411705
695.810416,237,1551.6522
597.021024,192,1554.30126
707.939273,192,1556.721783
596.022421,269,1560.193251
52.160082,77,1561.199579
-47.284696,55,1562.003456
791.979483,469,1567.579967
361.570857,75,1568.509977
155.930223,121,1570.186564
973.953524,652,1582.345555
663.422566,491,1587.916589
9.513162,1364,1608.733002
601.553562,98,1609.724301
1000.103822,360,1613.551021
903.492919,333,1617.592076
998.86055,369,1621.998829
977.070693,472,1627.386483
354.422867,215,1630.1301
991.551309,442,1640.00242
796.461688,345,1643.854279
258.447984,257,1646.599458
592.024666,274,1649.297561
974.364728,523,1655.231645
662.595945,289,1662.784532
52.264703,129,1664.275709
1085.626825,481,1669.685498
687.560024,300,1673.656253
64.187202,147,1675.208802
881.508524,412,1680.056138
355.658685,459,1685.331626
49.586397,97,1690.764734
1084.82769,593,1697.276996
995.087523,388,1702.000632
587.69428,262,1705.195925
604.624605,85,1706.192019
1084.378976,579,1712.811171
450.675886,439,1722.237192
260.384536,220,1724.772156
605.858933,245,1727.605967
600.616595,72,1728.458447
691.077664,265,1731.605451
700.02629,117,1733.184587
253.980289,247,1736.135061
459.341233,277,1739.323001
785.798259,394,1748.687758
887.290315,451,1754.056416
694.164054,204,1756.511128
1069.093617,643,1763.772441
595.773584,129,1765.251495
592.35257,180,1767.330745
1090.702946,388,1776.539
789.89356,280,1779.642668
987.028422,489,1785.963878
994.506538,346,1789.863043
695.117624,309,1831.928154
801.747143,269,1835.198629
985.772109,436,1844.1562
152.27647,77,1845.071309
158.27496,105,1846.355336
1081.414127,485,1851.920374
259.995256,129,1853.530402
601.469794,121,1855.274917
661.801383,585,1861.871362
600.694056,155,1863.970056
793.962871,338,1872.565983
705.38374,302,1876.36347
994.386326,280,1879.576767
687.429221,385,1883.826577
977.101504,563,1890.234019
875.447325,482,1900.667779
1091.66697,373,1905.568744
1001.57593,338,1909.286974
794.713697,313,1912.810534
703.904092,165,1914.545605
1088.750501,437,1919.6752
891.803114,500,1930.736701
152.200208,122,1932.13545
598.19355,150,1933.97549
453.136412,274,1937.254984
259.283618,165,1939.260895
154.279541,189,1941.623538
1104.162345,278,1944.909101
795.24107,381,1949.302907
702.636583,219,1951.805166
150.847441,329,1960.138988
984.415862,522,1966.023836
1095.147873,296,1969.404192
792.003034,345,1973.588965
261.326049,337,1977.755483
792.899994,307,1981.348203
698.628097,238,1988.794651
1091.391111,310,1992.711065
864.527773,689,2000.948493
803.679454,199,2003.895968
693.742151,271,2007.510534
793.088225,237,2010.375447
250.646565,114,2012.062518
696.701096,335,2021.575638
782.268906,411,2027.442754
-48.908887,23,2027.692072
1098.735179,375,2032.306522
603.383748,165,2034.245959
-51.464995,45,2034.759789
995.729233,235,2037.563323
-49.412326,90,2038.591935
804.928611,177,2040.571178
703.256216,204,2043.279184
1074.460712,694,2056.940403
-52.739371,17,2057.135246
902.974273,181,2059.570191
793.183289,451,2065.420391
793.680223,264,2068.914519
46.680467,126,2070.552797
1075.467766,663,2082.791633
796.524816,204,2085.331764
797.866505,249,2088.368893
1092.085594,638,2096.163613
705.521432,172,2098.226022
570.246312,510,2110.053177
455.580235,266,2113.487747
-48.635986,17,2113.730412
697.234989,252,2116.697057
697.370694,219,2152.671207
-45.193869,71,2153.570319
-53.946312,39,2154.032317
52.204805,114,2155.727309
602.45726,229,2158.503325
-51.995273,93,2159.670281
999.160844,263,2162.796922
460.065262,469,2172.98832
564.5007,521,2178.938497
907.004576,344,2183.355292
156.488733,84,2184.614069
1002.589314,318,2188.398452
990.277369,384,2193.940806
992.636734,391,2203.981622
1085.413365,459,2209.921685
1089.679195,494,2216.647473
1100.020862,371,2221.500237
603.064976,231,2224.107681
151.388403,63,2225.014808
594.109806,240,2227.924007
886.339208,428,2238.312103
1092.084411,477,2244.576076
1092.624576,320,2248.511293
150.282672,190,2251.151735
49.976701,143,2253.004139
593.278043,347,2257.635145
793.978348,185,2260.089104
1082.043917,584,2273.011575
990.256924,243,2275.973038
786.502974,336,2280.219896
601.865155,65,2280.95344
702.805588,234,2283.740024
797.354782,200,2286.487052
1008.206483,472,2292.52226
696.979411,251,2300.655881
895.264665,490,2306.921968
695.945667,193,2309.193193
599.972275,238,2312.374592
158.516287,238,2315.52234
553.792091,463,2321.812685
-51.358266,96,2323.142888
991.676843,263,2330.829293
49.561354,118,2332.442177
900.906911,189,2334.866482
448.249589,717,2343.509414
995.046673,282,2346.862006
596.790236,115,2348.343764
701.234222,231,2351.338192
159.373068,106,2352.583395
899.403809,333,2361.931742
476.229808,329,2365.724066
988.121545,454,2371.581099
1105.097795,352,2376.091213
144.392057,254,2379.050077
995.016262,364,2383.668292
698.827441,166,2389.951572
256.597654,243,2393.096459
699.251665,225,2395.73649
999.881499,354,2399.683846
1005.68169,357,2404.428932
791.185359,246,2407.553621
799.136895,276,2411.745638
-53.249194,47,2412.420131
694.739653,176,2414.999781
1086.263844,516,2425.567032
1006.981805,271,2428.711412
696.315919,368,2433.113842
253.319611,217,2435.508334
1086.748803,428,2440.816728
893.93735,416,2450.457557
900.327217,165,2452.703039
994.433325,355,2495.163388
1082.743337,538,2501.622252
693.28048,207,2504.275262
1090.414144,503,2510.651875
799.389666,162,2512.971408
888.988482,382,2522.875795
904.888314,357,2527.764142
158.364014,153,2529.607516
800.7994,312,2533.798703
1001.696931,254,2537.03288
601.011072,106,2538.573296
1079.58949,507,2544.64331
970.693974,544,2556.416255
795.732466,327,2560.60601
698.604677,246,2563.887829
890.295,471,2569.203895
878.116989,633,2582.23428
1073.800798,615,2590.766623
475.805843,379,2595.156909
1092.420396,346,2599.877755
664.730738,368,2604.826871
596.413624,127,2606.467076
697.799321,321,2615.095994
696.944947,308,2618.896179
602.660782,165,2620.62991
1008.682683,292,2623.7275
695.217685,172,2625.868729
690.025359,312,2630.229671
780.229509,322,2634.30124
604.63359,185,2636.205456
359.578067,341,2645.468922
146.0815,225,2648.265884
157.207398,83,2649.233156
165.232172,143,2651.468568
358.171739,461,2657.48892
701.953626,168,2659.89233
-52.669767,15,2660.070621
1083.919628,579,2667.56777
1088.707016,524,2678.992889
604.583189,130,2680.591698
158.977008,203,2683.299121
259.009918,115,2684.747503
359.822131,294,2688.050874
903.020452,357,2692.377717
701.19946,100,2693.600211
969.902147,650,2706.465252
702.24475,135,2708.245282
147.354149,23,2708.551605
895.622614,407,2714.225722
1092.063005,431,2719.546658
903.997502,238,2722.530734
599.27519,173,2724.871977
894.471964,308,2728.501892
565.817921,309,2737.205564
882.846378,403,2742.679704
988.282557,459,2748.104982
606.47505,175,2750.511115
156.022034,126,2752.150923
53.975587,83,2753.195234
797.953055,244,2756.249097
982.772937,552,2767.330977
799.907532,345,2771.747403
988.8695,430,2776.902203
596.054244,227,2779.670008
809.232916,241,2782.678315
905.229633,278,2786.290666
46.717178,180,2826.962501
593.120636,237,2834.969457
893.650157,451,2840.679927
594.550363,214,2843.363396
1084.555528,517,2850.281154
985.2389,497,2856.124625
54.699778,69,2856.895046
598.874077,174,2864.079238
805.489431,290,2867.420692
-51.314737,37,2867.952067
1085.349718,456,2873.872809
902.275857,263,2876.917204
356.427585,159,2878.967966
-47.504065,18,2879.172442
698.457335,287,2882.680011
157.921521,99,2884.065091
902.480299,260,2887.219867
892.459808,317,2895.681317
1082.457036,562,2902.855549
986.922668,440,2908.309989
1077.558023,446,2914.28694
675.775841,428,2920.051501
259.651519,242,2928.166851
982.270661,508,2934.480514
792.666848,339,2939.214228
698.656786,286,2942.386475
701.708554,110,2943.765917
1095.879426,306,2947.578985
699.839455,204,2950.066779
998.513639,297,2958.575158
278.137872,495,2964.95311
879.7632,548,2972.194635
956.966031,746,2981.328803
983.941433,469,2992.072623
346.164674,458,2998.105066
154.191575,134,2999.756876
977.699698,539,3005.866988
161.646599,165,3007.990508
596.929591,108,3009.147447
151.226518,137,3010.959722
796.077559,317,3019.779428
153.150909,243,3022.750415
803.323844,289,3025.962174
809.800739,194,3028.245161
1095.494986,322,3032.147278
593.696456,243,3035.144311
796.648529,293,3038.647583
590.683162,184,3040.865955
782.559953,361,3049.370938
1098.741282,349,3053.337244
153.133531,120,3054.531269
999.595318,446,3059.121946
691.786799,339,3063.284953
250.316416,201,3065.962525
1083.586882,515,3076.791676
897.886918,325,3080.747278
801.33799,325,3084.62119
995.429017,321,3088.659078
899.785143,327,3092.554238
1079.577624,426,3097.189819
53.759527,106,3102.977626
687.263529,365,3107.445513
798.192817,292,3110.579915
602.782068,92,3111.611336
607.688828,180,3113.806866
153.477917,111,3114.98715
1003.724288,429,3157.974973
701.845692,157,3159.802897
600.70835,104,3161.128379
886.427152,368,3169.317425
1081.517067,601,3176.158992
695.299825,355,3180.23626
1094.861914,321,3184.375342
898.125722,282,3187.442897
786.581775,352,3191.771037
986.239677,411,3201.327257
689.620049,206,3203.592607
1074.71956,567,3210.106532
788.418081,340,3214.47935
49.058545,64,3215.268387
357.637737,319,3219.069637
262.311538,123,3220.764647
902.260326,281,3229.891919
157.372799,285,3233.262395
605.595208,148,3234.753159
600.59114,253,3237.848172
697.755392,181,3239.884227
803.360358,281,3242.74615
697.425133,303,3245.965485
707.662623,231,3249.006278
996.528815,300,3256.310328
994.173426,419,3261.316724
982.849908,439,3266.316367
154.570593,103,3267.554304
909.157027,315,3271.240696
260.039344,129,3272.611054
-46.76871,78,3273.472232
46.05131,129,3274.844141
1090.883005,539,3285.375051
704.416101,205,3287.833866
1092.989903,372,3293.10296
50.733249,89,3294.283742
697.623591,427,3299.279576
891.175113,264,3302.351794
1085.78132,361,3306.927414
700.11587,166,3313.290857
1094.84224,262,3316.34477
51.072875,109,3317.760451
250.960079,208,3320.165507
800.931476,311,3342.647551
1005.382271,360,3346.946006
597.470054,198,3349.127063
794.726403,314,3352.981027
368.321698,238,3360.277796
908.525109,288,3363.691892
1088.601072,408,3368.672873
1095.297036,504,3375.062977
606.473939,170,3376.816605
892.51834,387,3382.006441
989.533086,409,3391.047628
890.220549,327,3395.070538
55.632654,130,3396.62803
1080.659935,549,3403.090213
990.559148,377,3407.689674
156.666406,81,3408.560746
594.17562,159,3410.142724
1094.332804,397,3419.59049
-49.394392,81,3420.720861
687.315379,268,3424.190651
984.942155,563,3431.134495
891.132077,398,3436.408271
663.004881,689,3450.023442
255.433385,206,3452.46807
152.851496,141,3454.33573
1093.456448,416,3459.247028
696.478869,238,3501.760628
599.790897,205,3504.294863
1087.948527,460,3510.251695
450.727868,290,3514.443051
695.554663,368,3523.93611
800.789093,304,3527.829153
1090.036769,439,3534.090945
879.478438,418,3539.355387
686.967703,348,3543.965548
560.213863,448,3555.185643
703.845105,198,3557.869395
251.306515,231,3560.631731
153.197624,195,3563.173335
792.562373,249,3565.882252
603.682602,102,3567.168084
988.693562,366,3571.653644
690.068954,363,3576.227681
701.448112,195,3582.978416
895.712269,341,3587.308907
790.28845,404,3592.466765
801.278255,288,3596.123503
1091.691225,434,3601.275012
1084.081674,416,3606.804454
796.438454,242,3615.414469
253.273343,325,3619.299152
608.338938,239,3622.369662
600.687744,101,3623.740255
898.560304,277,3627.925683
704.460445,218,3630.856065
691.986813,290,3634.668122
994.577725,349,3639.47142
794.20325,323,3649.392846
997.601172,229,3651.963984
788.912391,277,3655.086901
806.723684,262,3658.535158
702.990074,148,3660.217806
364.931814,361,3665.06602
157.844275,155,3667.527357
891.995985,282,3671.568694
800.490359,187,3679.13822
1085.203846,592,3686.574604
693.68716,270,3689.874641
473.445766,580,3697.78099
600.545356,141,3699.735503
803.424774,192,3701.805246
601.244118,300,3710.270615
1098.128478,500,3717.032387
55.249721,123,3718.493704
702.680638,121,3719.980287
1087.216904,329,3724.30452
897.985911,294,3727.919574
802.825834,204,3730.359397
566.791067,411,3741.438123
-49.887369,30,3741.771311
351.307198,285,3745.287107
574.696206,532,3751.79362
702.880271,187,3754.063767
1097.681096,573,3760.774925
362.442919,238,3763.653922
596.42258,91,3764.703398
51.629988,24,3764.984286
890.817995,432,3774.894745
605.736116,220,3777.699925
701.455903,190,3779.880206
966.607294,782,3789.578576
250.873669,253,3793.208444
997.55952,398,3802.472148
599.589963,103,3803.950716
910.875892,277,3842.796522
691.136069,199,3844.810007
-50.985579,36,3845.210721
889.429253,307,3848.269808
156.812917,162,3849.872919
991.879257,365,3853.62139
691.334073,321,3856.775334
987.956518,389,3864.268852
992.219941,365,3867.991017
894.247346,343,3871.423315
604.630039,186,3873.508165
996.071756,406,3878.299624
158.395493,85,3879.542131
701.633401,106,3881.088625
796.883686,283,3889.679263
797.973165,295,3893.587856
791.701253,278,3897.047534
990.119159,334,3901.112515
1076.299128,635,3910.123364
703.954011,131,3911.972675
699.385072,168,3914.248166
264.141434,145,3916.407819
696.830353,337,3925.63755
789.175558,350,3930.255428
892.104748,484,3936.680886
602.001666,140,3938.495637
998.541215,442,3943.83168
999.676212,311,3947.382598
700.892867,381,3957.369273
890.905509,391,3962.016006
984.544174,548,3968.792622
159.823874,127,3970.28378
255.817034,229,3973.440868
1083.34271,458,3984.375548
799.415631,217,3986.847433
882.937678,408,3991.922254
891.708496,385,3996.877056
894.753885,257,4000.149813
892.001291,387,4005.501825
148.130239,164,4007.558045
597.332303,154,4014.302997
147.662113,76,4015.266977
792.204506,328,4019.201595
793.641479,291,4023.109158
1087.935816,542,4030.189497
884.298394,477,4036.664609
891.367475,419,4047.027971
590.273009,303,4051.0039
460.435172,257,4054.146917
997.646758,311,4058.024336
159.64244,95,4059.342366
601.982829,185,4061.618929
891.773881,489,4067.852287
979.201004,503,4077.969192
798.93584,234,4080.593911
674.540928,511,4087.123203
1001.343722,409,4093.133443
52.350941,114,4094.611724
153.628843,191,4097.067835
701.968751,198,4099.897551
789.553004,318,4108.641911
991.705393,390,4113.827134
799.721994,270,4117.054412
691.64089,320,4121.090371
595.454717,215,4124.025567
777.349714,526,4130.539603
-50.782584,19,4130.769484
597.622189,198,4171.023267
61.40962,156,4172.841978
681.7193,349,4176.972802
159.960296,149,4178.927137
980.56301,462,4184.557031
1092.816996,478,4190.946427
706.389913,218,4193.560409
1067.973188,697,4207.283463
891.712477,326,4211.515218
1088.000886,470,4217.846897
465.419642,160,4220.128394
51.591948,72,4220.977178
698.767901,340,4225.476139
983.746512,444,4236.345769
891.889036,324,4240.35494
1084.229182,507,4247.075182
-54.295793,38,4247.594776
605.862342,183,4249.888605
997.190443,347,4254.961209
994.57334,323,4259.006143
53.762575,124,4265.319589
706.60305,164,4267.264823
781.180168,385,4271.912273
680.905708,282,4275.629495
598.38057,134,4277.193873
981.675068,424,4282.538962
899.582754,267,4285.58733
1092.629069,305,4289.612283
696.594844,187,4296.549317
-46.916404,25,4296.88457
891.104459,444,4302.578293
-49.845152,17,4302.779794
605.134997,159,4304.955739
-52.858624,33,4305.439349
701.817678,238,4308.709754
1081.267004,393,4313.873447
981.624178,441,4319.241608
1003.425873,390,4328.651785
962.051768,716,4337.421498
682.263898,356,4342.385195
54.689272,115,4343.927059
599.706455,153,4345.930807
888.494639,312,4349.585128
795.812337,249,4357.471925
881.139136,410,4362.408486
1079.296204,566,4369.964813
891.890761,264,4372.872211
701.451868,118,4374.471382
45.953426,202,4377.093984
152.777865,44,4377.645688
-49.68117,14,4377.783442
1092.137271,366,4387.028279
888.543106,369,4391.667319
1092.056261,534,4398.208851
-48.831896,59,4399.226217
596.681953,130,4400.787227
379.770784,278,4404.731287
695.499858,209,4407.36086
1094.530572,419,4412.347523
886.402313,424,4422.548797
465.569753,245,4425.644179
602.646416,223,4428.284335
1004.702533,301,4432.501159
559.677317,415,4438.02689
1088.598313,461,4443.919076
1071.083805,568,4455.421118
597.029325,171,4457.328243
988.771822,340,4461.418918
1088.45107,407,4466.501279
998.838718,414,4504.393041
896.153772,361,4512.09157
994.06022,396,4517.03473
690.368693,288,4520.254889
592.970286,197,4522.656465
1073.255679,674,4530.267667
-50.576026,15,4530.385609
352.776905,289,4536.174322
1081.140352,660,4544.464515
885.597957,366,4547.850866
691.820135,318,4550.731567
705.510134,123,4552.088753
267.01092,280,4554.580516
51.064894,156,4556.694149
1093.78513,392,4567.309565
355.240601,274,4570.461087
893.846052,269,4574.368311
692.704338,303,4578.624628
893.156302,291,4582.199897
903.224394,361,4586.450744
608.529087,197,4588.867619
795.913882,277,4596.570165
897.04943,199,4598.98752
259.788865,144,4600.634457
707.138182,163,4602.704535
249.223067,208,4605.141843
886.288113,565,4611.696846
50.675504,82,4612.698837
989.447138,371,4616.80734
706.809345,226,4624.256525
975.190658,587,4630.638203
47.174385,194,4632.967758
900.940293,449,4638.640056
696.887714,314,4642.874819
149.559738,217,4645.330783
1103.910069,437,4655.283311
150.430609,128,4656.791349
995.241899,472,4662.31059
702.224338,129,4663.774457
901.898384,288,4667.057104
791.498056,343,4671.4951
473.473148,297,4675.354033
161.417676,180,4681.844204
595.021942,298,4685.729018
886.1114,356,4690.102046
690.550881,333,4694.1923
991.953357,363,4698.544708
1088.727145,429,4703.285665
1000.344607,327,4712.298969
668.958677,401,4716.908275
1095.920672,409,4722.439866
699.869345,251,4725.603502
1087.161596,423,4730.860039
161.145683,209,4733.523655
696.380339,210,4735.841141
1095.367391,409,4745.394931
160.252733,193,4747.665854
257.680944,132,4749.122303
1093.774042,593,4755.95232
251.610472,119,4757.336951
158.93269,123,4758.854508
701.900014,191,4761.18999
1092.265414,540,4771.555982
154.785061,96,4772.553508
994.882824,359,4776.791462
965.737395,705,4818.371814
1099.257614,432,4823.144403
693.498773,311,4830.791883
975.69993,364,4835.545645
1076.912595,746,4844.303169
1086.970502,396,4848.975949
704.082405,187,4851.209105
903.461842,299,4854.802566
599.574092,117,4861.259144
599.449595,128,4862.572112
1070.114233,553,4869.173441
-52.462534,13,4869.450208
55.202252,100,4870.574993
985.155891,408,4875.56716
263.862149,170,4877.80072
696.982774,237,4880.78357
599.638334,150,4883.056224
803.808483,224,4889.976736
1089.519466,441,4895.371425
600.56948,191,4897.474394
996.277794,492,4903.809586
983.787566,458,4908.943833
161.620797,112,4910.204312
1088.791473,560,4920.824034
161.405984,216,4923.530877
267.398246,260,4926.803206
1004.746456,1140,4939.714561
596.711915,155,4941.491571
894.254536,357,4951.369677
255.923609,153,4953.241616
792.632656,388,4957.898417
903.752357,359,4962.055725
168.499882,173,4964.180703
793.253678,359,4969.236959
700.265434,124,4970.673735
600.923811,121,4972.386235
467.696151,321,4981.357283
980.44567,364,4985.83145
701.69675,244,4988.766108
791.729744,316,4992.566032
989.080466,551,4999.056671
888.552678,332,5006.476025
-51.662908,40,5006.975894
-53.617388,118,5008.529568
601.725854,76,5009.425671
151.814305,112,5010.849812
-46.515519,131,5012.670993
1078.232717,666,5020.866054
161.63887,271,5023.976792
705.344635,211,5026.811481
669.256231,423,5036.727221
153.196864,212,5039.836815
357.120172,196,5042.462251
461.463352,293,5046.828397
802.902244,235,5049.828614
993.424086,351,5054.187878
1067.590162,615,5062.037053
1095.499281,309,5071.018772
50.646295,122,5072.55934
997.869746,215,5075.316661
997.508783,386,5079.860446
50.962107,66,5080.744895
790.744384,346,5085.095901
-48.902139,96,5086.352631
1090.81025,492,5092.705341
1068.145853,644,5140.286135
51.637863,55,5140.897801
698.337148,187,5143.497138
594.748298,157,5145.446593
894.533988,284,5148.680383
1070.101,714,5157.602638
794.838573,222,5165.05151
163.926979,327,5169.82158
797.982767,259,5173.608868
603.022435,101,5174.994505
606.097707,243,5178.036404
562.574458,290,5181.976027
803.306246,311,5185.983941
802.521539,154,5188.251396
802.791218,269,5191.814365
890.987999,438,5202.566729
56.726851,117,5203.934591
1080.801164,508,5210.29867
696.848717,169,5212.344035
603.919872,184,5214.867765
1085.243104,563,5222.110014
794.359772,241,5229.39917
891.056478,499,5235.701503
602.630278,185,5237.386153
594.245959,340,5240.378604
53.550298,74,5241.096844
903.562,259,5243.533947
367.437584,260,5245.983094
699.750105,307,5251.633727
703.938634,186,5253.341103
255.172267,406,5258.150751
704.191715,125,5259.509021
156.970843,205,5261.380166
-51.591407,17,5261.525211
696.586567,320,5264.941021
693.340333,502,5270.234577
801.663815,332,5277.143544
