#{"t_start": 1784215543.4125535, "env_id": "None"}
r,l,t
-52.548085,112,411.131957
-50.074345,15,411.251348
-50.877387,18,411.392564
991.660003,305,414.07096
597.898814,164,415.530585
128.199389,750,422.747772
804.460226,227,424.726225
993.882669,459,432.459193
-52.892933,22,432.65099
980.488151,461,436.830177
1053.978748,831,444.2923
150.68089,162,445.667144
152.546528,153,447.414296
1080.742323,574,457.831637
586.605125,309,460.449421
886.02353,446,464.538522
1080.697378,548,469.499792
366.344778,475,477.065386
567.158451,376,480.35414
120.596458,1197,490.982823
793.874966,339,497.795515
788.552478,362,501.612799
898.389939,175,503.080719
595.512004,118,504.219662
1086.816716,490,531.65859
704.968121,231,533.596421
783.639085,433,537.595368
982.109618,442,544.344555
806.633413,223,546.181823
357.284894,190,547.872447
999.935505,366,550.799423
987.608856,362,553.749418
1080.345057,470,558.529367
270.046991,247,563.769491
358.443811,512,568.506071
160.565193,265,571.080158
450.548151,520,575.559925
1083.28152,530,580.767002
604.363006,230,585.453906
356.73171,300,588.498957
684.971426,385,592.362177
154.195589,203,594.375248
697.995804,224,597.497916
352.619315,333,602.573772
598.873861,109,604.361788
1099.795653,329,607.862814
888.539111,394,617.592738
700.423794,349,621.772976
807.479155,219,624.209412
252.593977,253,626.964807
252.111402,209,629.130361
48.347199,195,630.928712
959.727728,756,643.130327
561.747838,494,650.519887
695.023056,218,655.168525
354.445764,369,660.136465
591.60648,238,663.601617
690.886327,254,667.258021
903.881762,334,675.777601
795.394205,246,678.629284
797.83221,287,682.673028
588.931722,285,687.856294
1077.162636,481,697.218765
-49.440266,123,699.315011
889.614975,354,705.111526
866.398599,582,719.487402
597.146145,195,722.81847
703.177965,160,725.738328
689.807447,433,732.655042
150.094145,357,741.023752
1083.424751,553,752.858375
975.970819,568,761.251178
476.379587,481,765.664895
951.13074,728,773.033301
782.474213,459,780.531855
977.591401,501,785.050422
980.752601,429,789.416227
989.082862,373,792.915614
706.618539,258,795.484856
895.464915,286,801.757859
787.281125,423,805.861462
262.857002,283,845.753217
703.871426,231,849.467953
57.093891,117,850.906897
897.492928,351,856.148684
567.377932,490,861.139894
1076.960493,613,871.758727
-50.700084,12,871.929303
684.401555,294,875.331491
-54.174629,37,875.648031
-51.633279,46,876.030071
601.829892,169,877.787929
885.36395,463,882.89944
151.062256,96,883.848286
693.251688,137,885.561555
600.167967,61,886.151931
799.274506,292,892.932679
886.611535,337,896.527743
591.965888,276,899.674593
1092.827772,426,905.027981
599.060419,224,907.188489
601.398153,152,908.986425
998.407966,394,912.759965
599.125877,48,913.174996
1069.779663,602,923.151541
1002.710396,242,925.671685
1084.383879,385,930.336247
49.482675,83,931.038122
-49.627138,82,931.762714
883.094582,453,936.527438
588.390321,233,938.996469
787.465578,315,950.352353
994.186072,425,954.663856
-50.272993,75,955.49982
602.721301,114,956.604191
1085.082293,510,961.248174
793.386367,302,964.24772
797.919184,368,967.638871
697.50931,244,972.906717
692.75901,267,975.329807
993.426179,357,978.909478
597.642589,139,980.120878
858.925744,659,986.15348
48.994482,89,986.988244
701.910803,228,989.319572
49.541574,97,993.368072
252.936872,352,996.639621
1086.737989,564,1002.174759
1077.451313,508,1006.934099
471.563364,305,1010.036778
560.2616,308,1015.826922
353.091381,330,1019.207675
691.584547,349,1022.398505
803.13325,320,1025.461465
889.67046,388,1029.202158
835.094567,871,1041.745557
697.252145,180,1044.1229
693.866394,125,1045.644964
973.333788,553,1053.4476
595.424502,234,1056.243835
794.128644,253,1061.805614
246.410144,271,1065.040253
-51.73668,15,1065.190065
694.029575,213,1071.188275
1068.038196,504,1076.054875
902.494696,257,1082.10949
696.67929,325,1087.30107
1091.507771,264,1093.204723
894.008316,228,1096.047056
800.906811,299,1100.224029
601.082844,232,1107.678259
884.50131,514,1154.633122
602.837385,172,1157.330157
157.329403,159,1159.357748
792.976003,316,1163.555556
56.33449,160,1166.017534
599.107512,142,1167.791714
1087.807863,513,1179.969098
627.063554,881,1191.47463
256.053541,136,1193.533752
701.502847,298,1197.503479
-51.415722,13,1197.732125
1084.866809,548,1204.453919
984.97047,366,1214.495081
1083.922846,490,1220.469998
256.078706,164,1222.448379
-49.330266,83,1223.512567
600.607831,215,1226.183755
1103.118047,373,1230.750967
56.554238,89,1231.912089
877.443632,546,1244.293575
598.721156,160,1245.856727
599.768876,188,1248.057233
777.293556,368,1252.117336
151.519813,124,1253.563035
991.446392,359,1258.462176
573.880983,605,1266.34809
799.291892,207,1274.088768
151.919658,85,1275.269694
896.384823,174,1278.013078
464.988374,323,1282.213203
989.377417,393,1307.890166
346.548829,567,1315.253711
460.916709,395,1320.717013
697.800825,222,1328.422757
899.378818,231,1331.326681
794.267064,330,1335.502152
597.202151,127,1337.415943
600.677809,205,1340.275859
-49.347462,13,1340.477342
468.942839,188,1342.823967
796.962483,317,1347.264364
694.787648,259,1350.692276
898.580202,308,1359.772518
899.187952,272,1362.863063
10.316234,1361,1378.996833
159.866361,141,1380.928427
597.75561,180,1388.245463
884.196141,299,1391.836955
1101.294084,217,1394.828221
801.829877,337,1399.22835
602.494935,129,1401.054929
153.759972,292,1404.588884
785.826999,317,1408.81395
596.397709,288,1412.444426
1082.680276,451,1422.63653
786.647114,369,1427.248214
49.422699,85,1428.348274
861.887705,736,1438.030577
905.615728,283,1441.778064
51.54363,95,1442.886799
894.426492,382,1452.581171
1080.815565,495,1458.714036
884.214384,428,1464.00107
-53.04678,28,1464.361457
596.802702,236,1467.305426
1081.00141,497,1510.199772
248.964511,231,1517.857329
903.501854,225,1520.840018
999.971767,383,1525.59717
669.601569,425,1530.703861
1094.120521,354,1535.171226
149.766905,181,1537.511599
799.416625,188,1539.967433
1056.29662,769,1555.213796
785.981808,348,1559.661102
1088.213776,537,1566.354121
254.411796,238,1569.274068
796.678971,131,1570.920133
1001.669297,317,1579.348019
2.411456,1364,1594.732595
61.154893,111,1596.153264
881.512386,419,1601.190664
968.815501,607,1612.749471
-47.249473,80,1613.547
1104.856398,326,1617.451779
680.157837,677,1625.331957
795.424208,239,1628.377275
699.23867,105,1629.57575
57.030033,101,1635.197553
-48.725981,35,1635.645426
792.010772,194,1638.113614
159.32874,204,1640.532667
272.817,359,1644.686096
51.953135,89,1645.588545
885.44168,396,1649.494796
1081.95227,640,1656.754142
785.36813,327,1664.696898
148.673854,204,1666.9031
701.520325,310,1670.601699
1074.807851,531,1676.99788
476.921824,341,1681.049417
884.417381,508,1691.281565
994.768674,342,1695.044885
152.434015,274,1698.086566
794.246852,329,1702.054539
999.473528,361,1706.391729
606.451553,185,1708.546775
572.373058,274,1711.640662
1021.770996,1059,1728.211134
594.210692,189,1730.574429
698.585192,287,1734.072604
575.512422,480,1739.877764
880.104137,373,1748.824117
899.345877,428,1753.942485
699.608413,176,1756.034345
155.592974,119,1757.479133
902.209101,312,1761.017066
800.18766,249,1763.745203
54.203793,56,1764.371358
1002.013421,282,1767.601772
1097.269359,509,1778.12135
1096.62105,366,1782.581446
-49.608724,27,1782.927487
1049.184063,932,1832.509341
790.70731,379,1837.120479
457.932325,332,1844.791471
891.508563,239,1847.789992
352.938166,212,1850.214349
600.184851,227,1852.752063
995.888062,371,1857.637626
262.865358,253,1860.31343
900.635447,311,1864.100155
806.229893,270,1871.814516
597.981554,211,1874.451468
702.798526,135,1876.179633
1092.69448,410,1880.820181
553.081694,733,1889.096172
697.23456,234,1891.711729
-48.160226,21,1892.02937
693.084555,293,1900.270104
793.432803,453,1906.107894
885.915408,335,1909.792196
789.105772,315,1913.290784
596.55115,166,1915.088801
363.180333,226,1917.4494
1101.223861,318,1921.677203
1087.137983,462,1932.059
990.904462,293,1935.686671
459.803785,390,1940.278736
-50.45798,7,1940.374373
689.872439,278,1943.881951
597.70769,204,1946.200304
688.207272,221,1948.795655
706.538526,246,1951.477053
1086.551824,335,1959.786507
702.265856,66,1960.666849
792.256701,282,1963.821946
461.897951,319,1967.537575
1092.980129,535,1973.854116
889.503933,423,1979.046756
452.491663,522,1989.870209
463.769629,368,1994.299916
1051.209865,884,2005.822462
1075.81431,635,2019.168039
888.283265,433,2025.598011
1094.940225,387,2030.020235
602.047346,168,2032.252628
-52.256529,123,2033.757833
-54.274431,22,2033.995223
985.493438,408,2038.753007
886.265002,359,2043.175717
899.656164,194,2050.097946
599.125559,165,2052.234147
797.729197,168,2054.510103
1079.449059,550,2061.840264
979.207367,464,2067.89781
1094.225128,468,2073.627782
898.001973,191,2080.447323
-54.184704,33,2080.819548
1087.472502,512,2086.908277
698.160572,231,2089.882135
48.22847,113,2091.433983
683.578889,419,2096.349495
900.700414,291,2099.921397
787.459414,370,2109.905677
688.726138,287,2113.658002
691.688147,217,2116.236567
1080.475868,399,2154.438509
893.710087,289,2158.173104
693.829757,345,2162.368776
591.266314,315,2166.110494
596.37008,197,2173.098398
798.806928,193,2175.246971
1088.424529,406,2179.954424
701.429586,289,2183.759935
570.031662,622,2192.063838
1078.630564,599,2204.789306
567.356368,304,2208.803726
-69.530964,693,2218.112668
890.078836,303,2222.064478
995.50546,342,2226.213759
669.674577,637,2239.290152
793.382231,366,2243.990874
897.265806,381,2248.733788
-51.43546,60,2249.423137
593.636553,158,2251.785782
985.983204,432,2257.466851
702.614963,100,2258.836277
894.275069,328,2268.359443
596.050472,192,2270.878755
884.791608,404,2275.963335
1003.27773,452,2281.547136
902.308576,195,2283.893187
697.735719,328,2288.18656
694.887392,167,2290.333207
51.425673,62,2291.248281
789.049185,341,2300.478367
157.584744,97,2301.706453
697.105199,214,2304.365037
796.026645,348,2308.751744
-50.133237,52,2309.358665
148.96769,233,2312.5188
793.401598,341,2317.074889
1089.74365,529,2324.140977
-54.008379,123,2330.112345
976.662907,469,2336.052754
601.831119,161,2337.991115
800.088347,309,2341.646051
1086.115093,419,2346.81993
704.382909,145,2348.659485
792.048746,334,2352.838515
772.40603,402,2363.101974
786.001081,375,2367.616796
702.205758,257,2370.826739
1093.820269,510,2377.061059
468.334473,178,2379.320573
599.106929,133,2381.1637
54.085019,118,2382.623921
1098.129761,341,2391.111177
1100.856561,250,2394.134931
165.737833,151,2395.93191
470.643393,463,2401.186146
1074.070964,542,2408.45442
-48.16598,27,2408.793186
790.823218,238,2412.536955
1092.918882,248,2416.100556
897.888227,333,2424.392787
797.125145,275,2427.65309
596.295348,141,2429.160502
145.848952,172,2431.395209
261.652023,221,2433.846122
48.580158,73,2434.6931
1101.892728,223,2437.531891
700.446284,133,2438.834964
603.406819,120,2440.39992
354.498929,288,2444.198276
601.779416,219,2451.320592
697.712068,239,2492.431736
703.039239,198,2494.879702
599.830341,258,2497.795768
696.363521,174,2500.189093
994.906839,388,2505.076391
988.39269,389,2509.984115
596.076147,117,2511.366853
701.664162,272,2520.175102
584.40453,402,2525.238925
612.341679,222,2528.416203
976.334913,698,2537.41506
1085.636532,493,2543.673956
882.116404,647,2556.586892
604.936466,150,2558.470674
599.380593,317,2562.683407
356.427388,365,2566.727691
588.225532,241,2569.793115
800.579181,331,2573.701407
159.307204,124,2580.370094
600.341424,83,2581.578037
988.21436,309,2585.952547
1092.464124,473,2591.95583
48.53917,140,2593.616414
785.353661,346,2598.187745
149.89691,140,2600.141308
1079.217358,505,2606.771171
990.11242,472,2617.313536
991.859668,336,2621.054389
806.018383,224,2623.452444
980.785774,542,2630.599646
697.098131,283,2634.215659
698.010802,238,2641.460419
589.040009,395,2646.703093
684.221095,343,2651.223433
-50.613388,8,2651.415826
156.077629,122,2653.139021
1090.140139,393,2658.134246
1090.077845,300,2662.160819
1003.089136,284,2666.213071
1072.30641,650,2678.993318
787.439285,358,2683.582042
899.338487,302,2687.129573
999.548817,489,2692.881328
795.452143,348,2697.184813
572.938286,456,2707.859341
579.072998,508,2714.727871
-54.345789,125,2716.41085
705.245699,247,2719.411129
-49.114243,28,2719.741209
701.201117,154,2721.724021
602.46153,110,2722.997048
-51.991136,19,2723.287455
596.072014,206,2726.023154
667.192249,575,2737.929611
45.37272,97,2739.147485
1081.147632,502,2745.935031
700.392257,179,2747.754867
150.820605,71,2748.685274
604.56851,124,2750.340727
600.396571,195,2752.786061
603.021503,223,2755.718833
995.958496,449,2765.528618
602.640316,254,2768.713948
788.672322,333,2772.76326
802.204513,325,2776.598765
1086.1419,440,2782.206274
588.654799,315,2786.220591
792.92519,271,2828.012774
996.712104,289,2836.857989
1097.443828,481,2842.737398
889.954029,352,2847.577551
897.041375,236,2850.584431
597.547245,128,2852.096189
985.709909,492,2857.953182
894.491114,375,2867.274248
-51.195454,9,2867.39473
1088.887764,368,2872.346538
154.723498,133,2873.960999
361.34285,241,2876.733389
603.204665,219,2879.478032
1003.061945,143,2881.087349
154.334624,65,2881.934434
-49.405302,11,2882.13022
981.912617,568,2889.168344
254.739087,325,2897.849779
591.757407,285,2901.590806
894.371052,397,2906.49052
799.606483,302,2910.543893
695.042474,161,2912.731817
457.048446,391,2917.793925
796.071629,268,2926.46385
701.41417,152,2928.394891
991.576931,292,2931.891315
165.229606,236,2934.930186
364.582288,304,2939.207072
691.440845,328,2943.009985
360.419893,230,2945.834374
592.902815,287,2949.218937
59.450727,159,2956.007838
259.913473,336,2960.375183
979.499658,451,2966.319571
1001.660536,334,2970.421254
881.209785,572,2977.404575
885.83699,550,2989.154572
595.961128,239,2992.519366
885.039902,412,2997.824743
592.574168,242,3000.743704
602.805503,155,3002.604244
796.004762,225,3005.158851
693.338438,267,3008.380152
1080.121413,590,3020.462597
1077.017532,505,3026.336614
889.124604,396,3031.171931
604.352305,124,3032.56126
574.81787,414,3037.640494
255.566968,159,3039.501585
883.905451,528,3049.95889
882.542209,403,3054.425151
880.082241,364,3058.237489
607.315362,233,3060.53688
996.478706,469,3066.687204
989.873993,471,3077.051513
601.668334,169,3079.281322
803.896316,211,3081.628341
1102.074753,322,3085.751158
-52.43707,17,3085.975526
156.347394,64,3086.833708
-47.755068,15,3087.011709
695.134912,267,3090.07348
601.728606,129,3091.562524
159.383724,179,3093.659317
153.905426,144,3095.315326
50.391033,30,3095.633483
999.976759,260,3102.988682
899.964288,232,3105.715159
797.553321,466,3111.029892
56.31752,104,3112.156485
898.255437,243,3115.073701
999.910987,252,3118.476668
159.672725,91,3156.788267
890.2981,462,3162.454054
1090.516251,445,3171.648906
52.323759,79,3172.513067
788.170857,297,3175.721816
170.236209,188,3177.850423
54.83061,62,3178.676764
155.804314,168,3180.677521
604.292919,124,3182.188937
1081.887368,480,3187.877018
892.940382,333,3191.973423
807.377999,167,3198.477698
794.003584,287,3202.062892
800.845312,300,3205.401386
358.324446,156,3207.225101
-48.163009,103,3208.42529
584.583522,372,3212.741489
898.366209,244,3215.907924
805.589087,157,3217.632583
893.932398,308,3221.863407
54.987039,40,3228.177855
49.022956,92,3229.124583
455.472974,537,3235.286185
582.412588,375,3239.687918
794.049642,393,3243.650602
872.84825,575,3250.639942
1075.707698,667,3262.218979
896.261932,255,3265.165309
166.908874,288,3268.518819
898.809572,375,3272.743538
598.099649,174,3274.636165
353.523965,465,3284.334988
1000.16734,393,3289.384893
779.924694,436,3295.065062
51.762999,124,3296.481508
798.521073,275,3299.779472
789.940957,450,3305.099154
694.310942,189,3307.648929
1074.735011,568,3318.852341
1092.003004,364,3340.235484
988.29745,496,3347.71337
596.943206,151,3349.409901
366.824231,288,3352.876981
890.178903,334,3361.403911
702.05683,239,3364.175631
902.123819,307,3367.912331
600.206503,161,3369.902005
692.938292,337,3374.239051
-48.770451,18,3374.477929
995.629078,398,3378.968112
908.252446,308,3383.390107
985.910605,351,3391.511152
270.2722,187,3393.940716
-49.192287,23,3394.272567
268.398173,321,3397.854995
794.824133,196,3400.352785
790.008264,411,3405.197164
993.31985,528,3411.119299
690.995336,295,3419.397516
886.02748,403,3424.617672
885.72163,349,3428.644319
594.659138,173,3431.062639
694.947789,208,3434.04063
-51.828335,26,3434.341774
599.826365,166,3436.371315
897.476077,238,3439.558254
256.387548,168,3441.834408
52.591814,79,3442.699111
995.660287,495,3453.38862
46.921047,95,3454.811939
53.772147,121,3456.251853
245.421592,310,3499.595663
599.278269,177,3501.655922
976.264939,559,3508.63724
153.564315,190,3511.40507
595.74,244,3519.625252
358.300195,277,3523.204276
884.587433,418,3528.548462
50.620207,170,3531.075429
1084.923832,538,3538.105625
154.585477,180,3540.425821
465.71634,370,3545.414013
895.444856,283,3554.4612
998.930446,200,3557.051198
465.74739,493,3563.269993
796.268052,234,3565.794844
602.814566,98,3567.025982
898.171584,303,3570.767488
1000.718771,287,3574.566315
898.460522,360,3583.17279
596.624569,102,3584.51596
900.207242,369,3589.028898
691.618317,313,3593.108467
875.584682,474,3598.75618
1081.773597,504,3605.44854
254.230896,160,3607.487466
878.04217,556,3619.777231
982.61253,483,3626.342988
366.198642,307,3630.817842
48.02782,97,3632.217127
899.426193,376,3637.361714
806.878746,283,3646.71166
1000.247182,350,3651.031924
689.997557,281,3654.159384
460.63655,122,3655.516805
706.444038,213,3658.371402
901.174854,328,3662.37667
996.532303,368,3667.82168
983.736276,537,3680.122162
897.42214,269,3683.613491
464.310616,494,3689.776529
1083.410597,623,3698.249232
807.01597,215,3700.932328
598.840836,221,3703.473936
901.664132,173,3710.380957
459.530594,304,3714.364739
601.954661,128,3716.086711
575.222539,356,3720.800096
793.418406,358,3725.368352
983.099091,488,3731.312101
804.479149,292,3740.807754
791.92466,369,3745.397149
895.466852,358,3749.779621
1098.783247,314,3753.657564
704.021059,272,3756.927225
604.973925,272,3759.976372
594.69936,165,3762.135683
983.272267,445,3772.073528
793.211333,306,3775.781971
788.504586,366,3780.171811
464.045944,169,3782.442245
703.712268,184,3784.70947
991.038187,407,3789.552088
575.976046,498,3800.537095
1079.572533,662,3844.031097
423.535463,1357,3861.262064
262.984076,137,3862.707057
885.387961,534,3868.097716
591.258791,294,3870.988073
973.400842,635,3878.355389
896.783984,244,3881.869514
600.603533,179,3884.087578
1082.621813,520,3895.798846
276.376647,328,3899.912964
606.02982,120,3901.281162
696.731064,222,3904.355489
892.524277,392,3910.006497
599.494492,132,3911.874056
690.361249,315,3916.349221
802.254167,242,3924.357568
1090.628992,441,3930.104013
271.855276,336,3934.524797
896.088679,370,3939.365968
696.695879,284,3942.772336
-50.69475,46,3943.366143
894.390721,345,3947.345325
1090.81805,563,3959.33903
895.466751,363,3964.127064
-50.849916,30,3964.536719
263.068789,292,3967.834033
-47.16439,24,3968.19686
1081.859631,400,3973.33997
344.996667,470,3984.434121
788.586857,272,3987.578812
151.997345,232,3990.631602
1000.142765,282,3993.943125
983.625829,529,4000.741184
882.366273,509,4007.688224
-48.880812,33,4008.041057
892.587328,392,4017.765631
698.938958,158,4019.697921
1062.776709,700,4028.964431
796.072085,344,4033.711756
796.724048,276,4037.17003
360.871471,241,4040.283751
697.966304,208,4048.043532
357.897742,241,4051.157345
800.004646,241,4054.122825
599.839773,175,4056.328654
606.076868,230,4059.26884
886.579976,346,4063.748575
1079.302826,657,4075.824948
592.887072,256,4078.905708
698.414546,326,4082.822961
584.862723,259,4086.026871
597.79643,173,4088.555039
895.098858,281,4092.634165
703.853413,218,4095.596622
784.937371,403,4100.91966
589.996021,284,4109.235918
990.593494,334,4113.720361
893.048434,373,4118.10931
601.521197,90,4119.215867
698.187276,215,4122.140833
785.555194,373,4126.95634
895.707322,378,4131.570752
784.225618,386,4174.147606
1067.405745,631,4181.866107
975.792732,553,4188.772516
702.075754,243,4191.954779
796.219287,451,4202.567424
262.351493,230,4205.600723
599.002247,306,4209.190994
1097.668027,330,4213.728037
699.227028,206,4216.46248
145.182776,211,4219.472027
261.511207,205,4221.998822
51.318926,190,4224.563664
604.450643,229,4228.118584
799.774546,120,4234.362587
885.670098,382,4239.134501
979.552878,433,4244.669368
702.560288,329,4249.046117
1080.682663,495,4256.049228
698.944297,379,4265.489528
1082.92709,561,4272.255044
259.343701,228,4275.324828
367.166861,321,4279.347638
1073.945379,663,4287.272386
360.432708,328,4296.059023
998.595699,438,4301.785651
800.460731,180,4304.084708
790.254272,416,4309.688483
989.100724,412,4315.090569
600.686342,79,4316.066901
52.23775,92,4317.093446
605.069698,107,4318.357481
673.086843,495,4329.21872
248.812885,295,4332.678146
597.061005,151,4334.721415
600.084494,147,4336.571076
801.610821,192,4339.039728
53.196285,107,4340.832011
702.124914,146,4342.546847
156.711279,108,4344.000609
602.971155,104,4345.424245
1071.686372,571,4357.097689
904.839379,251,4359.843278
691.376563,207,4362.608086
606.221667,123,4364.182783
156.420864,314,4368.475179
701.241553,218,4371.068869
51.987218,83,4371.971833
57.432265,136,4373.625061
1000.857085,277,4377.301129
804.423933,365,4381.716147
1081.219549,520,4393.057484
692.695373,335,4397.005582
1095.517335,414,4402.704693
362.762829,217,4405.583704
706.291955,116,4407.060028
783.726831,341,4411.177389
152.796694,258,4418.817731
699.651335,103,4420.423129
156.588266,283,4424.123486
805.96476,256,4427.249427
888.533067,506,4433.881131
895.783669,263,4437.451062
889.680194,405,4442.746602
148.502671,138,4448.98689
602.181915,121,4450.425445
54.494545,79,4451.640716
249.455148,364,4455.866841
896.904506,209,4458.21551
982.500203,623,4465.924234
694.644667,274,4501.83259
1078.212591,595,4512.578728
988.63302,502,4518.83337
1006.140916,376,4523.146416
572.690849,421,4528.645119
362.54972,244,4530.576122
-48.361767,33,4530.824925
257.893193,217,4532.543534
1089.418652,448,4540.726496
796.976562,270,4544.853859
986.971966,402,4548.509986
601.817878,108,4549.449787
796.085574,194,4551.484639
454.652854,391,4555.222092
1073.815764,529,4567.682937
47.397385,98,4568.949113
259.858048,111,4570.084862
-49.365719,32,4570.429533
976.020536,606,4578.947735
52.878938,103,4580.137955
686.602483,273,4583.562902
-46.222249,110,4584.941629
900.333054,266,4588.014933
1107.186561,365,4596.848096
987.448605,467,4602.521021
907.743238,232,4605.223599
1098.79787,305,4608.866202
1078.123425,607,4615.623595
896.702358,394,4624.976743
155.559232,134,4626.439544
598.409439,239,4629.147186
902.536626,199,4631.304786
892.07112,413,4636.306153
468.775226,446,4642.183306
898.339802,254,4645.259359
157.394671,178,4647.154334
800.132284,265,4655.257715
604.049741,175,4657.341182
798.660585,340,4661.157656
1096.015304,328,4665.078975
264.849487,229,4667.637446
601.279854,171,4670.040698
578.211614,355,4674.620149
989.359476,467,4684.757886
-50.559349,67,4685.642321
-53.06269,15,4685.869412
51.093581,232,4688.805393
602.336775,287,4692.389951
894.277607,336,4696.328953
698.152715,273,4699.544209
273.289921,254,4702.424285
358.807093,163,4704.201468
685.576115,425,4714.30928
884.792682,353,4718.806068
1084.558658,532,4725.580389
793.950729,364,4730.023689
970.780895,611,4741.903674
884.586165,431,4747.054629
697.337579,253,4750.074009
892.114572,271,4753.307601
705.445367,204,4755.515617
375.346151,258,4758.580174
798.025197,194,4760.996509
793.627975,445,4770.237966
894.193706,410,4774.786548
475.485303,403,4779.876407
785.092713,392,4817.548961
886.558478,284,4820.709772
906.065081,363,4824.749725
1090.937082,518,4835.3848
1066.824423,643,4843.017474
996.166501,343,4846.992643
705.283507,176,4849.06235
870.914228,502,4860.052375
982.513335,378,4864.652187
671.160471,480,4870.285082
54.620343,69,4871.052081
54.516829,117,4872.735669
594.778162,161,4874.480039
258.668766,168,4876.635798
51.330764,90,4877.795191
788.880818,385,4883.011131
-48.72292,86,4883.945129
571.415084,380,4892.849926
786.669229,427,4897.854822
605.429315,210,4900.325667
979.948218,486,4906.659215
662.660845,314,4910.010145
998.563558,194,4912.321322
264.797868,132,4913.684368
986.996169,452,4923.293801
1083.767602,417,4928.282
907.890251,259,4931.052006
159.880776,110,4932.487068
701.19889,200,4934.64682
695.596842,220,4936.881474
1074.659292,581,4949.464012
362.432178,238,4952.484426
1074.104806,624,4959.913885
898.049813,396,4964.828294
905.788056,249,4968.338626
-50.84011,56,4969.098681
895.518039,381,4978.92487
691.13022,195,4981.345824
253.185065,162,4983.39157
1000.740836,367,4987.777525
598.368869,62,4988.543322
788.642327,339,4992.635046
604.793176,154,4994.430263
687.934695,240,4997.210895
898.497232,273,5000.391093
265.312161,152,5002.085631
703.317302,192,5008.236007
157.356177,221,5010.971801
601.804032,185,5013.417739
795.177165,272,5016.721745
699.5848,203,5019.34848
904.901346,305,5022.951657
1000.865703,343,5027.205593
877.494111,463,5037.737833
798.320582,249,5041.365814
1083.762282,547,5049.075009
1092.479236,372,5053.770108
166.933196,147,5055.338706
795.434083,185,5057.638757
889.347209,330,5062.104945
1059.822705,674,5075.710091
597.972072,160,5077.699442
879.219398,483,5083.56321
261.819843,242,5086.674498
1102.542488,371,5091.404872
990.720597,474,5102.642394
881.245787,478,5143.066948
166.29201,151,5145.095816
708.411168,182,5146.981041
1091.622796,399,5152.265826
797.898969,284,5155.612285
595.046529,221,5158.157132
892.702392,254,5166.184121
703.970485,88,5167.276946
977.998178,709,5177.374787
598.841779,185,5179.937694
252.751103,287,5183.675226
698.705614,255,5187.175151
1092.580091,291,5191.069593
698.830236,334,5200.360459
565.948534,324,5204.47393
695.87926,240,5207.457905
708.010511,229,5210.401166
1091.559517,357,5215.011368
589.127448,200,5217.266688
155.917757,149,5219.265181
48.392102,97,5220.577858
706.428225,190,5227.406922
980.885893,428,5233.120778
595.888098,188,5235.3353
887.627241,363,5238.569558
473.572692,368,5241.928884
701.946236,192,5243.766588
605.265678,164,5245.36544
994.960376,343,5251.292826
985.613562,425,5255.94932
1085.408569,564,5261.693083
698.863165,316,5265.071143
700.494813,244,5267.635004
592.402374,217,5269.970413
163.444519,129,5271.136617
788.731758,380,5278.807803
159.363439,141,5280.21594
598.698081,111,5281.19253
983.16547,364,5284.939508
598.109478,127,5286.146852
1091.323798,429,5290.468894
977.466923,640,5296.882505
1083.387248,475,5304.313194
1086.981828,452,5308.303148
996.464257,318,5311.378062
889.167577,493,5315.96107
259.826299,227,5318.336385
895.125918,386,5324.717237
