#{"t_start": 1784311425.7449355, "env_id": "None"}
r,l,t
1091.822163,696,338.667078
1091.465229,517,341.74034
783.007276,428,344.224472
992.727373,454,346.687413
698.489089,222,348.181749
372.530452,362,350.329064
157.814371,76,350.808899
598.374843,255,352.481598
1086.371784,532,355.388488
257.718971,234,356.870222
428.92283,1670,369.045423
994.8138,281,370.624902
1093.656753,415,373.061414
597.185973,82,373.522537
567.57211,648,377.301513
50.440628,76,377.717492
695.461447,321,379.432215
700.782918,185,380.435421
457.555642,305,383.515343
468.900224,363,385.935305
701.255046,209,387.225042
792.923806,317,389.212737
992.272515,483,392.020756
790.780829,243,393.352356
692.827439,317,395.257277
705.359578,161,396.259847
801.66389,172,397.296934
1084.923819,516,400.194667
265.764514,158,401.057307
902.65175,152,401.901381
598.009923,207,403.334934
898.503937,365,405.365097
163.404282,178,406.319885
597.51715,196,407.380399
696.847943,174,408.326033
53.736264,76,408.736675
602.618689,94,409.269493
700.880122,252,410.604129
902.896199,401,412.99949
1081.440074,602,416.697773
703.180338,133,417.463987
597.26857,205,418.617525
363.923808,158,419.484437
988.954922,493,422.59482
173.452652,325,424.517099
900.690973,397,426.755095
601.223142,220,428.142339
694.742253,343,430.086215
897.484887,305,431.728847
795.730233,404,433.921872
991.615379,455,436.775395
365.344348,395,439.143137
598.154891,164,440.106513
999.74636,490,444.326149
897.023919,344,446.252147
898.691996,428,449.252516
257.301199,94,449.845152
903.921861,320,451.673381
696.565969,177,467.494873
-49.023277,76,467.987562
901.200889,357,479.447252
1086.056774,590,483.047142
906.081097,370,485.471874
52.055738,89,486.12592
795.334894,299,488.012486
1076.905455,594,492.619503
605.3779,173,493.736312
906.263572,383,496.33238
1089.055377,419,498.825274
995.633588,384,501.362929
603.322456,234,502.76575
702.252601,321,504.521785
700.66455,245,506.005474
791.080479,430,508.58002
997.39089,449,511.131075
701.790963,130,512.017231
996.736797,390,514.28909
1090.481879,662,518.26668
251.818874,292,519.857374
696.737689,323,521.977265
696.415259,391,524.400792
477.747118,401,526.646413
996.842627,439,528.970864
703.805843,208,530.070698
709.562192,194,531.355477
684.43094,514,534.654831
893.583973,514,539.647865
48.695936,215,540.925305
1074.863897,695,545.559493
1081.655901,546,549.315125
989.920735,513,553.100399
1089.769882,408,555.490705
1084.691271,433,557.895976
895.690947,220,559.091027
603.293406,177,560.051911
604.257595,180,561.140913
354.219619,226,562.512555
53.868392,137,563.241961
901.429953,399,565.792104
991.063102,490,569.935359
259.555698,238,571.357403
600.370672,146,572.171265
702.609549,155,573.016675
1095.879805,604,576.307742
799.66393,256,577.816148
701.326524,225,579.028102
704.647076,231,580.400488
794.036367,288,582.048686
597.535408,80,582.501989
252.137646,165,583.350388
790.618554,354,585.197823
468.512238,296,586.803941
793.164217,279,588.551641
976.217624,528,591.493651
703.734714,153,592.359313
990.985026,428,594.640211
1000.109493,360,596.579014
1096.173222,542,599.615573
898.646992,184,620.675691
1099.05996,342,624.72984
801.53442,208,626.622329
803.65936,188,628.232104
252.82837,173,629.639323
901.424993,405,632.507432
709.149867,213,633.816228
361.692007,133,634.669816
601.525686,127,635.602529
991.430821,331,638.096262
700.085913,280,640.020918
997.731002,334,642.36483
565.195247,310,644.503153
1089.202969,418,647.270352
988.289996,582,651.015558
702.245731,257,652.62007
159.473979,103,653.321646
465.891336,245,655.112159
604.208629,119,655.972096
53.321042,98,656.669603
603.386903,191,657.872571
794.495872,282,659.649902
790.43869,352,661.895581
467.494712,315,663.966696
905.908969,274,665.732869
700.986118,225,667.140705
361.544981,254,668.951409
799.55638,147,670.016182
663.362853,332,672.188784
897.98216,249,673.831415
267.31616,231,675.25306
997.473257,397,677.845796
982.124527,454,680.756278
1085.513097,610,684.941163
890.414108,498,688.274887
605.265804,202,689.561421
1078.66448,577,694.98627
599.529764,145,696.238847
597.885391,192,697.706091
905.384798,267,699.908442
801.570799,221,701.37883
698.637895,191,702.728802
790.790924,384,705.16488
606.364433,128,705.880261
603.710201,174,706.998302
606.533616,168,707.995244
893.729594,371,710.370667
-45.324105,120,711.07497
49.793128,93,711.655868
906.66516,247,713.026044
700.498437,173,713.950461
793.497513,249,715.228682
607.476488,233,716.509924
591.423048,264,717.929509
697.189815,175,718.950013
802.137547,259,720.668053
1086.83354,507,723.372826
700.841201,195,724.525906
893.768794,424,726.880911
1103.541092,437,729.420717
903.257615,379,731.830734
56.936109,75,732.23971
259.482248,201,733.451547
358.47955,185,734.657926
367.289067,301,736.379475
154.590323,98,736.947169
669.907684,378,739.019238
602.315081,90,739.511331
1089.009074,463,742.720228
357.939059,268,744.652959
356.598189,227,745.924889
1099.978924,469,750.003818
1095.893023,360,752.909072
797.751605,258,754.38624
985.009157,665,771.990587
994.468412,366,774.348465
158.436641,172,775.272266
695.509762,213,776.559573
795.852637,377,778.72994
600.169494,122,779.451595
787.103914,408,781.863
55.655212,79,782.314102
702.153104,178,783.595332
894.147538,262,785.268673
1084.675708,531,789.158171
1074.952241,724,793.11649
604.707703,175,794.278023
600.135126,74,794.721024
608.59905,206,796.232683
154.324526,234,797.666879
1100.651997,391,799.890647
605.093906,140,800.669771
1104.668609,373,802.87201
366.146887,259,804.891295
660.75952,460,807.575383
564.068856,425,809.863866
795.025792,269,811.62544
995.056567,356,814.194267
595.03872,184,815.493363
605.087562,151,816.473807
1104.726817,386,819.491894
355.671191,267,821.031118
54.573729,76,821.461268
804.131127,315,824.076312
700.683857,192,825.653602
601.32172,167,826.812684
995.828965,382,829.144779
895.503258,424,831.555649
264.060326,174,832.54549
801.498778,317,834.266834
462.962619,214,835.579022
158.831318,186,837.038815
268.440718,240,838.676206
363.504279,324,840.570759
254.680424,268,842.123602
252.527155,173,843.133127
594.363359,201,844.282371
798.096911,291,845.977112
606.079242,156,847.162729
467.435338,329,849.481389
459.735298,256,850.816792
797.777476,140,851.527876
367.562599,246,852.753023
1003.969825,300,854.349408
1096.223722,480,856.973028
795.985278,383,859.231883
1099.809382,264,860.724194
801.632926,340,862.495796
700.339413,220,863.660905
1090.428,553,866.916232
461.064835,327,868.950485
897.97022,401,871.332679
1090.595443,610,874.861806
803.248651,265,876.387825
709.826292,200,877.514179
358.630939,81,878.016458
558.925091,355,880.186851
1094.936728,413,882.376435
590.572182,350,884.627313
899.668968,310,886.417556
703.394506,113,887.102634
890.021636,619,908.907787
798.522984,229,910.530885
48.389714,82,911.126179
1098.52094,393,914.576341
906.818284,310,917.22946
261.724676,247,918.691438
50.004423,184,919.81333
458.884747,271,921.450306
1005.640754,320,923.497867
598.736871,145,924.523424
50.835938,82,925.229335
1089.443643,548,929.615902
169.234801,295,931.868211
897.874454,222,933.373177
702.817379,156,934.226446
802.745228,382,936.298752
700.804989,319,938.042963
797.419074,262,939.442569
704.304829,259,940.780168
52.194425,132,941.628658
802.212372,279,943.878854
361.976148,258,945.319457
701.656527,186,946.464439
808.066922,242,948.432868
699.468127,184,950.62122
1095.199826,307,953.120295
610.916784,215,954.55223
704.004671,214,955.69013
597.798774,181,956.78914
797.579216,279,958.322358
1087.85485,522,961.226844
460.174743,325,963.062921
598.830364,158,963.875429
708.12316,221,965.131291
676.844974,540,968.414829
702.229655,289,970.21383
-49.242229,76,970.66621
899.237014,315,972.586002
707.786043,218,973.897278
798.47046,223,975.214001
901.163585,266,976.651221
1109.266494,376,978.676791
1105.562649,501,981.514036
1088.447401,479,984.149339
1003.037407,329,985.894272
793.849926,374,988.191767
351.011298,380,990.549427
993.406593,402,992.925086
701.094341,231,994.205939
702.126414,222,995.548834
599.052597,183,996.580031
806.166802,218,997.806939
156.932691,220,998.986131
992.654375,500,1001.801279
579.84879,437,1004.188357
800.673426,273,1005.908719
258.098585,202,1006.961103
157.084875,109,1007.529238
457.419958,348,1009.431287
606.067965,237,1010.672662
479.415886,396,1012.8589
690.502718,299,1014.39368
709.431063,187,1015.461103
1098.750295,618,1018.749788
710.61168,215,1019.881327
160.822147,203,1020.912236
359.517933,399,1022.956621
253.840826,239,1024.157383
905.386946,277,1025.656048
156.024714,77,1026.2298
154.618903,78,1026.731897
605.540264,215,1028.145374
1096.975448,419,1045.55439
711.725736,323,1047.505132
601.715643,166,1048.412612
903.153953,208,1049.582697
1001.134311,517,1052.777916
904.092592,247,1054.188569
59.456888,164,1055.113283
464.601676,440,1057.458014
695.495117,199,1058.525212
607.57649,209,1059.625144
992.055768,301,1061.266171
995.518817,493,1064.084332
978.96245,554,1067.295977
244.377107,211,1068.424603
1000.729665,394,1070.519912
1092.97408,546,1073.435542
599.566285,201,1074.51813
282.715762,304,1076.424794
800.027907,289,1078.43926
797.930394,249,1079.754001
986.806661,384,1081.816304
792.26315,343,1083.606719
796.729383,264,1084.958241
804.760241,326,1086.624694
699.105617,164,1087.667733
702.631004,223,1089.037696
596.906397,264,1090.486411
465.823742,375,1092.858555
801.407943,275,1094.353808
896.003906,373,1096.388547
703.513897,225,1097.76471
696.576294,235,1099.039452
890.15387,241,1100.510393
794.70924,261,1101.941957
53.43242,80,1102.359679
258.918844,195,1103.419752
981.953772,649,1107.139728
1000.98314,227,1108.793036
353.761925,119,1109.590683
601.651878,155,1110.526294
700.25396,144,1111.304611
801.137079,220,1112.749605
989.89931,573,1115.918534
55.388474,106,1116.603117
997.465056,330,1118.594826
569.928071,444,1121.249817
153.753982,76,1121.740452
796.087309,375,1124.051457
700.904544,190,1125.532747
484.543591,467,1129.309815
612.672251,225,1130.698167
802.926094,177,1131.693582
912.0437,276,1133.194404
903.53728,183,1134.190052
898.809447,386,1136.542345
1094.520998,476,1141.957639
353.020245,207,1143.350565
1084.862893,454,1146.645902
150.058734,150,1147.498228
995.730515,526,1150.5868
803.320642,183,1151.814558
699.681824,369,1154.641263
1088.044907,560,1158.312006
601.052332,178,1159.27443
896.453588,344,1161.228635
367.470149,220,1162.450998
803.863224,306,1164.160462
995.608089,324,1166.002927
698.18846,217,1184.271613
1005.556642,397,1186.478899
463.89426,353,1188.450874
705.03137,211,1189.51982
51.739173,259,1190.90975
886.423989,407,1194.425701
978.433723,627,1198.640005
796.713753,213,1199.725955
1000.328202,388,1201.805251
700.405033,158,1202.6724
674.496778,593,1206.513816
257.034382,240,1208.290863
602.910254,125,1209.052101
162.386009,131,1209.811769
702.29268,215,1211.325402
985.322067,475,1214.396872
607.824646,266,1215.880726
802.302108,131,1216.652852
700.24491,225,1217.876294
679.437012,333,1219.849152
264.889966,283,1221.556628
804.795981,258,1223.020544
699.42427,372,1225.716846
462.829985,422,1228.34618
996.811952,461,1231.153762
904.515588,373,1233.600909
800.852943,297,1235.25962
1088.768138,595,1238.46579
56.853623,78,1238.881672
601.885928,226,1240.091682
705.030722,231,1241.313234
903.590982,317,1243.026053
994.817207,304,1244.687554
595.004804,218,1245.867548
598.023517,118,1246.540138
890.865849,383,1248.586376
887.277016,615,1251.968812
1104.330394,359,1254.243589
594.478835,265,1255.961098
999.5174,464,1258.745694
791.432729,428,1261.075883
599.872274,161,1262.066756
359.800666,378,1264.23605
691.605182,330,1266.125474
1094.190252,509,1269.202777
802.96319,265,1270.620174
893.96231,359,1272.620626
355.208588,143,1273.530413
603.304512,199,1274.646961
1101.221521,377,1276.645536
991.097868,477,1279.071268
990.604397,331,1280.863804
804.741507,329,1282.710012
898.047003,247,1284.26266
602.455213,187,1285.45428
897.353026,348,1287.444701
804.303481,255,1288.75769
805.610538,131,1289.419973
799.74716,363,1291.467053
892.765392,382,1293.83408
1006.880028,319,1295.416072
899.142701,358,1297.2628
901.336113,340,1298.999979
992.977343,516,1321.742922
255.617169,307,1323.629411
601.875255,88,1324.077565
703.314604,396,1326.16261
691.080018,249,1327.537549
901.714298,404,1329.939946
803.642896,83,1330.372646
1089.900805,559,1333.429629
897.215599,392,1335.531297
807.185167,352,1337.802011
905.930124,437,1351.687989
1004.840111,259,1353.131517
1099.097459,435,1355.877053
255.935082,292,1358.614025
601.135584,250,1360.49648
701.583305,193,1361.647372
603.859912,134,1362.428859
991.163787,483,1365.378497
889.027924,447,1368.293893
802.756939,296,1371.149025
709.201709,189,1372.713408
802.647866,165,1373.70437
696.288066,228,1374.978038
704.190765,263,1376.848061
991.428139,537,1380.410023
604.837711,127,1381.220651
700.534428,365,1383.533806
800.989744,303,1385.470947
282.07981,347,1387.572641
793.249093,356,1389.97122
794.804389,225,1391.31482
1087.506166,575,1395.375809
697.062192,194,1397.573314
606.850289,230,1399.37699
377.695974,246,1402.127304
899.864223,330,1404.509578
598.204382,215,1405.766288
1112.044244,401,1407.826862
898.694139,391,1409.931787
1103.217641,443,1412.643933
892.052076,416,1415.304734
898.768797,307,1417.680072
991.445438,361,1420.394048
901.015338,359,1423.208779
1112.128189,343,1426.226635
805.194277,286,1428.922111
800.084505,266,1433.363704
705.622022,290,1436.454312
54.061705,77,1436.973104
698.732984,268,1438.771655
1000.089345,309,1440.802959
58.333176,90,1441.400992
786.823492,451,1444.325366
986.159351,576,1448.164203
605.516134,208,1449.507009
809.011597,221,1450.853137
157.13513,117,1451.610305
1087.594414,529,1455.032078
1090.275518,568,1458.650837
902.643882,350,1461.021836
705.523473,271,1462.747128
1005.828677,389,1465.298053
906.498053,302,1467.153919
701.112597,205,1468.440394
805.203401,497,1493.071789
603.031207,181,1494.246181
894.287943,379,1496.757298
998.371444,338,1498.912921
803.001003,205,1501.166155
787.345127,417,1505.754285
605.162512,148,1506.823816
905.006818,403,1509.533216
696.614521,338,1511.827045
1098.473843,411,1514.389501
571.808873,465,1517.312081
989.641853,531,1520.716371
890.798338,340,1522.814795
606.435285,225,1524.36785
1083.13641,545,1527.780392
370.34294,297,1529.643717
1003.125985,317,1531.645565
351.917635,349,1533.783818
1106.376248,366,1536.027443
159.13958,188,1537.363785
1103.289815,342,1539.629286
896.862341,337,1541.700064
992.975311,381,1544.010019
609.274662,160,1545.005199
472.547278,284,1546.701539
994.059,337,1548.850312
808.477318,381,1551.366488
1100.396129,354,1553.586582
1102.755527,457,1556.434746
902.038939,269,1558.192246
1104.424676,263,1559.861422
48.40199,76,1560.328552
1099.271877,258,1561.932523
1085.087932,521,1565.38034
58.003101,77,1565.873286
705.91454,270,1567.73594
1087.239704,686,1572.365765
597.426598,226,1573.81119
609.500782,260,1575.509888
894.648141,391,1578.222219
697.945717,117,1578.972914
804.164806,424,1581.704651
696.609195,316,1583.811212
1095.819838,566,1587.414806
1098.548142,398,1589.938377
996.383225,591,1593.883965
601.736538,154,1594.87205
1080.236875,479,1597.912037
702.092772,313,1599.839004
704.663459,153,1600.812299
697.675828,160,1601.826812
902.078743,360,1604.213155
892.86747,371,1606.521782
600.562435,144,1607.450318
602.738951,176,1608.556634
801.663904,322,1610.676167
1000.010399,425,1613.450456
901.290933,267,1615.143074
796.322941,303,1617.138458
708.34531,259,1618.700227
903.047714,312,1620.795922
900.187291,338,1640.821749
600.428668,203,1642.197273
1078.233758,585,1645.829996
903.196012,338,1648.11611
806.199849,326,1650.170455
799.855312,387,1652.625089
371.307358,247,1654.20642
695.801595,209,1655.549936
698.654086,223,1656.987551
597.394694,174,1658.128922
361.085996,282,1659.797939
603.129659,228,1661.33578
899.010905,307,1663.338868
1100.95803,346,1665.579261
995.305891,553,1669.065237
598.985542,225,1670.536841
883.697546,436,1673.283232
795.945222,283,1675.243418
1088.199297,569,1679.082989
896.042169,376,1681.569752
705.423063,249,1683.132361
797.139947,225,1684.569197
453.71488,159,1685.675401
790.161283,326,1688.003298
710.537912,229,1689.541991
903.145952,255,1691.182624
1098.572642,334,1693.355553
803.576122,243,1694.977278
996.705743,366,1697.326261
908.210199,308,1699.274621
795.690716,406,1701.956916
701.228854,100,1702.569217
609.32629,267,1704.384078
798.554035,375,1706.784521
1095.658851,356,1709.059805
47.305298,79,1709.548082
985.694658,466,1712.599615
986.590078,444,1715.654687
994.861285,441,1718.369683
1098.444951,374,1720.681641
992.814917,413,1723.720495
1006.129192,302,1725.672557
799.577991,321,1728.228328
796.812555,309,1730.283693
984.462535,564,1734.2228
801.518787,201,1735.580187
1099.420597,220,1737.009645
611.479374,166,1738.051474
896.767013,332,1740.145188
904.076146,224,1741.587672
609.956015,186,1743.000088
1097.894693,411,1745.549281
604.213099,128,1746.373
802.649539,268,1747.989741
806.951534,220,1749.501574
904.395353,258,1751.252007
804.534463,265,1752.975865
906.759057,440,1755.787719
1093.577357,543,1759.326542
999.606875,428,1762.112848
904.423877,351,1764.337082
992.579776,515,1767.612392
600.363802,158,1768.707188
605.135382,124,1769.5545
991.803794,390,1791.206132
709.236914,303,1794.526548
1093.419039,485,1798.475986
899.557771,273,1800.167078
805.377117,385,1802.580536
597.639619,108,1803.433712
594.808787,254,1804.984627
792.729711,377,1807.372065
359.797865,268,1809.14064
998.504383,438,1811.902085
607.427691,205,1813.159653
1006.667172,378,1815.524169
697.07667,262,1817.317449
800.047946,282,1819.040476
795.866778,322,1821.043348
1002.134658,256,1822.639337
794.132371,285,1824.499742
702.461226,146,1825.414322
693.231594,308,1827.297095
599.530324,254,1829.009389
999.943092,280,1830.808462
902.091277,369,1833.12916
712.61869,252,1834.722687
707.550582,256,1836.280176
998.769797,316,1838.619712
53.522976,80,1839.172393
997.760841,518,1842.502987
998.281921,305,1844.479375
1007.617229,267,1846.147451
893.747183,404,1848.692837
703.357553,154,1849.658513
806.04973,180,1850.758186
54.185733,122,1851.563706
595.985951,214,1852.870321
606.69103,188,1854.056204
698.326625,354,1856.444128
1092.632826,562,1859.98017
1007.905248,312,1861.91643
607.197727,242,1863.447062
992.215666,414,1865.980993
598.162639,172,1867.077142
804.152424,323,1869.393355
985.627209,487,1872.531161
994.67166,350,1874.860827
999.53966,308,1876.775136
1002.396023,368,1879.124412
1088.416386,526,1882.710248
378.892374,310,1884.660863
1095.6684,356,1886.925898
897.811304,243,1888.540946
53.780727,134,1889.399246
803.336175,257,1891.014086
898.561312,213,1892.404062
708.795872,231,1893.813245
598.096214,214,1895.261541
988.475709,387,1897.951127
803.021408,238,1899.474003
707.656531,296,1901.309366
599.408169,162,1902.279194
702.507796,353,1904.569773
1098.516599,415,1907.37819
603.988978,175,1908.65646
252.032186,168,1909.783808
600.484249,196,1910.985639
708.532484,235,1912.434496
799.337317,421,1915.123253
1003.255558,310,1917.241798
708.30101,280,1918.965909
1011.989202,354,1939.688508
809.0965,264,1941.575257
894.692493,370,1944.028798
888.36147,535,1947.472135
702.36481,264,1949.086405
1000.819098,297,1950.973747
800.439966,359,1953.493147
895.304255,404,1955.995612
1004.093616,352,1958.248091
802.170753,209,1959.525737
597.251582,69,1959.966462
611.814307,297,1961.866501
901.461995,299,1964.024018
597.474554,185,1965.276557
702.682982,149,1966.255276
1082.870316,648,1970.560888
809.375551,253,1972.66202
1099.137799,246,1974.820407
697.780986,277,1976.755782
702.828628,302,1978.850837
606.22277,148,1979.894603
801.175012,401,1983.073671
607.033996,120,1983.89193
1078.562714,483,1987.245823
703.85635,191,1988.65556
899.965314,338,1991.040313
805.411718,165,1992.204307
700.27606,119,1993.021359
1091.891375,442,1996.252225
599.517456,226,1998.091784
895.787943,383,2000.799282
998.438278,452,2003.703954
897.037576,282,2005.447066
604.055229,88,2005.988449
600.988209,166,2007.175113
1092.378031,482,2010.507777
993.536324,432,2013.635479
599.723625,123,2014.469628
1004.690896,408,2017.00851
60.927318,116,2017.735917
702.219633,303,2020.008967
162.679483,125,2021.029
705.435597,174,2022.315525
602.089646,199,2023.727465
796.855719,421,2026.848505
795.372151,304,2028.973864
603.58067,116,2029.804219
604.109209,163,2030.927624
990.560933,523,2034.730658
601.023934,149,2035.867234
1093.948747,399,2038.871344
354.305176,280,2040.981213
803.570309,353,2043.429018
603.231125,67,2043.86282
607.946618,199,2045.231672
1002.107957,308,2047.361386
804.453933,307,2049.758174
698.301077,189,2051.156914
1100.615291,417,2053.989777
63.264997,130,2055.06254
794.191806,484,2058.737534
1005.391899,319,2061.053537
1093.373982,408,2063.978578
153.053618,146,2064.998622
909.269855,263,2066.793482
999.964346,385,2069.661675
1091.424216,494,2073.105683
806.755771,338,2075.447586
996.062376,449,2078.638837
607.139735,249,2102.352824
597.30362,200,2103.774467
706.654059,297,2105.599633
803.392012,101,2106.308384
708.830255,178,2107.212821
900.599125,308,2109.200482
607.016965,280,2110.779118
811.520012,268,2112.674045
1005.711556,413,2115.641668
1090.316271,559,2119.70506
993.697703,411,2122.112113
903.89001,230,2123.481916
996.722152,246,2124.801232
598.742657,231,2126.002723
603.015685,269,2127.43196
707.756967,283,2128.871039
353.942195,315,2130.485134
902.392083,307,2132.214339
700.195645,288,2133.853001
804.224671,418,2136.231083
164.476529,219,2137.538671
154.369347,129,2138.253767
357.820519,287,2140.118816
700.677435,246,2142.253682
801.170975,437,2145.464906
602.123257,167,2146.308905
697.943224,278,2147.772939
805.031981,280,2149.450977
704.302429,225,2150.735492
604.207746,191,2151.916248
257.532636,275,2153.624797
702.785485,176,2154.604164
367.555374,179,2155.551025
797.13994,255,2157.03475
701.192652,178,2157.945677
996.327371,470,2160.613271
892.632818,375,2162.9368
600.273987,199,2164.220122
693.281025,247,2165.842099
597.592708,253,2167.391506
899.569328,299,2169.478796
793.05406,318,2172.49979
1106.597237,411,2174.769395
977.196078,496,2177.538686
993.660438,387,2179.71003
596.337221,169,2180.646745
800.027164,232,2182.01966
1106.94199,466,2184.615682
902.951782,271,2186.103279
699.678839,203,2187.302974
477.196343,323,2189.198303
1004.407057,422,2191.561431
357.698846,161,2192.637625
801.626123,199,2194.037133
902.080884,446,2197.074745
1006.766441,301,2198.99785
998.869222,370,2202.40525
798.604197,359,2205.235111
705.20547,189,2206.319715
1002.408726,327,2208.415386
900.151533,332,2210.460995
1082.966743,507,2213.654802
799.465236,323,2215.812134
603.204123,224,2217.601628
914.691072,327,2219.759079
995.479881,486,2222.367716
600.563064,112,2223.021172
1101.624202,448,2225.60736
966.709536,645,2253.496894
801.134967,264,2255.602754
709.265493,182,2256.884731
901.630861,359,2259.209934
59.241121,100,2259.701794
1096.502559,466,2262.784816
465.176186,410,2265.313274
474.243486,260,2267.043223
605.667881,164,2268.120762
995.778182,349,2270.201328
600.440862,63,2270.582937
698.160237,237,2272.099289
1000.767266,379,2274.211204
1089.769613,493,2277.203072
703.684286,260,2278.650736
563.912854,506,2281.628559
1085.918208,492,2284.770841
986.320147,371,2286.765668
1100.547723,418,2300.13197
54.071874,198,2301.429172
148.654181,191,2302.689771
261.62758,227,2304.578822
680.244375,466,2308.819626
595.242408,310,2310.671921
54.331787,87,2311.303518
1092.27248,439,2314.02271
473.19161,302,2315.590545
581.347266,336,2317.39778
1107.874794,393,2319.520911
1094.756896,488,2322.461039
805.787323,231,2323.800437
803.979717,192,2324.954214
260.739514,180,2326.266412
604.88717,174,2327.392454
1104.786708,315,2329.128342
998.391536,504,2332.66325
898.990428,328,2335.056905
700.49668,193,2336.156557
601.57616,217,2337.351653
793.022171,315,2339.02264
1003.584053,366,2340.941171
905.970129,207,2342.058897
51.975436,148,2342.859108
695.978889,344,2344.986829
1095.023732,482,2347.491233
1109.018085,454,2350.325043
902.508724,391,2352.336101
701.67845,325,2353.96908
154.161456,119,2354.573389
703.95045,259,2356.164825
1098.295786,348,2358.059177
602.848112,117,2358.694211
605.232294,207,2359.787389
807.74275,402,2361.919318
597.530791,207,2363.006295
906.444393,238,2364.231882
702.042962,249,2365.515419
56.627604,83,2365.918399
604.519913,138,2366.670779
600.06679,84,2367.190329
1107.669188,302,2368.728692
905.437134,224,2369.85535
988.773201,481,2372.324392
268.622506,202,2373.356147
999.003805,423,2375.568359
802.312546,222,2376.790517
1000.615367,259,2378.338067
259.774204,204,2379.473486
674.303418,461,2396.580193
906.724975,238,2397.847656
1002.141439,438,2400.195125
802.048813,217,2401.326819
155.035898,110,2401.929194
605.611287,142,2402.750863
1090.885155,577,2405.985902
806.088998,281,2407.482981
996.646228,317,2409.181193
904.996488,312,2410.854221
796.221349,361,2412.730662
891.100564,428,2415.096405
996.836505,362,2416.933422
258.971492,296,2418.412623
703.429058,205,2419.535943
593.007168,182,2420.517595
991.277245,561,2423.564299
803.084639,230,2424.817549
704.547738,260,2426.57082
696.149536,210,2428.201791
795.201068,201,2429.66423
908.503474,244,2431.163211
249.297416,273,2432.825455
603.097431,44,2433.099458
795.215322,186,2434.684906
1096.083895,512,2439.570884
703.586577,152,2441.3411
805.968231,234,2443.922075
610.665028,210,2445.412313
788.445493,449,2448.392846
891.279857,497,2451.139186
805.307705,247,2452.410944
904.609455,345,2454.297644
259.425284,138,2455.184924
1102.362771,381,2457.331097
897.285368,338,2459.778514
998.177721,471,2462.51619
709.89788,209,2463.716433
704.069072,251,2465.245458
905.034259,208,2466.690766
704.630989,189,2468.022654
699.597447,129,2468.790498
597.886004,168,2469.864248
790.975513,307,2471.546139
158.475114,150,2472.350842
