#{"t_start": 1784039131.0813878, "env_id": "None"}
r,l,t
-92.78741,1457,1399.918076
-94.791164,1460,1407.466121
-79.004305,1019,1414.401089
-100.079131,1453,1423.19947
-100.627158,1451,1434.614714
-99.874619,1451,1446.08967
-99.366736,1457,1550.460734
-96.218757,1324,1559.022273
-74.211151,872,1567.40689
-95.739321,1454,1577.007036
-100.678717,1446,1589.320097
-103.488062,1451,1601.305353
-95.190225,1101,1608.252816
-55.786185,184,1609.515514
-97.118166,1455,1620.690318
-60.192577,306,1622.587774
-53.587272,201,1623.825898
-59.746396,331,1628.196215
-73.809546,610,1632.196399
-50.591333,11,1632.272044
-96.670484,1443,1643.574514
-100.425858,1444,1651.342629
-94.929018,1450,1662.751259
-100.780522,1449,1674.280703
-97.038568,1445,1683.39476
-100.696122,1449,1785.96893
-96.067057,1451,1797.160213
-94.238662,1442,1808.037878
-99.901963,1453,1817.18352
-98.337984,1441,1828.403143
-99.380055,1445,1839.897321
-75.214973,643,1843.948054
-63.949007,451,1846.845998
-75.151375,691,1851.524748
-98.992696,1444,1863.269659
-100.997322,1445,1875.780338
-99.356206,1445,1886.513328
-93.777203,1440,1896.007052
-101.086603,1442,1906.190087
-96.00991,1446,1916.173213
28.381476,647,1920.550106
-88.776892,1335,2023.810038
-98.801923,1434,2031.497207
-77.566763,834,2037.56556
-95.150855,1302,2044.126737
-85.601054,977,2051.105105
-98.040509,1434,2060.501091
-96.126918,1393,2068.32501
-81.365343,1001,2076.118299
-94.14478,1433,2097.705083
-54.120815,245,2101.498901
-98.878646,1436,2110.649538
-99.897093,1426,2122.13557
-96.667631,1434,2133.628544
-99.585667,1431,2142.875623
-52.722783,127,2143.671634
-92.666264,1269,2154.081882
-80.676707,972,2162.284967
-96.168852,1433,2171.661408
-56.142059,251,2173.232193
-98.16522,1431,2276.588362
-98.79426,1434,2288.003516
-101.608299,1431,2297.352014
-100.439073,1432,2308.569453
-94.294938,1433,2320.064543
-100.349936,1407,2331.50325
-96.983918,1432,2340.634961
-96.621957,1428,2352.126848
-101.219392,1427,2363.427493
-96.442609,1433,2372.435439
-99.907074,1430,2383.627687
-95.124248,1427,2395.195851
-72.911586,679,2399.712112
-97.68487,1435,2410.895124
-99.942951,1425,2521.059573
-97.297691,1320,2531.684221
-96.884588,1436,2543.131623
-96.526196,1431,2554.179316
-100.035788,1426,2563.457212
-100.381035,1426,2574.927154
-97.969537,1425,2586.737438
-92.420087,1420,2595.610336
-97.678678,1425,2606.91506
-100.929864,1426,2618.352763
109.215946,1257,2626.293712
-95.562171,1421,2637.735772
-96.726602,1423,2649.011564
-83.625262,970,2655.3358
-98.339517,1431,2666.761782
-74.578761,727,2765.665595
-99.011844,1427,2777.083598
-98.41997,1417,2789.449707
-100.96954,1416,2798.656552
-97.735803,1421,2810.608962
-97.513416,1426,2822.692592
-53.29513,84,2823.255884
-97.970021,1420,2832.572359
-98.611192,1419,2844.66438
-97.995458,1420,2856.631098
-99.222583,1417,2867.822755
-98.556568,1418,2877.581112
-98.477684,1422,2888.972049
-81.829586,907,2895.034261
-99.514206,1417,2906.622414
-97.687782,1418,3014.462508
-97.08063,1427,3023.688401
-99.565874,1420,3036.693526
-101.606869,1426,3050.030191
-99.476528,1416,3058.359475
-101.527125,1416,3067.71503
-96.543764,1417,3077.418977
-96.965025,1415,3088.744933
-96.852435,1421,3097.730873
-100.918327,1414,3107.348587
-100.145026,1416,3117.567708
-98.496869,1425,3129.692987
-97.624023,1424,3144.487832
-95.041512,1421,3159.42922
-99.934262,1424,3170.664338
-94.394607,1414,3294.13508
-99.378365,1418,3307.000124
-2.67147,1419,3319.282508
-98.713742,1414,3329.856718
-101.149758,1413,3342.748763
-98.926044,1412,3356.692069
4.629102,1411,3367.828002
30.968871,745,3376.161267
6.891019,1422,3387.22115
-53.485621,180,3388.7239
-97.526463,1418,3402.61898
-95.688517,1416,3415.297558
-99.788981,1407,3426.24044
215.185528,1414,3440.470965
104.212325,1415,3452.770938
214.81414,1414,3556.473258
-68.817456,516,3559.897581
-100.585314,1408,3568.887434
33.836188,457,3574.048629
1.318187,1413,3582.981428
20.112046,889,3590.325425
1.851757,1417,3599.94652
105.52612,1413,3609.488119
114.560128,1408,3621.207297
-70.203838,509,3624.470558
-99.195932,1413,3634.459379
1.716746,1415,3661.822654
3.592526,1415,3672.01424
-99.502605,1417,3682.347241
4.585019,1404,3692.158426
35.401519,869,3698.717113
143.080501,265,3700.614232
41.817867,397,3703.350193
-48.156977,125,3704.186983
109.176373,1412,3790.997857
45.895944,152,3791.802067
203.989554,1411,3801.900431
37.197013,531,3804.847121
-99.171767,1384,3814.566397
-53.579379,26,3814.714327
101.578037,1418,3824.66679
-96.610364,1412,3833.357001
228.395045,901,3840.298213
12.556434,1244,3847.481055
108.168999,1417,3857.459106
-96.484744,1322,3867.18385
41.043041,519,3870.615346
107.439215,1415,3880.662646
310.632185,1416,3888.343221
5.565054,1409,3898.651903
-57.069759,260,3900.235367
-94.842027,1260,3909.342761
-96.474843,1416,3917.792114
-0.779184,1412,3999.46751
587.320073,228,4000.674381
4.103271,1418,4010.94589
4.251861,1413,4020.536479
59.971995,284,4022.173249
-99.291429,1410,4034.082103
-97.656015,1409,4046.749563
54.565376,335,4049.358211
139.613895,361,4051.563764
104.960423,1408,4062.61149
309.041718,1402,4073.337224
148.830774,813,4078.358059
37.18499,497,4081.420688
114.679631,1412,4092.249057
31.585727,527,4095.785001
24.056025,824,4102.643787
244.69698,476,4105.293164
109.358982,1358,4114.852397
319.222387,1410,4122.721393
25.341027,834,4129.107274
123.039533,1127,4135.497999
137.250574,925,4247.792331
140.403697,460,4251.208892
103.660848,1408,4263.679855
27.370002,983,4271.133865
117.335594,1238,4282.669279
146.44293,565,4286.896072
160.423139,375,4289.83147
25.325325,1052,4300.096826
207.080695,1408,4310.44846
337.941313,809,4318.74376
243.195238,467,4322.190238
219.661525,1412,4335.105901
222.226167,1406,4345.220017
123.592141,984,4354.965689
4.368869,1276,4364.383009
27.739658,858,4373.099005
349.868965,388,4376.114828
215.096507,1409,4389.076748
150.747841,332,4391.564078
212.262144,1409,4404.76445
218.165797,1407,4516.67858
226.179449,1404,4529.056545
244.400484,472,4532.564886
-101.29524,1405,4545.218842
567.651073,440,4548.381369
113.647137,1410,4560.956761
-52.179418,106,4561.749423
418.125895,1407,4574.322297
106.369385,1407,4584.353799
356.070654,389,4587.119596
36.238643,699,4594.570602
235.473207,1037,4602.035007
425.449934,1275,4613.621376
217.321144,1408,4625.955218
461.763169,407,4629.035176
8.476991,1406,4639.629128
592.59687,253,4643.959971
416.909022,1406,4655.212839
354.751694,468,4661.310591
677.937232,486,4664.392431
1063.216986,580,4667.79856
115.435349,1204,4679.184329
154.124866,312,4681.178839
9.432293,1403,4759.589711
215.72695,1333,4771.956521
109.192412,1405,4784.445943
119.87252,1402,4794.332558
451.81209,590,4801.066088
334.630063,841,4807.072564
-99.35958,1404,4819.549122
-95.394273,1405,4832.167221
358.617205,421,4835.286937
669.075433,462,4838.649473
584.352719,418,4841.647536
162.597237,480,4845.037503
125.289885,1097,4856.169874
436.051449,1408,4868.885681
578.337315,317,4871.150454
622.417817,978,4878.338326
225.883083,1410,4891.934148
125.32507,1163,4902.820769
321.634109,1326,4913.223096
1084.907388,512,4917.212672
436.717378,1025,5003.251835
437.310171,1406,5016.725216
211.49116,1404,5028.832363
689.910655,205,5030.363245
413.450076,1404,5041.825801
936.57152,980,5050.326061
1056.066233,788,5055.43014
235.717785,1403,5066.408495
1048.920883,766,5071.302698
229.436702,1405,5082.413575
891.405669,1257,5090.273243
791.962452,315,5092.24681
592.167974,189,5095.355045
230.921553,826,5100.72643
593.674234,333,5102.798574
593.11052,236,5104.208074
691.009187,358,5106.402427
108.760657,1404,5127.432728
937.036641,852,5134.841147
327.003843,1406,5143.621082
50.892103,123,5144.44133
966.173191,620,5150.431279
888.356356,432,5153.129205
974.215886,522,5156.387739
44.590765,163,5157.431822
784.684809,322,5159.409626
332.189281,1402,5219.275598
-72.72934,831,5224.536929
230.388247,1403,5235.441689
-51.865182,14,5235.537975
599.728088,110,5236.225044
322.721439,1356,5246.851251
601.318701,314,5248.840974
308.017567,1399,5260.036491
598.381356,158,5261.03952
-73.502474,713,5265.594955
590.56102,306,5267.505723
985.903412,465,5270.478153
588.233226,373,5275.005267
597.827437,185,5276.167062
694.327199,232,5277.605443
146.352159,284,5279.419487
594.191674,154,5280.37432
-76.652536,854,5285.705133
119.637379,1121,5295.096755
337.982839,1404,5306.075766
777.430577,439,5308.849441
328.291448,1400,5320.102099
968.572332,553,5323.742726
581.92054,395,5326.497776
319.596142,1398,5337.768261
793.617404,270,5339.423708
339.543083,774,5344.133965
695.310432,253,5345.6835
-47.530735,95,5346.261385
972.07767,651,5352.398274
589.993281,238,5353.830952
430.784871,1404,5394.345823
791.086714,347,5396.656662
1058.464165,820,5401.714006
696.593457,228,5403.098755
699.319594,245,5404.562021
782.902167,473,5409.169348
769.40503,556,5412.644864
688.903269,382,5414.89717
437.064939,1403,5425.321696
637.923885,1398,5433.953287
336.731393,1400,5444.321274
891.579118,355,5446.424737
863.049161,626,5451.970252
964.172298,613,5455.592392
852.515522,776,5460.270338
1077.445387,577,5463.746706
979.157062,463,5468.450763
890.93171,368,5470.610653
960.565319,650,5474.510095
978.853726,596,5478.040648
813.331102,1092,5486.543448
601.302565,197,5487.748155
596.263792,177,5488.761605
677.757087,456,5491.436754
598.251204,129,5492.209219
588.004712,341,5496.165683
415.792742,1400,5504.454186
683.167558,391,5508.637141
755.759022,801,5513.431797
964.150229,735,5517.807166
942.784918,869,5524.911266
589.503776,249,5526.380015
1042.642432,910,5566.795874
590.028124,224,5568.06134
977.544235,601,5573.325109
1075.878531,575,5576.847491
546.186828,1401,5588.325382
675.148213,405,5590.926897
1078.935343,630,5595.148628
56.455917,161,5596.247063
698.999665,247,5597.891632
797.219863,305,5601.803016
862.546933,733,5606.615337
682.371219,325,5608.809737
702.038557,315,5610.939666
948.017237,891,5619.047301
1045.864172,847,5624.608385
693.813254,211,5625.944217
592.063881,251,5627.560683
988.112834,379,5630.003699
591.589104,257,5633.763241
47.681789,111,5634.516463
689.25373,396,5637.116846
884.415633,411,5639.813369
719.176799,1124,5649.578439
774.540327,476,5652.834493
983.850795,525,5656.317172
40.697552,220,5657.788708
868.708782,559,5661.380558
687.436292,322,5665.619229
694.60554,313,5667.70536
690.555284,413,5670.369009
597.115919,226,5671.810811
699.500871,171,5672.904119
598.614094,208,5674.319707
798.862742,282,5676.250732
49.140469,265,5677.976022
888.423513,393,5682.689724
698.295668,199,5683.994495
1064.416915,671,5688.285445
596.964685,284,5690.034131
1080.524328,576,5695.739389
892.659653,436,5698.662086
785.241596,304,5700.582755
598.438579,201,5701.852695
985.742031,368,5704.250438
872.994014,490,5707.408134
596.143251,154,5708.418009
897.270475,395,5713.144209
578.587274,287,5715.026898
701.93083,185,5742.965218
870.052216,498,5746.204007
988.973363,506,5749.466797
697.601098,341,5753.731917
692.735108,368,5756.125782
885.347983,452,5759.058933
692.802119,451,5761.921959
886.440348,300,5763.821823
883.911353,440,5768.727587
1068.803932,825,5774.296904
593.074377,304,5776.367797
696.304561,294,5778.325078
697.896258,213,5779.691939
878.758542,460,5784.612833
599.219032,302,5786.999816
686.599466,300,5788.976611
981.529727,507,5792.268553
587.93936,278,5794.108437
1070.806014,573,5799.816122
600.000602,206,5801.20379
992.770774,377,5803.711641
1005.837232,275,5805.519808
952.969395,760,5810.339368
891.107539,425,5815.07026
877.235649,578,5818.887016
826.194879,1034,5825.505105
861.126082,623,5831.554083
894.574277,245,5833.192773
696.779777,246,5834.79718
596.758473,207,5836.115664
1068.112079,753,5840.81254
979.647172,518,5845.918958
1073.487408,593,5849.09234
687.926182,349,5850.950739
691.832622,323,5852.663799
153.749475,175,5854.055965
1073.028472,747,5861.743983
693.646006,245,5863.346813
693.602932,305,5865.345611
680.275578,392,5867.856466
881.709268,536,5871.346567
696.416663,216,5872.794222
457.404024,370,5877.47267
882.59592,287,5879.370472
699.654594,305,5881.312736
988.637521,456,5884.269299
158.258458,195,5885.566403
783.962422,506,5890.98128
677.492506,513,5916.003045
49.555315,204,5917.330828
-46.155931,121,5918.133609
789.46063,311,5920.204277
694.948881,262,5921.911727
984.774527,569,5925.568043
153.008893,286,5929.627067
1062.955401,692,5934.15312
695.224716,222,5935.707241
796.660376,197,5937.017609
879.096353,651,5941.234596
452.956108,518,5946.699732
880.124481,562,5950.401907
596.140716,150,5951.387062
895.556163,404,5954.086027
965.394443,781,5961.367265
1069.721177,558,5965.032756
594.558766,258,5966.783648
793.93585,191,5968.09294
1062.199957,667,5972.519463
985.854254,346,5976.932429
1080.40871,591,5980.821743
861.488054,566,5984.637507
155.905307,148,5985.618932
874.028045,578,5991.497898
698.05786,236,5993.057729
666.019472,930,5999.173824
869.33016,601,6003.116417
598.088329,251,6006.879307
594.37299,368,6009.341624
793.760916,393,6011.955396
1042.871851,1042,6018.777461
788.314429,352,6023.169485
678.191924,540,6026.724887
1067.722135,681,6031.196372
1067.663751,781,6038.356342
1078.473904,591,6042.319913
1080.909257,684,6046.903583
48.727313,193,6048.215868
600.567371,290,6050.068894
983.512938,415,6054.909282
781.609133,570,6058.763304
890.871929,382,6061.156949
588.620466,394,6063.704917
779.306424,374,6096.157808
881.788282,489,6101.441646
977.053708,621,6105.486226
893.468075,389,6107.953919
979.120574,673,6114.263917
781.780089,439,6117.168715
254.793923,155,6118.215056
603.890021,150,6119.16086
686.326879,379,6121.5844
592.513704,212,6122.935191
888.946744,509,6126.256986
899.565768,360,6130.730473
1078.362924,533,6134.229514
597.961275,212,6135.563645
595.829554,142,6136.460567
595.765975,219,6137.889598
994.264263,399,6140.514854
696.580097,242,6142.058715
698.053808,295,6146.657795
888.016992,402,6149.322598
148.846863,209,6150.625355
883.521352,451,6153.51706
1060.405938,730,6158.176944
1085.274271,417,6162.4187
258.224145,374,6164.404396
51.361345,222,6165.59278
1069.82588,651,6169.893996
696.975128,238,6171.485514
781.637907,340,6176.00927
751.175272,737,6180.899009
972.74895,558,6184.471782
151.301259,219,6185.949739
979.309543,536,6191.707876
1079.523284,502,6195.029571
876.846787,603,6198.976319
599.652401,225,6200.44413
775.096122,452,6203.380033
597.792626,246,6207.169458
873.207576,534,6210.692467
1074.139199,610,6214.821599
597.049141,153,6215.866784
789.018411,336,6218.165677
596.530766,140,6219.097629
696.604206,192,6222.848449
988.842218,431,6225.626293
50.370439,171,6226.767086
791.403601,347,6238.827845
990.702547,420,6241.538048
793.052153,290,6243.412821
975.275589,581,6249.473806
894.233393,450,6252.497499
257.887674,188,6253.710589
1084.011834,527,6281.639817
696.423293,214,6283.060511
695.185665,329,6285.177832
1031.181883,1179,6294.936767
784.293537,433,6297.838431
801.44049,151,6298.829927
698.256612,187,6299.983444
685.478573,299,6303.888436
697.100887,291,6305.771088
982.149373,445,6308.643142
762.705827,597,6312.570651
955.159778,731,6319.485631
961.756311,745,6324.261545
603.028898,202,6325.589554
354.074602,532,6328.988161
1066.794792,716,6335.620647
887.243276,387,6338.114135
796.855609,323,6340.140733
590.445592,164,6341.18416
608.763716,258,6342.852801
1093.872286,278,6344.612774
689.278049,277,6346.446226
357.4452,127,6349.335253
980.670443,481,6352.444812
793.003324,464,6355.433689
785.293908,477,6358.606835
986.784489,500,6361.780998
464.825744,259,6365.523418
1088.643693,509,6368.8035
699.26057,287,6370.609539
693.324437,420,6373.345181
783.402824,418,6376.000502
793.497014,261,6379.73957
-50.209651,104,6380.448467
990.968564,330,6382.556124
983.055421,391,6385.010334
696.666654,255,6386.629104
698.908463,213,6388.063971
798.965191,378,6390.459416
794.510749,313,6392.4289
253.917273,407,6397.163404
598.752237,340,6399.273927
681.018664,361,6401.575336
696.899318,184,6402.788229
685.31925,378,6405.232339
688.078094,300,6407.164876
600.554081,208,6410.64196
595.99581,241,6412.228926
1082.634316,507,6415.46906
885.078301,592,6419.294624
884.831626,339,6421.499872
679.355461,331,6425.575614
1077.2575,485,6428.756055
1100.933319,347,6430.982247
147.29702,326,6456.946094
695.332997,312,6458.868513
600.28541,325,6460.848804
862.895775,627,6466.762068
978.224348,651,6470.259722
985.789415,404,6472.421613
603.064618,150,6473.206168
601.933288,190,6474.210481
892.231493,337,6478.875618
881.753052,387,6481.405547
695.608341,219,6482.708361
882.895697,423,6485.336516
698.140393,317,6487.342463
596.808577,158,6488.320337
882.827024,470,6493.141489
993.040333,511,6496.452117
459.446998,390,6498.875537
880.462981,363,6501.097604
606.205244,206,6502.338027
869.023164,610,6508.132645
600.617202,292,6510.096804
247.44832,364,6512.507828
595.203331,325,6514.593228
797.996748,315,6516.571808
685.292457,269,6518.222743
603.708221,238,6519.695808
705.802319,313,6523.551416
873.554157,518,6526.837901
894.265193,476,6529.747038
799.090299,393,6532.141717
874.57428,580,6537.749431
692.720312,376,6540.170874
981.473257,501,6543.228086
1088.017165,554,6546.607453
467.102961,530,6549.822704
159.284655,138,6552.608659
696.417677,262,6554.29137
1073.783116,541,6557.684013
787.781198,348,6559.805436
895.639258,445,6562.550316
1066.377708,706,6568.824363
984.347334,415,6571.50329
358.147953,254,6573.087163
686.46321,385,6575.510857
598.516313,269,6577.158365
779.410727,521,6582.384724
972.496016,592,6586.060449
784.658856,619,6589.813836
787.001818,474,6592.63132
592.621598,180,6593.716681
692.457702,265,6597.351887
696.548776,330,6624.118862
901.291291,235,6625.600851
698.245336,192,6626.777951
699.064856,262,6628.397813
695.097818,298,6630.247973
1047.840807,848,6637.648682
690.73294,344,6639.696009
565.273505,448,6642.421304
889.512378,355,6644.507453
983.964204,505,6647.71268
596.906798,131,6650.427852
599.128995,132,6651.251866
368.065161,362,6653.488228
865.725003,663,6657.549715
361.273083,231,6658.9414
695.990016,328,6660.950998
250.178515,222,6662.318368
693.374654,262,6665.937882
897.867107,154,6666.862082
873.010783,626,6670.717258
594.067953,266,6672.337147
1091.954253,546,6675.667198
1073.807983,688,6681.912189
689.365437,410,6684.406871
50.10914,111,6685.079762
800.588689,298,6686.869161
1081.506926,698,6691.21548
691.406519,316,6695.238116
597.781023,241,6696.68198
694.393021,324,6698.666893
468.131058,412,6701.227437
152.830369,424,6703.764213
250.238575,445,6708.469234
982.952092,592,6712.148985
789.735246,421,6714.65942
877.529764,429,6717.276814
599.639994,221,6718.659437
788.341598,478,6723.485338
1089.236818,413,6726.030657
699.006364,214,6727.34745
982.150664,402,6729.800917
697.357579,284,6731.532894
891.984199,415,6734.147875
890.766582,399,6738.577219
895.63144,407,6741.057633
971.734101,722,6745.457507
886.255816,394,6747.879713
974.923271,545,6753.312552
600.845646,170,6754.404702
1073.447099,643,6758.401608
1068.262741,617,6762.16601
1088.814763,501,6790.714583
601.668352,313,6792.638354
602.021545,286,6794.419605
1070.853763,660,6798.47063
864.275835,671,6804.384843
689.566638,315,6806.383981
871.179874,463,6809.278075
955.025131,690,6813.469146
984.364691,453,6816.275671
894.570418,441,6820.945376
876.234724,529,6824.162334
1079.448377,554,6827.58981
1072.801553,585,6831.142001
890.634205,340,6835.296977
982.577815,489,6838.343379
875.117138,470,6841.296971
885.24581,588,6844.822082
793.33897,219,6848.007013
156.438101,122,6848.841252
695.3313,289,6850.676026
1070.438095,579,6854.226982
156.166085,155,6855.248862
982.158487,335,6857.346658
682.360921,406,6859.89643
983.252189,487,6864.85271
695.885308,335,6866.950423
692.446977,321,6868.850743
681.734702,479,6871.827023
893.961154,339,6873.879793
976.748274,480,6878.989985
895.243168,399,6881.476327
682.311994,374,6883.768476
579.594544,459,6886.640127
698.060757,267,6888.323949
1070.303866,660,6894.396405
875.404388,500,6897.551603
795.572034,343,6899.603216
1078.527956,479,6902.653514
250.969476,388,6906.899126
870.431828,521,6910.159761
666.172267,468,6913.000012
798.170727,436,6915.631318
358.017977,363,6917.874915
266.929115,332,6921.835685
974.295374,592,6925.470402
1086.292857,474,6928.341189
1081.822625,595,6959.754916
1092.396413,494,6964.875397
591.76219,231,6966.311578
897.434391,298,6968.08044
452.527762,489,6971.031437
1075.444675,682,6975.131519
790.170732,292,6978.860861
778.624871,441,6981.596165
792.217182,319,6983.499082
976.307337,542,6986.866092
594.435557,156,6987.816156
985.268364,386,6990.167051
701.298544,232,6993.472395
1063.871228,732,6998.140349
692.618643,394,7000.565391
698.559824,213,7002.200624
691.691018,317,7004.476661
1082.617626,433,7009.069403
983.743369,487,7012.043711
788.197795,485,7015.049654
1075.408821,622,7018.782703
982.43164,546,7023.398869
461.178293,474,7025.860575
783.821177,419,7029.11472
1059.90763,772,7034.345501
599.059706,173,7037.483617
696.480593,216,7038.911236
883.365591,543,7042.420244
1083.615614,507,7045.784637
1077.868278,583,7049.62035
1085.327778,472,7054.842075
988.892701,500,7058.192943
692.713255,261,7059.901123
701.254783,354,7062.14171
792.947184,266,7063.91108
264.072694,308,7068.093035
701.95819,126,7068.990963
978.90031,571,7072.720577
785.68057,336,7074.934429
598.892285,173,7076.020544
685.065402,367,7078.338993
976.110166,595,7084.236425
699.901187,179,7085.390538
594.914245,169,7086.485404
779.839756,395,7089.112137
997.373246,372,7091.56769
605.872612,240,7093.098384
49.29429,194,7094.370631
691.117131,329,7096.509348
54.306082,178,7099.792394
1086.639298,375,7102.312039
794.772615,287,7104.226277
596.13362,171,7105.268751
798.807788,234,7125.779629
782.413934,357,7128.092351
1082.577529,459,7131.139031
601.31251,205,7134.524318
601.722075,188,7135.711612
789.379401,359,7138.077332
981.966161,466,7141.066263
793.820452,318,7143.075452
686.052879,414,7145.66138
882.09578,547,7151.420595
165.534648,194,7152.597252
892.914903,364,7154.931798
791.744107,323,7157.011058
706.704438,205,7158.396395
687.474528,321,7160.459462
967.498994,701,7167.152493
691.516283,303,7169.129411
795.227925,407,7171.688792
174.0922,301,7173.610729
784.35706,362,7176.054719
694.801727,236,7179.71254
356.659228,425,7182.487641
886.078366,332,7184.607387
605.184345,220,7186.031472
699.217976,255,7187.714278
598.023963,152,7188.673623
602.882587,208,7189.99414
793.201507,245,7191.568399
1067.239194,727,7198.444937
1075.929305,628,7202.471761
891.612451,330,7204.609534
1065.265624,682,7211.072451
598.479463,185,7212.299801
877.340372,617,7216.263418
983.497461,643,7220.362159
155.833614,263,7222.091189
977.821827,486,7227.492322
1074.560921,608,7231.428327
1079.794152,624,7235.463369
1081.390984,511,7238.779836
1063.31983,641,7245.02547
969.788611,655,7249.203459
787.838734,391,7251.787178
792.480364,272,7253.520848
784.340033,377,7258.027979
1082.926637,567,7261.705216
882.749061,434,7264.421
1078.863344,561,7268.054659
694.122001,255,7271.734055
1005.791921,238,7273.367222
600.445706,223,7274.818407
691.603562,299,7306.861219
458.316161,657,7316.281072
710.414583,317,7318.349171
699.569685,379,7322.845688
694.013665,348,7325.099215
987.224248,391,7327.667232
596.571979,206,7328.945634
974.29695,595,7332.805554
783.019159,398,7335.340605
973.249602,519,7340.882463
1093.699076,287,7342.788273
779.095477,475,7345.786881
153.33805,177,7346.910045
1061.810762,708,7354.051661
984.62359,536,7357.51981
992.986034,460,7360.346544
982.966559,532,7363.639968
595.824334,123,7364.40016
978.249213,446,7369.025787
1092.879682,476,7372.121048
598.555974,295,7374.484582
682.462097,337,7376.997955
981.539081,475,7380.329694
593.873716,190,7381.587477
789.292793,284,7385.534954
977.728404,640,7389.742291
881.262063,532,7393.14583
979.264363,500,7396.372802
979.417838,553,7402.208797
589.513448,257,7403.852088
598.117371,218,7405.198787
598.330828,155,7406.219221
1085.883277,378,7408.747977
886.270805,469,7411.787679
894.6636,293,7415.969076
1064.746378,693,7420.993333
789.952913,434,7423.826824
974.991931,653,7428.080039
898.564479,292,7432.100997
701.495848,223,7433.620557
793.314248,322,7435.780962
1084.045013,480,7438.957428
683.565831,309,7441.007244
48.872407,90,7441.615074
695.368224,241,7443.143233
689.788663,264,7444.865203
1062.907692,724,7451.836935
601.093393,133,7452.714302
1086.999656,550,7456.289222
1086.665989,622,7460.330681
882.618902,519,7489.949963
1056.273598,819,7495.283096
1077.168042,574,7498.99787
987.210643,453,7504.046357
592.192287,259,7505.697363
791.931882,394,7508.234391
1056.666266,730,7513.035458
994.960236,410,7517.649391
781.206703,412,7520.369713
699.782876,226,7521.83297
1087.169901,603,7525.816861
873.175568,659,7530.131012
603.320831,183,7533.387129
892.315308,389,7536.0264
995.376364,297,7537.971429
