#{"t_start": 1784311425.7387633, "env_id": "None"}
r,l,t
1072.092007,597,1027.786268
269.274503,207,1029.370229
701.748908,281,1045.727177
144.536625,95,1046.321179
994.666762,326,1048.194167
376.260492,275,1049.758786
162.101492,126,1050.48981
994.972329,337,1052.60362
902.249918,386,1054.825515
702.472072,279,1056.279905
707.860774,297,1057.884964
995.387095,421,1060.116443
798.955845,342,1062.093681
700.408363,330,1063.90529
1091.948027,481,1066.73804
483.569998,363,1068.702585
606.116774,292,1070.255288
53.63865,141,1070.984952
698.28092,209,1072.051648
702.946984,229,1073.343638
602.596615,273,1074.834365
1097.012,399,1077.513635
798.02323,272,1079.144809
700.557093,116,1079.751475
456.76531,320,1081.440466
986.903598,390,1083.512348
800.588472,373,1085.42854
897.653813,318,1087.120895
603.10037,154,1088.170677
698.85338,217,1089.398302
703.437856,177,1090.329254
155.235597,156,1091.45186
597.848415,187,1092.567799
902.974817,282,1094.134712
707.029216,264,1095.516623
605.822392,219,1096.766642
898.65461,360,1098.809174
365.558993,316,1100.738388
54.018663,113,1101.379018
698.10551,262,1102.769828
600.952096,212,1103.932299
994.973179,355,1105.969477
1103.126477,307,1107.884735
806.35973,436,1110.751741
679.853014,517,1113.731496
898.514244,280,1115.269007
998.736756,327,1117.324724
805.65512,296,1119.146128
676.960664,368,1121.322037
381.526424,365,1123.401791
597.253526,278,1125.635817
803.822549,232,1127.702923
376.829063,366,1130.200848
685.409875,428,1132.6311
986.823939,399,1134.846274
600.398126,149,1135.631402
154.134081,162,1136.989334
264.547611,130,1139.071703
799.485622,243,1141.382283
169.852528,192,1142.845402
570.035152,423,1145.960361
1093.183033,420,1148.397386
695.773756,240,1149.832841
706.67897,149,1150.706851
602.153893,146,1151.663535
609.367298,276,1153.841604
887.540973,470,1157.106332
150.371792,189,1158.233625
998.648488,335,1160.115745
801.451783,169,1161.07165
600.717458,152,1161.908642
900.954302,396,1164.108309
988.142972,567,1184.373813
890.701067,498,1187.186225
1097.24547,428,1189.43044
1001.150391,373,1191.502447
576.025867,372,1194.937779
705.321458,269,1197.001768
705.394109,175,1198.014131
888.462182,452,1200.374364
987.688339,426,1202.65956
1003.072498,345,1204.857518
902.803107,348,1207.191642
569.704088,420,1209.929678
799.236292,373,1212.7629
700.418598,224,1214.01802
990.082746,405,1216.25812
908.82235,391,1218.453502
1085.396843,429,1221.095547
984.772847,479,1224.060683
1079.790857,610,1228.029152
697.834089,354,1230.225019
1008.399761,301,1232.103067
807.242641,342,1234.260579
704.497643,305,1235.919134
999.614716,234,1237.195101
898.037341,457,1239.630657
989.071903,547,1242.583312
598.458234,156,1243.380967
54.89522,115,1243.992498
667.902695,418,1246.338409
793.825328,457,1248.800848
602.818757,103,1249.389447
700.358844,272,1250.81141
998.331157,461,1253.569592
363.075162,241,1255.149652
996.440402,368,1257.511036
599.397355,261,1258.976666
161.188813,154,1259.798598
1102.3145,419,1262.22223
599.959853,144,1263.009509
704.759449,254,1264.477001
261.994726,113,1265.082672
697.885321,287,1266.774827
1004.308615,408,1269.281301
703.43213,195,1270.331206
805.76408,174,1271.226289
894.927307,368,1273.438946
994.406386,396,1275.610656
900.805394,287,1277.106639
887.277925,459,1279.530361
1101.056691,574,1282.62638
799.88709,164,1283.626247
606.27978,152,1284.630466
1080.579964,683,1288.494274
799.750982,317,1290.092957
988.750459,440,1292.870661
599.161447,153,1293.749933
598.340171,232,1294.894832
803.76541,318,1296.537075
903.064751,343,1298.284395
1102.20293,425,1300.595806
601.84969,241,1321.79756
369.524298,290,1323.581627
870.045379,598,1326.765023
901.486012,354,1328.830725
697.611071,186,1329.904132
601.694759,181,1330.839998
1100.717329,293,1332.364017
802.936903,131,1333.076447
997.880626,449,1335.59894
62.367892,126,1336.349926
1089.642014,355,1346.402488
795.017708,248,1351.388609
1102.19271,425,1353.930292
1101.382979,456,1356.875253
607.238133,170,1358.780066
1099.962789,430,1361.685006
149.693113,287,1363.44214
891.812187,384,1365.795285
798.751945,250,1367.447111
892.080083,355,1370.284924
709.7571,298,1372.897311
982.978047,656,1377.119849
704.522638,270,1378.924767
795.261046,253,1380.501872
600.661784,58,1380.89982
607.386259,146,1381.769285
699.226908,241,1383.332689
903.471765,368,1385.661786
465.040028,201,1386.872253
156.845962,201,1388.170408
1095.826009,448,1391.06304
601.387929,159,1392.002915
254.164178,348,1394.254018
1088.657436,553,1399.568203
154.372577,143,1401.258112
1091.870213,549,1405.355055
572.339783,385,1407.352382
155.92909,96,1407.814908
909.847338,321,1409.571985
898.281864,309,1411.362193
795.770052,321,1413.357253
696.448823,209,1414.761754
995.194646,484,1418.251367
605.359291,161,1419.340034
375.827045,270,1421.706218
49.788108,86,1422.353473
162.544926,96,1423.028582
603.76724,233,1424.925522
997.323649,246,1427.260705
167.631914,178,1428.96606
606.520052,143,1431.296387
893.554504,348,1436.012223
1002.150077,333,1438.289784
595.948107,179,1439.47716
703.935887,201,1440.794905
702.453645,196,1442.072515
153.474199,134,1442.925467
802.891895,169,1444.022599
807.555231,327,1446.105082
691.532523,418,1449.003132
602.910336,192,1450.163726
895.728669,490,1453.290075
602.280968,52,1453.611516
793.916764,243,1455.209633
795.472103,375,1457.63025
708.009493,190,1458.816307
907.177065,290,1460.790283
995.249562,429,1463.590725
706.858288,298,1465.49463
603.915507,65,1465.89223
1100.436135,457,1468.725321
1002.643589,298,1492.122409
559.0122,477,1495.254182
997.162357,410,1497.8579
1097.328152,545,1503.463379
1005.425647,362,1506.651788
889.835282,366,1509.137312
699.917028,190,1510.311616
1095.172288,510,1513.706115
706.402787,317,1515.649657
989.820186,371,1518.012389
804.825219,233,1519.529334
601.302758,187,1520.720088
599.224534,219,1522.088904
999.339688,332,1524.281076
600.745591,109,1524.989088
906.929125,188,1526.154114
252.77152,196,1527.387057
607.32718,282,1529.151047
1088.561535,346,1531.321099
992.521209,504,1534.414059
1097.115189,289,1536.182023
803.959855,357,1538.664989
1113.439238,338,1540.814765
796.183328,307,1542.697024
603.303072,163,1543.65674
704.014533,144,1544.549362
606.832707,159,1545.524909
711.405439,237,1546.950953
706.15001,125,1547.791078
999.465636,272,1549.444893
995.161374,378,1551.97707
887.658822,558,1555.451163
901.711639,358,1557.763185
606.589536,181,1558.912204
602.108166,129,1559.733873
1092.98474,533,1563.181918
994.459535,478,1566.239312
999.353824,481,1569.707814
1093.104231,436,1572.503933
696.641639,275,1574.240661
600.640724,115,1574.984297
702.73531,281,1576.974835
259.861931,272,1578.783033
1000.235246,318,1580.800837
1090.521801,470,1583.918281
884.774968,423,1586.587842
995.64554,335,1588.745601
800.5617,320,1590.918007
895.830788,310,1592.904177
1108.250565,380,1595.363307
1100.982287,386,1597.81566
-47.264367,81,1598.302673
1095.652744,462,1601.177817
597.732785,168,1602.266501
569.227022,672,1606.586362
675.15087,503,1609.829045
802.132047,280,1611.6814
1099.73315,384,1614.142833
698.249231,307,1616.083874
612.295886,241,1617.650832
997.577917,425,1620.393954
901.767338,206,1621.809263
-50.823442,76,1639.969233
706.961395,230,1641.616109
802.019621,370,1643.92865
605.684948,83,1644.431188
1099.529867,421,1647.052953
602.579818,78,1647.723418
604.364992,213,1649.082787
686.777805,370,1651.448964
703.995262,86,1651.992748
701.399453,173,1653.043538
888.021998,424,1655.772707
1105.374024,375,1658.217866
700.546558,269,1659.813595
997.396698,377,1662.321368
589.762339,274,1664.115136
795.019664,383,1666.581435
603.505702,121,1667.337652
602.830157,86,1667.87274
705.559824,221,1669.26773
710.527054,240,1670.835376
807.476132,308,1672.758202
1083.995629,481,1676.046412
1093.233559,611,1680.136918
1093.680574,348,1682.374803
1106.949999,334,1684.504964
996.160657,359,1686.996526
1008.756433,433,1690.006124
889.013155,312,1692.001425
905.246879,201,1693.296971
703.536889,296,1695.266714
600.621588,132,1696.16181
572.513907,274,1697.843676
605.023426,142,1698.749903
267.027006,188,1699.933465
602.491802,227,1701.508845
1105.787183,346,1703.784233
801.011343,319,1705.837492
700.216719,226,1707.288927
897.168147,402,1709.830172
696.748044,286,1711.715218
996.440248,451,1714.866855
905.509065,207,1716.165803
894.20895,262,1717.775444
604.917098,170,1718.798141
695.025888,328,1720.820064
904.137973,254,1722.774728
1095.432024,485,1726.025837
1007.818764,311,1728.490743
699.112984,220,1729.900825
703.076669,141,1730.943014
904.078594,181,1732.34274
704.858597,181,1733.509355
901.23187,223,1734.967143
1000.26048,317,1737.045671
701.023215,156,1738.021654
910.229387,410,1740.597835
905.868723,258,1742.480982
805.660781,303,1744.438233
706.573434,236,1745.881029
794.960773,218,1747.208766
809.596846,289,1749.091213
1096.127066,539,1752.70117
474.861236,363,1755.033936
601.647489,123,1755.80381
1085.970303,461,1758.818219
604.855391,174,1759.954926
989.254169,557,1763.534006
1100.783566,549,1767.012583
997.644761,315,1769.123003
1094.994751,325,1790.155476
1095.031025,430,1794.540272
892.56421,296,1797.145651
996.080613,316,1799.287488
1000.166659,356,1801.509607
802.350084,315,1803.646993
896.397192,449,1806.378607
694.002076,260,1808.115429
898.694829,316,1810.13431
153.176322,121,1810.894656
674.823114,715,1815.350194
599.989999,134,1816.336348
693.421655,349,1818.530408
707.258046,115,1819.213094
799.812109,258,1820.80978
704.7343,199,1822.059048
701.323999,240,1823.593606
901.030078,208,1824.958808
55.576323,119,1825.677293
611.296143,181,1826.783053
701.653027,257,1828.395765
255.589968,150,1829.442011
601.026622,82,1829.959329
889.641712,396,1832.523962
605.914809,213,1833.850297
707.549772,227,1835.233792
691.559139,275,1837.122453
1003.781784,305,1839.275389
706.661308,156,1840.29274
885.601941,426,1843.074774
697.456417,281,1844.810498
800.68114,243,1846.349727
601.343072,95,1846.934575
1100.706858,393,1849.427475
905.574134,437,1852.147126
904.537085,340,1854.276207
605.286651,113,1854.994294
61.103683,193,1856.353088
702.837121,204,1857.645018
698.190335,225,1859.074933
807.049974,280,1860.820509
605.056953,150,1861.734657
702.71435,243,1863.262503
1088.550059,549,1866.659495
1092.24273,520,1870.279343
897.948265,276,1872.036476
794.411694,280,1873.903999
810.100192,278,1875.66792
1092.101797,450,1878.526939
606.716832,144,1879.470565
796.950632,364,1881.950304
1006.298497,348,1884.193829
989.739382,394,1886.676429
895.797488,470,1889.752612
695.144595,251,1891.332628
1000.855483,574,1895.033046
699.71034,285,1896.992596
886.015903,387,1899.545233
802.832283,214,1900.882229
914.236271,359,1903.107366
694.250442,280,1904.910944
1107.105074,312,1907.05014
602.235555,94,1907.671896
569.130203,278,1909.642918
899.288704,442,1912.376614
806.044929,227,1913.783486
600.93998,151,1914.761271
608.48453,170,1915.931858
999.807826,331,1918.116365
797.546617,228,1919.472109
698.134701,236,1939.482649
998.205976,413,1942.403639
800.509928,315,1944.43654
997.214684,397,1946.968501
696.19789,294,1948.801844
803.786739,338,1950.931842
794.999258,329,1953.124503
899.742665,287,1955.04633
999.020421,454,1957.943223
795.774845,334,1960.000101
699.89082,276,1961.772299
1103.883601,366,1964.380405
704.937707,144,1965.346076
609.172785,289,1967.362793
896.610198,418,1969.971259
350.561684,341,1972.766001
360.09228,146,1974.124881
605.435175,226,1975.758883
1111.729262,382,1978.406384
605.544163,200,1979.817964
982.458261,504,1983.710206
261.762997,104,1984.437288
1089.733279,505,1987.923097
1004.277088,292,1990.076283
891.02508,440,1993.136204
903.394112,281,1995.111072
1089.031765,603,1999.700347
602.791286,94,2000.394673
895.484812,244,2002.020113
606.300501,188,2003.21205
800.53149,304,2005.114903
607.245802,193,2006.303984
1096.718581,528,2010.060634
472.208161,401,2012.949631
599.088623,124,2013.805144
603.223761,142,2014.754377
908.764178,239,2016.212419
906.64744,377,2018.647511
709.92552,268,2020.835654
603.774787,113,2021.678003
1093.017402,548,2025.731816
889.98654,421,2028.68076
898.634743,291,2030.740092
605.655011,164,2031.937235
1082.03893,529,2035.814986
1073.128512,729,2041.282696
-50.124923,78,2041.839909
1088.694641,537,2045.503473
702.771223,231,2047.105009
708.6828,222,2048.835568
989.703911,467,2052.234134
704.414454,212,2053.659583
706.530291,176,2055.035397
1093.793694,434,2058.338878
900.22707,382,2061.119492
1097.696357,550,2065.027494
895.46347,306,2067.142164
894.192033,457,2070.537671
266.152624,193,2071.886639
599.112461,152,2072.901903
371.685917,354,2075.352724
601.334524,145,2076.350453
254.153188,241,2078.085826
601.542084,101,2078.814452
899.676363,384,2103.438166
599.470201,83,2104.056943
1088.412293,572,2107.436503
906.843072,312,2109.427522
51.610421,96,2109.935803
598.474229,224,2111.325221
983.886255,464,2114.683269
998.549729,483,2118.06759
801.031176,252,2119.979316
54.924333,81,2120.482296
815.46115,319,2122.295898
601.536286,72,2122.763362
901.876356,292,2124.355532
899.334035,266,2125.74601
900.489568,307,2127.390907
1085.566308,670,2130.913862
604.465184,114,2131.53502
573.313931,503,2134.351539
702.02075,184,2135.35909
606.116821,176,2136.383456
1102.215602,288,2138.092059
902.537489,332,2140.227064
-47.445123,77,2140.913179
603.399357,178,2142.425697
810.264119,281,2144.73995
797.479872,242,2146.014291
1095.954801,423,2148.274783
805.069675,357,2150.376988
900.895494,368,2152.599032
895.866895,399,2154.94338
606.632097,213,2156.154002
1096.14903,383,2158.210999
163.551732,115,2158.819649
569.302486,445,2161.434885
600.450616,146,2162.315065
797.140517,166,2163.435985
692.884438,233,2164.941599
604.011859,258,2166.627983
603.533471,88,2167.105029
995.010882,417,2170.165845
1090.720998,445,2173.622261
804.825189,267,2175.11724
895.693628,438,2177.522864
602.991941,119,2178.186722
704.358211,180,2179.188101
907.479559,187,2180.222769
1090.372884,419,2182.706417
368.06347,205,2183.785326
902.750938,411,2186.051852
706.311765,203,2187.265498
913.709512,285,2188.95591
892.540822,470,2191.578372
697.080407,244,2193.351035
998.390733,245,2194.783911
702.699946,128,2195.73815
604.702633,185,2197.065779
605.669732,164,2198.231562
792.886365,346,2200.609347
703.060095,163,2202.407898
995.739525,444,2205.715062
253.681081,161,2206.616673
700.375227,262,2208.379204
794.38072,222,2209.73882
156.311623,99,2210.35691
458.024041,199,2211.464389
785.74156,556,2215.246254
889.18677,499,2218.937559
1001.230636,367,2221.023364
704.707693,270,2222.395549
906.084336,327,2224.315592
163.500251,148,2225.186209
604.22579,158,2226.043607
703.235599,228,2251.169381
603.982875,130,2252.190958
991.224102,447,2255.393199
596.763937,223,2256.971967
890.651512,381,2259.392279
601.270074,210,2260.660613
794.325403,325,2262.839448
704.929865,147,2263.781882
262.492259,205,2265.0214
1094.604836,534,2268.449975
997.198018,336,2270.482496
600.016005,47,2270.848074
57.551673,82,2271.327826
1105.945366,429,2273.783027
698.569678,229,2275.248264
895.975872,408,2277.574983
705.581911,167,2278.507622
701.566465,212,2279.713642
901.136415,273,2281.381838
902.053614,229,2282.925436
697.269109,324,2284.851268
1003.060071,331,2286.5758
365.523235,251,2295.824314
1003.297738,437,2301.756956
601.965059,212,2303.117232
707.876461,216,2305.273627
988.316639,476,2309.204261
264.136363,145,2310.081125
892.645629,426,2312.948197
988.435219,528,2315.735669
1099.648406,451,2318.204996
1001.902177,210,2319.328128
997.287841,401,2321.765393
1096.412187,295,2323.4112
572.551919,515,2326.802052
605.090756,151,2327.715339
694.286072,271,2329.205926
362.840682,166,2330.362906
603.807521,139,2331.458582
991.103866,454,2334.703234
604.331791,119,2335.394901
609.240011,221,2336.63611
1011.977908,312,2338.320454
1099.585111,386,2340.35814
911.459914,270,2341.746244
153.161799,186,2342.799955
711.33019,248,2344.286587
606.161513,160,2345.277787
458.756912,153,2346.04652
901.371975,374,2348.025539
797.631166,270,2349.84627
352.436262,330,2351.565054
796.029905,325,2353.247373
806.152015,248,2354.481774
480.133116,381,2356.730204
154.693976,195,2357.81261
803.831613,233,2359.033427
896.718863,376,2361.000538
706.664932,146,2361.814959
793.452978,466,2364.235897
1096.818823,324,2365.886362
456.291579,248,2367.286597
608.545266,199,2368.336678
604.959205,164,2369.124229
987.990021,360,2370.96817
263.137693,220,2372.070168
891.262643,368,2373.982404
1085.038633,485,2376.545488
1095.516909,386,2378.825651
1101.481088,325,2395.065135
896.89012,448,2397.634296
896.740833,222,2398.789328
895.84748,359,2400.717176
1103.758289,382,2402.82216
364.898132,484,2405.556827
705.062802,245,2406.883045
1001.71236,413,2409.061649
1097.57771,465,2411.527263
155.842049,145,2412.294457
1090.186177,385,2414.421854
898.988044,289,2415.944654
600.269598,144,2416.664903
804.662466,194,2417.647448
807.135375,207,2418.672858
809.133583,168,2419.61096
789.995306,356,2421.566607
1088.181058,506,2424.259521
701.307031,144,2425.098336
1091.171608,382,2427.946301
799.170633,245,2429.681674
50.730902,75,2430.120067
1089.137776,621,2434.2603
987.791808,459,2438.845047
1104.582161,296,2441.797567
691.309537,242,2444.276054
56.382784,76,2444.815397
