#{"t_start": 1784311425.7475708, "env_id": "None"}
r,l,t
805.866351,347,1104.588812
146.231284,312,1106.400489
362.89287,227,1107.890745
51.139139,93,1108.5893
599.309278,250,1110.195954
156.610829,201,1111.322017
893.715955,404,1113.706314
907.148133,320,1115.48476
906.156172,313,1117.459203
996.040753,607,1121.081613
604.987963,311,1122.878479
795.357727,272,1124.87306
1077.046973,510,1129.025457
151.651011,81,1129.558985
1079.969583,535,1132.653132
599.506509,156,1133.494552
1074.855487,606,1138.187604
805.047176,170,1140.16464
606.142652,141,1141.329835
354.001903,264,1143.253435
251.28513,173,1144.418996
900.426177,339,1146.883987
1007.512546,230,1148.195013
57.134871,78,1148.696292
699.109237,291,1150.349699
1108.375093,279,1152.331127
804.925901,215,1153.971611
985.052733,709,1158.632557
900.161503,246,1159.985073
458.959283,353,1161.977824
894.763093,500,1164.717608
-48.784806,77,1165.141912
696.898927,251,1166.565359
605.160802,220,1184.958096
-48.718102,76,1185.392414
699.161282,234,1186.629724
704.791873,183,1187.668673
604.57345,110,1188.283036
152.005023,78,1188.681361
606.568316,98,1189.164744
1068.674997,689,1193.857626
48.602831,75,1194.672625
898.112716,210,1196.389364
-45.682728,76,1196.904605
369.626388,214,1198.13347
799.55103,442,1200.455767
564.851043,393,1202.537622
902.158468,506,1205.795495
46.722467,171,1206.950447
906.140405,310,1209.084764
803.395086,179,1210.148003
1001.01715,333,1212.717406
1000.892785,509,1215.502475
262.337939,202,1216.717313
1101.090624,454,1219.301056
801.26896,179,1220.467093
794.061024,318,1222.225114
597.93662,157,1223.168802
992.009853,502,1226.615719
801.3061,331,1228.782985
603.559578,231,1230.142503
268.18239,212,1231.430601
693.880354,240,1232.95388
703.993396,196,1234.199617
600.276455,135,1234.95661
981.567108,611,1238.234949
1087.985417,568,1241.267232
799.568325,138,1242.013768
898.06071,365,1243.953629
706.371955,203,1245.074958
789.552828,378,1247.165335
992.778873,360,1249.132787
797.019384,159,1249.980616
701.807259,190,1250.985453
1092.913313,610,1254.767335
902.088813,291,1256.755584
906.249142,302,1258.455699
896.294587,353,1260.358071
608.151073,143,1261.153115
992.277129,275,1262.792942
601.083111,140,1263.59116
997.649128,461,1266.241331
993.641542,344,1268.39315
605.87712,166,1269.326701
1003.066899,442,1271.635561
703.860275,378,1273.938397
796.020418,317,1275.663488
562.00575,275,1277.100904
800.457342,212,1278.186711
1077.037032,663,1281.699831
601.334787,278,1283.330323
905.669273,282,1285.179583
565.598201,595,1288.478236
999.390455,386,1290.427713
997.721788,253,1292.066693
791.596527,457,1294.650289
704.977633,244,1295.901027
911.037043,402,1297.95843
605.103955,139,1298.663875
1001.287525,504,1321.217314
995.260565,339,1323.375986
701.813296,269,1324.801035
607.163897,183,1325.746387
1002.391368,285,1327.299482
805.33223,395,1329.663108
988.364285,511,1332.324698
361.12845,271,1333.904824
792.39958,356,1335.815897
701.368025,349,1340.342915
604.017445,109,1347.486307
596.575974,227,1351.362345
896.559151,427,1353.918994
702.812129,336,1355.990104
363.790757,397,1359.60689
802.355653,290,1361.451333
610.213035,231,1362.85634
1090.174721,373,1365.071761
704.277259,212,1366.606718
603.520766,152,1367.521454
159.711312,198,1368.691766
704.85293,174,1370.660053
896.457228,301,1373.100154
1088.169454,629,1377.14865
452.77807,447,1380.079785
701.987459,245,1381.560123
598.174558,252,1383.182848
694.106708,278,1384.928208
893.829391,394,1387.419415
809.04482,267,1389.152854
800.375649,220,1390.612026
895.986118,392,1392.848435
798.572383,276,1395.049907
988.780829,451,1399.358685
1094.808772,541,1404.286476
267.873284,291,1405.966811
359.676582,248,1407.261501
601.506194,138,1407.953821
606.469177,142,1408.795579
994.305485,519,1411.730701
993.2829,497,1414.90515
987.464146,538,1418.771727
896.192656,393,1421.999424
1002.594447,376,1424.945702
1002.99695,355,1428.335696
998.82127,304,1433.026642
795.46597,246,1435.934122
560.025958,447,1438.989349
602.964416,93,1439.61038
799.48852,245,1441.207191
696.794818,243,1442.766688
603.762027,177,1443.92211
704.490474,254,1445.541512
1090.023767,512,1449.04331
798.004052,383,1451.416536
905.238009,410,1454.060577
1093.281431,404,1456.66608
879.994222,506,1459.853628
600.355053,172,1461.117244
803.530074,287,1462.943638
1106.877221,343,1465.200419
601.790538,150,1466.114009
605.809712,165,1467.133954
1093.65652,410,1491.127298
798.69395,226,1492.627311
796.857708,233,1494.137079
599.568718,248,1495.797125
994.820213,352,1498.04869
165.526475,198,1499.312465
899.70857,309,1503.374214
580.581548,451,1507.18239
900.835087,511,1510.512224
693.666,390,1513.147487
995.533672,461,1516.026205
1107.161757,245,1517.574448
997.427756,469,1520.590824
891.360041,456,1523.427402
803.601931,151,1524.518053
700.475133,165,1525.578191
798.636124,265,1527.230736
601.249945,115,1527.943219
796.50488,251,1529.502998
697.39845,307,1531.439085
1002.849848,285,1533.233702
599.607609,55,1533.544215
601.462595,158,1534.505925
1084.835959,424,1537.278604
480.58142,329,1539.453251
899.446992,299,1541.304575
694.767264,406,1543.757093
602.095487,204,1545.034563
252.006303,140,1545.871903
703.439272,280,1547.637613
1087.443984,388,1550.136854
699.478029,246,1551.729148
997.182757,447,1554.533563
907.339393,229,1555.930103
903.219578,261,1557.645094
55.675651,96,1558.259409
1093.919326,499,1561.391253
705.409515,175,1562.489995
701.233137,314,1564.56619
700.789168,153,1565.581832
248.888636,138,1566.499391
996.390221,419,1569.520555
49.606522,98,1570.205967
1094.560344,328,1572.251676
477.876001,444,1575.093237
1102.424895,384,1577.804669
994.379584,413,1580.455517
903.124276,313,1582.497565
701.790277,266,1584.250734
597.020013,146,1585.182263
902.877764,224,1586.584147
1084.124245,487,1589.697444
992.557852,472,1592.848278
1099.556039,427,1595.631085
988.777036,343,1597.793163
604.198493,135,1598.619101
895.247644,393,1601.056276
995.183065,253,1602.692083
1105.419055,391,1605.231579
1006.120636,349,1607.448815
992.530291,550,1611.036198
897.54357,352,1613.31388
598.160216,137,1614.193659
1087.677302,466,1617.208877
804.048437,291,1618.971337
601.266405,202,1620.343581
1100.889088,462,1641.225675
606.586942,158,1642.281505
602.376244,50,1642.609023
601.425795,188,1643.743284
1101.415914,281,1645.484391
994.86641,329,1647.698242
889.868712,392,1650.195112
163.360473,134,1651.046869
806.948391,330,1653.117007
895.764708,414,1655.777008
701.890049,176,1656.913515
890.253603,450,1659.706845
604.148701,157,1660.778269
797.098439,346,1663.046256
996.331561,390,1665.565692
788.213281,566,1669.141187
804.19493,200,1670.43849
801.03305,214,1671.805097
1085.2787,584,1675.700077
359.94373,293,1677.646696
602.702505,119,1678.446519
904.25276,249,1680.131745
895.741447,373,1682.527181
1078.845873,615,1686.615422
666.031048,253,1688.455436
803.77421,250,1690.106946
604.363306,84,1690.631287
702.8192,179,1691.79033
602.23193,98,1692.431294
1108.389854,245,1693.997859
155.472497,77,1694.552602
705.848089,160,1695.613173
1001.656403,312,1697.580141
897.291747,438,1700.344203
993.933727,438,1703.313251
902.641595,225,1704.770334
909.67686,250,1706.38404
1086.805039,548,1709.863198
-46.720059,85,1710.465405
1100.710494,414,1713.196556
997.496164,406,1715.944593
1000.444198,428,1718.559225
603.462037,139,1719.439791
48.860675,186,1720.575094
794.56753,329,1723.025431
898.997813,412,1725.721825
807.616407,242,1727.612452
247.84051,242,1729.345033
1009.823376,258,1731.182812
795.2043,285,1733.232697
989.962309,384,1735.745552
606.38688,161,1736.778659
905.127058,232,1738.254179
905.194818,241,1739.760348
985.450187,437,1742.788491
791.589332,450,1745.58983
999.533634,253,1747.149687
696.388457,260,1748.850723
702.065528,243,1750.502258
607.733549,145,1751.478141
1002.070867,364,1753.782502
1003.583805,495,1756.986914
-50.512167,76,1757.5118
905.720813,261,1759.196751
798.25249,406,1761.861917
804.230815,299,1763.757701
901.963385,451,1766.600605
884.476921,418,1769.408996
700.41493,178,1770.590915
357.114844,354,1792.387042
1104.428358,323,1795.948181
603.737635,115,1796.837208
695.092561,195,1798.238957
892.805528,326,1800.285832
604.353156,125,1801.093808
705.360339,294,1803.071105
805.593162,245,1804.590478
604.438028,144,1805.486998
979.365361,655,1809.708618
603.19311,124,1810.473375
805.202347,254,1812.087723
807.83907,181,1813.193173
261.607227,226,1814.577972
990.044181,441,1817.53302
1006.30722,437,1820.2017
606.142807,205,1821.492248
905.919911,334,1823.601463
460.036401,340,1825.765597
1092.348624,562,1829.368539
704.104202,197,1830.644985
805.505561,206,1831.983061
703.866964,167,1832.998847
1101.262935,448,1835.775706
1094.047925,430,1838.848155
998.796907,431,1841.571593
903.184012,221,1843.126732
707.073509,286,1844.891689
1103.789703,325,1846.937618
807.813508,239,1848.440317
604.752452,102,1849.100901
467.194086,242,1850.573983
603.719446,130,1851.421108
1088.857106,617,1855.449443
899.84538,387,1857.885645
989.53966,416,1860.509793
263.885145,220,1861.843781
788.949865,434,1864.5602
603.003917,145,1865.433205
697.099086,378,1867.84608
600.524565,132,1868.914863
602.763878,198,1870.228104
1099.388663,441,1873.047545
56.389804,78,1873.594018
997.868018,334,1875.742866
702.195998,238,1877.233583
800.837321,200,1878.52663
602.563892,126,1879.347334
702.664174,169,1880.456812
596.150725,229,1882.063192
602.181534,150,1883.045121
899.331598,311,1885.006027
898.651462,438,1887.790879
159.939554,94,1888.437742
803.027124,359,1890.72063
604.750532,169,1891.811334
998.63788,331,1893.869519
376.611423,240,1895.495909
603.135034,68,1895.929349
601.030639,95,1896.579589
598.999884,117,1897.479419
609.6212,245,1899.053946
601.724977,129,1899.892302
1093.590189,588,1903.556708
1102.567692,511,1906.963632
1008.904646,385,1909.648193
699.777532,136,1910.505418
1099.608445,572,1914.049945
807.088518,181,1915.254567
1084.665498,481,1918.409793
891.431706,335,1920.458264
798.225991,222,1940.600845
595.887869,206,1941.947758
1095.725007,459,1944.936192
703.322201,136,1945.818853
802.273161,198,1947.079976
700.170429,171,1948.148536
1001.102597,346,1950.291911
903.821059,255,1951.951706
804.724123,280,1953.96081
897.392726,356,1956.15183
706.312966,312,1958.147083
703.919987,168,1959.178692
992.512184,409,1961.779702
796.41594,267,1963.715529
805.829425,163,1964.823061
155.751948,118,1965.615982
901.481788,240,1967.301278
53.364757,92,1967.894656
993.801693,515,1971.350447
892.123534,305,1974.103892
604.132978,140,1975.146212
994.742039,415,1978.021291
802.571068,290,1980.048654
988.338908,495,1983.87517
1084.136451,551,1987.69702
1092.871773,476,1991.159549
702.450074,396,1993.878566
606.394998,123,1994.743814
707.402859,209,1996.356145
702.973912,119,1997.387316
999.056334,219,1998.993607
992.781829,438,2001.976737
608.178413,228,2003.429539
901.021125,191,2004.620696
902.861473,380,2007.12306
1087.984863,539,2010.960018
1011.439686,314,2013.173246
905.205791,302,2015.16651
803.359931,221,2016.513575
1093.251875,559,2020.544631
987.149245,433,2023.719909
697.775373,160,2024.85367
904.900345,272,2026.921165
893.626593,357,2029.4315
369.872976,258,2031.256424
1098.585728,393,2034.076625
1097.755971,507,2037.849845
703.138371,193,2039.323134
1110.924078,336,2041.834696
814.262089,353,2044.219798
795.735859,304,2046.331103
606.607372,231,2047.985683
167.631425,204,2049.592451
702.612764,128,2050.541071
153.069086,113,2051.38015
800.785646,348,2053.730627
961.300234,807,2059.826432
152.300178,171,2061.101669
529.430421,1680,2073.032953
1097.095933,452,2076.166262
260.109906,197,2077.563941
916.240624,387,2102.28213
700.716376,352,2104.634867
270.006185,293,2106.503063
802.257594,192,2107.52316
1084.453075,399,2109.950806
601.913766,146,2110.836672
889.997504,378,2113.542413
701.214482,283,2115.538839
888.893311,645,2120.173203
478.321661,312,2121.976132
1104.415697,442,2124.468745
907.202278,334,2126.239914
1094.934414,467,2128.674495
599.726732,143,2129.406591
797.717371,367,2131.408127
385.375724,437,2133.824091
706.353212,196,2134.911893
252.600416,213,2136.15567
893.496435,467,2138.94286
1000.394121,448,2142.421883
993.12266,430,2145.526798
800.896746,247,2146.802443
1107.415397,321,2148.568365
984.302932,496,2151.496982
705.670783,271,2153.201057
603.751464,125,2153.966262
605.245423,98,2154.495103
469.680695,253,2155.927781
696.543487,230,2157.183389
601.719998,83,2157.60939
793.546992,189,2158.610264
701.755459,229,2159.875334
899.51656,312,2161.767323
801.753398,273,2163.547533
1100.675397,283,2165.359382
373.167573,318,2167.347137
893.77472,482,2171.206153
993.156988,404,2173.947952
357.791494,345,2175.847217
808.896785,294,2177.51169
1002.35664,230,2178.787066
602.836448,136,2179.566109
703.967262,253,2181.05083
801.588298,174,2182.018652
158.594545,143,2182.885725
609.202124,158,2183.683833
997.42116,330,2185.490857
803.521192,325,2187.399201
891.68718,433,2189.967089
800.638925,226,2191.161546
156.267193,161,2192.19209
802.53338,359,2194.516634
798.704434,166,2195.716008
254.881647,166,2196.896758
601.847117,208,2198.3544
797.80201,372,2201.037869
803.524864,355,2204.463693
1093.776024,465,2207.225027
999.994053,586,2210.902359
476.543953,303,2212.777555
895.886606,510,2216.428549
706.184697,244,2218.23624
1086.724983,549,2221.478391
51.774838,165,2222.300913
60.886733,144,2223.1367
356.109398,212,2224.407191
998.471569,335,2226.248106
799.078564,183,2251.122309
465.099716,298,2253.17735
602.352413,225,2254.907393
611.806828,211,2256.523313
805.030483,181,2257.954916
1099.755887,362,2259.848836
901.390576,517,2263.367024
703.972067,225,2264.723975
788.107649,415,2267.332318
990.580101,444,2270.08328
256.113703,158,2271.123801
702.348505,147,2272.005511
791.543451,485,2274.887868
607.190869,197,2275.954734
601.119338,115,2276.61472
604.294766,174,2277.662342
700.036266,126,2278.364865
803.314259,267,2279.968324
699.272423,155,2280.879347
909.747919,349,2283.135078
801.566992,254,2284.643308
606.178613,190,2285.631279
692.111879,375,2293.120946
1012.016003,220,2299.948436
-46.553648,77,2300.49403
1093.2983,556,2304.488123
696.973727,170,2306.460638
261.208684,184,2308.117215
896.652129,302,2309.870906
602.717137,77,2310.350432
800.702953,269,2312.314327
896.42442,345,2314.207485
1001.637713,474,2316.697337
994.675371,467,2319.251148
598.874345,272,2320.854296
568.137261,337,2322.837063
704.788656,275,2324.457441
610.042115,182,2325.723809
362.139056,193,2327.041795
1095.195726,448,2329.569521
890.029845,321,2331.99963
251.911704,211,2333.448831
988.90385,557,2336.90331
608.069788,154,2337.743622
702.460868,293,2339.301075
52.652934,76,2339.6947
707.404763,218,2340.820964
797.474949,182,2341.767071
799.466414,322,2343.666894
701.371925,210,2344.957595
901.818339,322,2346.683986
600.727524,189,2347.612238
704.311217,163,2348.668767
999.187158,280,2350.392761
602.906191,210,2351.460733
801.958864,135,2352.156184
611.785778,231,2353.341608
1001.017352,444,2355.688163
604.441116,128,2356.529003
1002.381366,350,2358.428144
1002.163742,252,2359.768736
55.698852,122,2360.401998
795.158275,282,2361.9124
1074.809638,610,2365.091093
696.477824,225,2366.193893
1095.715652,570,2369.237411
996.09536,429,2371.445361
609.680808,210,2372.515225
998.893796,422,2374.685063
799.815907,289,2376.246219
675.857999,531,2379.308055
789.017465,373,2395.839397
804.456446,228,2397.149851
704.077489,273,2398.588522
808.071316,279,2400.105905
708.664982,165,2401.000021
1003.305136,435,2403.45362
904.652311,253,2404.878615
706.055217,249,2406.210008
999.192826,396,2408.269413
1098.759971,329,2410.072903
702.712889,95,2410.590412
1100.469437,480,2413.103349
897.195158,435,2415.49607
606.682443,141,2416.206396
901.705586,258,2417.511204
906.957907,367,2419.434333
892.863853,279,2420.916109
799.866574,271,2422.442733
793.23678,316,2424.091242
168.16507,193,2425.215471
704.40939,261,2427.130417
802.522078,83,2427.796428
603.902702,131,2428.713916
1000.568826,313,2430.756363
902.574759,239,2432.265335
986.044811,589,2437.534425
139.363491,250,2439.588093
897.991752,390,2443.962347
259.266156,128,2444.87232
149.552415,181,2446.158732
468.678697,433,2448.924072
800.420759,131,2449.626527
805.527148,309,2451.30351
899.543301,401,2453.437534
990.25253,440,2455.976277
704.957186,202,2457.138134
1095.059977,442,2460.162054
607.57293,140,2461.036509
995.211104,371,2463.129063
