#{"t_start": 1784039131.0711737, "env_id": "None"}
r,l,t
-97.854473,1426,2566.492378
-96.270156,1424,2577.693308
-92.687877,1426,2589.341958
-63.039896,510,2592.394623
-97.515973,1426,2603.669546
-99.914525,1425,2612.775849
-98.444976,1429,2624.13089
-100.973696,1425,2635.569765
-100.610186,1420,2646.878109
-96.881168,1423,2656.20539
-97.892362,1340,2667.021872
-98.179582,1417,2771.672938
-100.105817,1421,2782.575875
-86.351201,1133,2792.522007
5.815845,1284,2800.735442
-100.205807,1421,2812.756358
-97.237875,1423,2824.666376
-99.532848,1422,2836.118428
-87.796451,1124,2844.221634
-97.744689,1415,2856.122585
-97.158892,1421,2865.50183
-91.425083,1204,2875.710797
-97.94083,1421,2887.113248
-97.77249,1412,2896.429667
-99.468459,1425,2908.050666
-98.901674,1417,3015.888017
-101.004394,1419,3027.082318
-99.879104,1416,3038.411242
-95.068247,1329,3050.622452
-96.985151,1416,3060.724661
-91.195596,1315,3067.781246
-98.855485,1418,3077.502393
-52.158775,28,3077.707425
-97.996476,1416,3089.01823
-99.56856,1416,3097.938511
-99.634015,1421,3107.590522
-61.497841,426,3110.220566
-98.955812,1417,3121.228558
-52.369098,142,3122.558685
-51.608657,67,3123.228806
-95.965835,1315,3137.186649
-97.829075,1418,3149.442468
-96.012943,1413,3163.875222
4.239753,1416,3287.812235
-56.284477,250,3289.669395
104.134466,1418,3302.370618
-100.344055,1421,3312.621547
-98.32495,1415,3325.333086
-100.266665,1411,3338.226457
-94.791283,1418,3349.079044
-97.219222,1408,3362.78592
-100.796035,1420,3376.616917
-59.851485,423,3379.696285
3.627197,1414,3393.977197
0.073298,1409,3404.633342
-72.510642,594,3411.339514
-97.121137,1414,3421.964425
-97.932887,1409,3436.594083
-97.569263,1414,3448.70013
5.447426,1416,3551.319785
2.005932,1412,3562.116704
-55.949331,162,3563.263986
2.790944,1417,3574.577423
-94.661249,1410,3583.520354
-95.373484,1413,3593.72258
-96.053622,1415,3604.699595
-97.938775,1419,3616.529816
-98.580983,1409,3625.090058
-97.730571,1410,3639.828903
36.179034,601,3651.548188
104.681983,1414,3667.327687
7.885151,1421,3678.440169
-52.911051,236,3679.759912
-98.839031,1413,3687.406825
106.674835,1409,3699.224015
110.207988,1414,3712.589634
7.891075,1408,3794.731967
-95.788007,1416,3804.927523
-96.646107,1412,3814.811689
5.887372,1329,3822.512055
143.167984,571,3828.007753
2.90531,1418,3836.048982
9.439878,1386,3845.976399
-96.567311,1408,3856.017817
-66.622907,565,3859.366129
320.731341,1403,3869.796747
44.842853,222,3871.107861
-99.11568,1415,3881.1793
-49.704684,126,3881.906271
34.216114,964,3887.047975
228.970807,720,3891.397078
-57.011348,351,3895.289713
-101.52233,1414,3903.634637
117.864158,1415,3913.889458
48.75503,301,3915.51288
25.104933,884,3922.521446
5.57719,1416,4002.110629
216.097171,1412,4012.393782
-96.965125,1413,4022.088151
-52.293781,158,4023.021243
133.293419,769,4029.817144
124.590694,886,4039.415064
207.075655,1415,4049.748854
227.712212,911,4057.421891
14.366419,1413,4066.263222
111.349156,1410,4077.224544
104.995407,1409,4087.577312
212.930189,1279,4096.209413
110.827126,1409,4106.260697
9.351213,1409,4116.036602
105.800956,1410,4123.913481
11.720962,1412,4133.631202
37.993092,447,4136.145879
208.503312,1413,4252.344377
43.033103,282,4254.419893
221.197953,1143,4264.882549
115.63369,1220,4274.115323
-48.959959,16,4274.248239
111.463589,1409,4287.067845
592.515926,162,4288.37745
40.77419,587,4292.777389
147.088184,461,4298.593189
116.043478,1298,4308.217535
110.566396,1410,4320.933643
7.795779,1402,4333.796398
326.234851,968,4340.820568
143.652872,283,4342.853242
125.1789,983,4352.497394
108.284052,1411,4362.911557
219.920619,1402,4375.792699
-96.094182,1411,4388.74371
322.008342,1410,4399.391803
212.73106,1409,4412.347566
211.649316,1404,4526.317143
119.664806,1284,4535.937881
110.001011,1406,4548.387312
39.913578,392,4551.202564
650.157404,755,4559.042696
-98.630204,1408,4569.440977
36.737345,528,4575.481693
350.159965,687,4580.414166
50.507494,145,4581.414189
-95.512468,1328,4593.155492
420.696829,1411,4603.494946
315.511865,1408,4615.950863
33.1774,904,4624.655614
148.212927,294,4626.871678
115.183944,1364,4637.195488
107.978684,1410,4650.368658
30.280693,793,4656.923094
-49.510997,20,4657.08976
232.594689,978,4666.060084
459.833326,458,4668.565624
233.316283,746,4675.014708
132.431802,946,4682.951959
5.615097,1403,4764.425558
-50.316679,104,4765.243024
589.609185,196,4766.650229
151.220847,242,4768.395854
32.334451,647,4773.248958
120.174277,1403,4785.644011
586.679755,212,4787.16472
224.242941,1016,4794.300343
565.181264,526,4800.582228
509.268376,995,4807.702628
682.412724,385,4810.522949
314.322238,1407,4822.957979
368.878061,661,4827.828794
347.878988,712,4835.453727
118.706185,1325,4844.936548
685.033403,422,4850.934567
219.556905,1370,4861.053705
687.566263,395,4863.955512
8.927564,1404,4876.686594
438.928612,1403,4890.142913
535.017794,1397,4902.850846
1053.898417,671,4908.048662
6.501941,1403,4921.307278
48.37471,160,4922.558676
1057.9598,722,5004.033941
318.753958,1406,5017.649084
781.332732,321,5020.603972
450.271311,786,5027.17306
672.815286,592,5033.914179
209.307676,1409,5043.026901
354.594946,349,5045.361519
700.460898,211,5046.683565
-57.10792,237,5050.392771
579.599353,333,5052.569116
-53.214618,111,5053.28115
360.706604,616,5057.18965
115.259415,1106,5066.303742
884.7643,389,5068.802202
40.545838,371,5071.157765
755.417886,600,5075.021646
152.501246,235,5076.511635
1052.807042,833,5083.994335
49.644812,248,5085.54507
698.483433,228,5086.96556
741.904804,914,5094.455378
336.76407,1206,5102.287354
509.637562,994,5110.511376
1053.890276,780,5125.457172
317.223663,1404,5136.45904
579.130031,309,5138.367685
690.738813,357,5140.582541
576.130633,324,5142.570054
598.144085,169,5143.610271
111.839482,1145,5152.933704
452.506824,471,5155.881692
686.599335,350,5158.090263
796.444128,351,5160.241218
591.091061,230,5161.733635
1064.739092,743,5217.454256
881.921605,354,5219.629051
422.034646,1407,5230.596647
-50.848064,12,5230.676795
228.313131,1195,5238.200049
781.391841,411,5240.766059
110.237974,1405,5251.795882
21.207366,998,5260.40954
335.586721,1341,5268.943492
597.422206,320,5270.991518
687.208365,334,5275.261411
54.844734,148,5276.180233
591.629526,260,5277.792316
702.239288,246,5279.36727
591.00126,260,5280.997641
598.64139,140,5281.884083
323.630914,1404,5292.98643
689.623593,258,5294.618486
784.25661,340,5296.793479
793.784002,363,5299.03204
695.061638,194,5300.218264
137.301387,459,5305.278493
947.167129,854,5310.746484
599.278461,148,5311.68283
790.061137,417,5314.373807
685.454059,336,5316.498217
692.276309,346,5321.048382
318.481295,1402,5330.630097
601.709058,174,5331.731357
592.496939,230,5335.175819
461.002125,450,5338.082134
960.641061,693,5342.314024
251.251206,208,5343.566147
773.954499,678,5347.728219
958.834405,728,5354.287897
311.56067,1405,5394.893748
696.921173,223,5396.355871
556.552321,650,5400.407951
165.790177,317,5402.311075
339.206362,1402,5412.638747
776.010114,484,5415.499185
792.764628,233,5416.896454
783.130857,503,5419.90244
561.301713,520,5425.022001
974.262996,577,5428.605729
694.066273,290,5430.319994
970.061803,490,5433.329592
679.493429,498,5438.321244
939.09919,886,5443.711256
49.367792,145,5444.563107
702.550336,301,5446.35036
971.804065,561,5449.687915
596.8035,254,5453.080599
596.792074,251,5454.504577
592.779152,372,5456.749729
594.735305,172,5457.774018
599.446214,297,5459.571552
792.013417,399,5461.939533
981.051262,470,5466.677191
963.062862,625,5470.421023
554.194684,651,5474.311575
316.145768,1269,5483.846232
591.657071,290,5485.530941
658.289485,870,5490.727473
871.697946,486,5495.546606
700.589369,235,5496.971852
601.430291,157,5497.908339
145.027995,285,5499.550677
698.904419,411,5501.997348
889.210198,398,5504.337922
1067.606592,648,5510.102063
962.748655,742,5514.452954
696.589406,245,5515.893795
589.049048,208,5517.165096
49.162616,169,5518.196697
597.266788,164,5519.153236
688.875283,379,5523.315686
794.730723,388,5525.672475
783.215288,354,5527.75073
1054.937985,789,5567.429426
887.315428,463,5571.941768
689.964943,258,5573.362761
688.832305,267,5574.773005
896.840583,342,5577.166195
596.806022,259,5579.024881
773.291481,586,5582.864364
323.500177,1397,5594.078133
1070.803889,536,5597.725677
983.080551,498,5602.968325
886.645164,390,5605.485153
257.321043,179,5606.640563
597.688758,270,5608.428609
349.3659,188,5609.735395
321.782424,1401,5621.240569
774.264839,576,5624.977583
786.629691,315,5626.992064
1069.109226,693,5633.555644
599.736656,255,5635.272688
996.806365,300,5637.236364
1081.463167,451,5640.202882
977.673763,577,5643.995366
-52.542568,219,5645.453676
697.302922,223,5649.238149
695.718291,343,5651.586251
892.832552,385,5654.18593
599.899405,146,5655.133171
800.707502,270,5656.974788
890.481924,510,5660.263399
960.600865,709,5667.015582
603.674597,276,5668.828502
959.700094,701,5673.366825
703.683199,275,5675.253563
963.236177,689,5681.939449
699.126489,237,5683.489875
881.46575,422,5686.230908
594.243545,263,5687.874103
883.826105,359,5690.113702
589.772587,197,5691.364031
694.011222,232,5692.83827
594.502708,246,5696.486459
1078.740073,549,5700.097186
591.130754,207,5701.384091
694.490914,221,5702.797657
791.832103,315,5704.857249
785.159496,347,5707.104655
784.261211,287,5711.045596
680.591385,440,5713.983618
1048.323386,910,5746.650417
975.899141,597,5750.49324
689.076415,313,5754.570335
969.701211,573,5758.322748
690.467663,291,5760.158427
977.77484,570,5763.78983
888.881721,358,5768.102273
787.563685,289,5770.035034
1041.638008,921,5776.325845
873.769493,526,5779.779285
53.155752,149,5780.722645
973.162226,456,5785.878551
796.885685,290,5787.98281
585.02957,252,5789.593831
688.163619,346,5791.879449
696.587356,132,5792.686681
598.865489,266,5794.50016
772.070077,591,5800.339068
590.933007,247,5801.989886
51.131425,159,5803.051556
476.370338,609,5806.986349
45.504933,208,5808.313945
796.904451,296,5810.186675
1082.638771,535,5815.667125
1068.64626,545,5819.223777
51.42237,126,5820.05547
983.551287,524,5823.378724
165.087458,194,5824.609285
886.473796,410,5827.254467
1077.373635,551,5832.889786
461.441172,667,5837.175043
780.521995,438,5839.899676
784.170589,372,5842.289737
790.291061,394,5846.467635
789.190871,327,5848.248665
701.359786,339,5850.036342
992.725001,371,5851.968286
787.585742,371,5854.759645
783.402321,527,5860.731784
786.592876,350,5863.066548
787.264572,352,5865.365034
587.597969,288,5867.202629
960.050409,928,5875.335566
365.480049,292,5877.44733
1079.64889,620,5881.489978
690.908165,384,5883.971983
786.80262,401,5886.660613
792.842924,371,5891.182389
970.283444,576,5916.567137
985.703037,383,5919.055349
1071.963585,523,5922.533836
690.722746,273,5924.256686
149.620014,261,5928.084556
787.420483,375,5930.604
894.89832,287,5932.467727
887.916228,389,5935.095884
786.998037,400,5937.77041
588.980544,244,5939.289608
54.161723,105,5939.971451
972.611349,650,5946.339514
941.36376,996,5952.932683
348.448975,303,5954.917436
881.972341,433,5959.864872
804.407845,316,5962.000571
694.467643,267,5963.689599
796.266095,325,5965.893131
990.524281,425,5968.770964
794.163885,404,5971.517136
793.921198,313,5975.643528
887.325363,505,5978.987264
967.841512,627,5983.19506
891.3065,452,5986.201377
985.268303,578,5992.086052
892.485148,363,5994.487949
706.467777,249,5996.166803
694.368953,248,5997.753795
687.73072,307,5999.747603
874.39025,555,6003.409894
1071.776019,632,6009.705677
599.722733,228,6011.236393
883.214687,514,6014.610142
1078.611734,493,6017.862102
797.012045,312,6021.922808
875.697972,487,6025.122754
601.877842,190,6026.405109
592.072097,243,6028.018836
792.647046,202,6029.341565
891.48864,458,6032.371469
964.779993,627,6038.496631
792.017446,307,6040.488937
366.694543,317,6042.692265
1075.654791,547,6046.33357
686.331077,434,6049.227208
52.460208,169,6050.313507
154.059797,164,6053.477231
348.137346,331,6055.764012
594.142485,302,6057.779242
593.730626,367,6060.104681
691.765303,240,6061.620707
695.92497,202,6062.950543
698.820042,170,6064.053728
667.66873,647,6100.359675
594.075157,210,6101.747751
694.517399,258,6103.387242
877.884513,443,6106.305461
601.669721,183,6107.451568
1080.627068,693,6113.82167
672.12862,492,6117.122414
572.454362,356,6119.444869
689.45306,253,6121.030571
974.63419,670,6125.384853
1079.266276,477,6130.623065
799.362213,270,6132.441139
589.595365,280,6134.235686
692.683433,267,6135.927977
886.281815,552,6139.506226
783.5731,381,6141.970916
979.726336,493,6147.91344
-51.674123,99,6148.557157
699.538855,384,6150.997368
1084.473713,525,6154.425623
784.083096,447,6157.267581
886.439064,498,6162.033703
970.38982,646,6165.478205
885.353367,359,6167.75311
159.914907,158,6168.836168
592.998834,191,6170.136315
1091.933163,344,6172.42878
986.014693,438,6177.627995
1083.118516,467,6180.718346
596.085233,230,6182.150607
596.52475,261,6183.85112
966.82388,726,6190.832613
160.014237,150,6191.868257
693.825402,291,6193.815695
1078.901954,408,6196.480517
1058.673144,774,6201.514811
896.052206,329,6203.659141
799.409982,284,6207.700563
991.637838,385,6210.257101
593.203144,270,6212.027032
887.582243,476,6215.274856
1076.818385,503,6218.7148
797.831095,466,6224.278
695.027671,304,6226.236633
891.444766,431,6238.848157
689.66005,369,6241.229868
958.268537,811,6248.748094
890.516392,355,6251.161381
1089.180763,440,6254.044318
797.066744,343,6256.288589
689.606186,341,6283.001108
885.555067,400,6285.590035
590.80976,194,6289.012445
592.990741,164,6290.055557
788.778536,414,6292.714602
980.614155,485,6295.854908
886.827673,422,6298.69751
595.485849,116,6299.409312
878.666161,607,6305.261291
596.48326,226,6306.748521
601.415127,128,6307.557654
988.2499,436,6310.444557
976.260668,749,6315.288572
874.799405,469,6320.555537
595.259692,248,6322.161721
688.475876,373,6324.484306
786.911358,441,6327.334677
800.724732,211,6328.705049
215.764378,1399,6339.669777
697.679572,314,6341.702992
797.329518,446,6344.530925
785.44701,411,6349.298297
686.479685,339,6351.532813
688.450948,366,6353.835974
984.201397,655,6358.151268
684.978076,324,6360.215186
597.496977,176,6361.353442
598.346685,213,6364.749277
783.444974,398,6367.358695
692.506157,311,6369.338078
1084.883436,595,6373.184741
697.726666,294,6375.015408
1074.796117,476,6380.174505
595.706583,186,6381.405251
600.054831,184,6382.562227
889.891856,359,6384.807369
589.593935,274,6386.545354
887.192219,522,6389.927834
893.679105,343,6392.095279
883.603241,524,6397.568668
590.74384,174,6398.639967
788.152519,410,6401.243617
790.576137,295,6403.190878
885.052327,341,6405.382127
249.24175,173,6406.495476
46.932879,118,6407.25163
990.349941,489,6412.568126
890.996743,480,6415.635729
978.534763,507,6418.92324
880.271905,520,6422.263891
673.130639,511,6427.582681
980.981085,439,6430.414133
992.31258,487,6457.390656
982.731836,641,6461.293197
1088.172678,404,6465.905093
889.141964,369,6468.05046
784.014666,420,6470.205031
699.82726,192,6471.227142
800.190245,184,6472.215126
597.439682,215,6473.355026
797.265517,268,6474.745113
703.478246,285,6479.254775
972.316338,624,6483.142679
153.393293,127,6483.943071
375.017713,446,6486.716537
788.212815,505,6489.874681
887.669978,543,6495.254287
152.061491,94,6495.861134
1085.038851,438,6498.592807
876.708576,508,6501.681767
976.633703,588,6505.292943
894.0364,257,6508.969759
1078.06403,698,6513.566461
692.124473,328,6515.69558
896.533147,493,6518.733974
145.021459,230,6520.156447
1072.688648,547,6525.553421
783.990838,457,6528.377381
793.116822,478,6531.270558
697.036472,271,6532.933142
463.253642,521,6538.218537
677.158242,818,6543.288152
699.029743,153,6544.25015
784.667665,489,6547.185047
599.099344,146,6548.056367
696.184104,291,6549.85274
697.834522,192,6552.977921
693.547731,236,6554.507382
1068.573115,560,6557.998179
1060.583926,730,6562.48019
702.65483,234,6563.942255
600.410017,260,6567.43327
703.24223,259,6569.084278
700.113832,156,6570.093556
881.834062,393,6572.575909
595.751499,258,6574.196145
596.810186,228,6575.615181
1094.943136,351,6577.777031
801.586108,225,6579.149946
985.115994,495,6584.243709
1085.113664,502,6587.320562
784.339574,485,6590.262104
691.330249,385,6592.546991
979.060043,520,6597.734018
697.526863,211,6623.770267
1070.050768,657,6627.836973
775.211233,578,6631.478593
979.30429,436,6636.24805
604.864755,184,6637.421695
597.317223,161,6638.377269
1074.407305,556,6641.710092
680.92556,362,6643.890404
599.740834,228,6645.290812
1068.597359,586,6650.882146
606.435948,282,6652.639261
689.269867,434,6655.260804
960.927215,740,6659.768362
351.590138,490,6664.748222
985.942414,437,6667.465705
789.62553,411,6669.988478
882.528173,498,6673.046133
978.688065,655,6678.990986
599.61462,89,6679.591825
893.663397,444,6682.369027
596.53013,213,6683.638557
796.45159,271,6685.269254
968.449995,660,6689.309717
693.156685,156,6690.289183
1077.975397,512,6695.55305
161.236045,211,6696.810607
586.015161,235,6698.239394
1057.140497,649,6702.220086
603.292348,231,6703.584512
1078.015829,563,6709.073701
1087.175173,415,6711.657162
175.167901,259,6713.170952
895.470039,289,6714.911326
605.771238,193,6716.092466
878.731398,491,6719.143116
690.871518,243,6720.645893
800.240028,340,6724.59557
893.426441,371,6726.895925
779.957699,422,6729.483314
685.503014,465,6732.303776
673.72744,543,6737.698202
876.473196,441,6740.365187
1082.621072,445,6743.105145
701.355543,144,6743.985376
979.683256,528,6747.216627
591.552083,203,6748.488454
1077.951587,507,6753.651456
956.575291,867,6759.070775
888.778593,330,6761.050269
695.394868,256,6762.668563
977.789068,579,6791.69838
378.070084,346,6793.879816
791.598969,439,6796.553412
251.391064,228,6797.941655
891.77766,331,6799.89475
51.68892,101,6800.526399
691.374546,275,6802.122091
694.206766,185,6805.231731
148.554279,322,6807.254858
786.097835,351,6809.451185
598.01695,140,6810.301281
889.049554,475,6813.199436
864.482564,721,6819.517125
792.615348,338,6821.681481
890.754598,414,6824.176082
883.779237,342,6826.331171
1091.402165,464,6829.154467
598.494127,189,6830.297246
702.103454,367,6834.560205
154.419511,100,6835.196579
670.772939,563,6838.710863
700.883086,247,6840.283257
979.332387,619,6844.004244
786.654934,337,6846.114549
690.495366,259,6849.639042
996.06765,411,6852.186665
984.189245,344,6854.289605
795.930452,338,6856.462896
798.333007,342,6858.595308
688.331748,478,6863.486949
876.319149,574,6867.095349
793.55506,325,6869.018108
702.035204,234,6870.468726
882.752457,593,6874.102584
1088.198215,569,6879.754212
801.313848,377,6882.107119
696.863718,239,6883.57251
791.115437,337,6885.592417
554.292053,569,6889.243351
971.893764,633,6895.163882
1077.378107,586,6898.79573
1077.69483,580,6902.427912
1074.600579,705,6908.703099
60.0835,156,6909.667596
700.92525,222,6911.007733
1070.949822,668,6915.041982
788.282585,461,6917.881416
986.861665,538,6923.10297
873.559257,388,6925.491784
987.626147,350,6927.603436
693.343643,438,6930.271433
1081.006193,616,6963.839922
878.499285,496,6966.953551
880.560251,486,6969.850522
996.0632,515,6972.975038
596.080217,243,6974.417541
989.565805,455,6979.169024
601.763945,199,6980.383394
587.042849,310,6982.292465
600.773238,199,6983.470727
980.911482,521,6986.705175
690.790409,299,6988.547937
883.750984,510,6993.532296
601.375425,161,6994.582769
357.229088,170,6995.668466
989.800512,327,6997.735435
689.579507,495,7000.825992
247.144668,362,7003.712954
603.199194,339,7005.751343
1053.495053,712,7012.035651
974.949175,538,7015.37485
861.634476,681,7019.416741
590.77635,306,7022.724311
1082.678948,622,7025.956295
570.311161,578,7030.431118
797.715458,318,7032.526831
888.628363,313,7034.57726
799.198996,259,7038.304505
594.122011,216,7039.719201
599.862681,149,7040.687099
884.821215,381,7043.203085
698.944839,344,7045.425558
1066.572378,745,7050.343932
602.186775,253,7054.075396
690.799345,251,7055.770626
594.742143,191,7057.039423
698.373116,316,7059.164679
701.022998,236,7060.676707
159.284114,118,7061.419461
602.483577,182,7062.590374
259.167184,256,7064.306315
1093.752767,353,7068.832233
894.428492,292,7070.719941
695.387069,249,7072.341007
795.359007,360,7074.763676
876.049052,564,7078.312423
985.428339,454,7081.276811
1070.600388,629,7087.388761
1076.842776,547,7091.034191
971.460727,617,7095.018556
989.759585,366,7099.505506
781.706399,417,7102.310654
262.007532,212,7103.755935
602.298851,163,7104.760781
975.006123,482,7126.883962
1075.860984,518,7130.24299
1086.244697,501,7135.550951
598.996255,186,7136.767896
984.858306,532,7140.227177
593.343572,183,7141.391056
594.816111,96,7142.005194
895.918888,299,7143.844617
599.356766,154,7144.799421
973.615948,517,7150.372647
54.689265,136,7151.261134
591.580177,237,7152.703178
696.159668,256,7154.344087
1069.930694,664,7158.709107
584.498533,353,7160.959974
358.889182,476,7166.178244
788.585658,373,7168.612221
697.262573,173,7169.723658
797.884861,447,7172.565117
1087.247403,658,7176.867417
350.182906,333,7181.247226
988.53657,376,7183.633012
993.77412,506,7186.925984
885.600088,421,7189.611072
797.90828,276,7191.369614
791.182483,428,7196.297171
895.116483,397,7198.868783
895.564432,388,7201.391181
993.047971,498,7204.573677
153.168996,150,7205.565494
563.158168,527,7211.003565
1075.525727,574,7214.739697
1088.258743,567,7218.398709
885.319822,387,7220.851908
455.152263,323,7222.97274
698.305939,298,7227.136852
967.103658,665,7231.441807
680.687008,383,7233.872514
772.570381,478,7237.033812
704.075005,179,7238.184274
886.116296,433,7243.048986
696.160778,182,7244.26058
788.234869,390,7246.756674
597.547719,187,7247.946672
1074.093213,639,7252.104544
590.663802,198,7253.360836
897.199461,402,7258.041164
1070.861731,583,7261.81926
795.658703,441,7264.580763
700.915139,289,7266.472035
970.892147,743,7273.38789
788.248274,428,7301.882698
991.072365,439,7314.318176
602.191161,218,7315.714295
889.199817,361,7318.04736
577.675893,337,7322.176449
593.509481,224,7323.708019
884.987098,433,7326.535377
265.1698,263,7328.212049
695.618243,158,7329.224943
985.598962,387,7331.767643
595.852556,130,7332.592155
801.879336,221,7333.977512
1072.72079,650,7340.346501
1050.685922,928,7346.326384
776.441497,460,7349.312525
970.186047,580,7355.727444
789.739278,443,7358.415652
786.880665,362,7360.673105
1083.713819,585,7364.278462
694.535391,327,7368.088361
150.87698,196,7369.399752
1077.670778,547,7373.079982
594.266343,273,7375.283565
885.367821,419,7378.370812
694.26252,394,7381.004937
787.234373,361,7385.497783
598.776437,156,7386.541107
376.799729,298,7388.464247
51.506851,107,7389.160341
984.774186,491,7392.342776
1000.129914,396,7394.851302
709.06293,249,7396.505302
