#{"t_start": 1784039131.0748947, "env_id": "None"}
r,l,t
-97.52596,1462,1432.738485
-99.36725,1459,1444.313932
-100.139824,1452,1546.325505
-99.372318,1448,1558.037594
-85.739029,1060,1567.616103
-96.588636,1456,1577.255006
-101.892161,1457,1589.609776
-80.294421,879,1597.811465
-97.428358,1448,1607.058557
-87.674622,1000,1615.582988
-96.641409,1442,1624.548432
-99.982414,1448,1636.099315
-97.922856,1444,1647.139825
-101.250605,1439,1657.263054
-54.259083,56,1657.653452
-95.367078,1451,1667.130085
-100.732483,1446,1678.585421
-97.29351,1446,1689.879924
-101.688443,1448,1790.309427
-58.778149,271,1794.034911
-99.073306,1445,1802.849263
-87.263304,1160,1812.285143
-99.770644,1442,1823.284451
-99.910499,1441,1832.628122
-96.268629,1441,1843.832362
-95.957461,1447,1855.586784
-52.488931,56,1855.968028
-98.045379,1443,1866.165852
-88.10709,1110,1875.855643
-97.740272,1377,1886.185719
-100.696326,1443,1895.722209
-68.714217,609,1901.35296
-100.297337,1438,1909.016428
-101.417251,1433,1919.625163
-100.073089,1445,2023.821238
-101.025963,1435,2031.513661
-62.672592,352,2035.060019
-95.434273,1432,2042.35867
-67.965177,498,2046.60661
-95.582886,1442,2054.448439
-97.825276,1443,2064.168859
-99.951035,1437,2074.018762
-94.874187,1444,2095.404078
-86.653665,1072,2104.571038
-96.444743,1433,2115.991464
-98.706448,1438,2125.200907
-101.269041,1440,2136.860378
-98.132664,1434,2148.52214
-59.359606,357,2150.916665
-98.120548,1432,2161.894211
-102.348147,1432,2171.281746
-94.104446,1211,2273.206654
-0.023006,1439,2284.650572
-97.900639,1445,2294.211325
-95.386181,1429,2305.368055
-91.249142,1196,2315.2202
-85.450836,1139,2322.881804
-98.240651,1427,2334.239275
-100.682942,1429,2343.333284
-97.798828,1431,2354.926965
-98.399192,1429,2365.945641
-98.01568,1430,2377.035234
-98.200244,1435,2386.260843
-98.368039,1430,2397.888526
-98.032374,1437,2409.291039
-96.852511,1432,2519.53774
-100.201979,1431,2530.782573
6.025383,1430,2542.145419
-97.803705,1426,2551.132134
-74.270232,639,2557.502292
-95.168889,1419,2566.913889
4.486017,1432,2578.136401
105.236892,1431,2589.784013
-84.147323,955,2595.772194
-99.272365,1427,2607.080478
-95.905289,1421,2618.493693
-100.104748,1420,2627.630415
-57.640573,223,2631.077525
-96.506436,1429,2640.417022
-99.929144,1426,2651.743673
-95.956523,1421,2663.101264
-98.909679,1416,2766.408853
26.496578,690,2772.405866
-98.917503,1418,2783.136611
-100.500261,1426,2794.832116
-96.325752,1421,2806.356479
-99.062715,1421,2816.207261
-99.120477,1418,2827.990798
-95.115456,1264,2838.542591
-98.551359,1422,2848.566495
-55.927073,149,2849.594822
-99.404925,1420,2861.495929
-74.890323,760,2868.412423
-98.257496,1422,2878.046888
-99.653231,1421,2889.461693
-100.697874,1415,2901.034059
-100.441271,1416,2910.466893
-98.749411,1417,3018.096598
-96.997453,1418,3029.407088
101.985798,1418,3041.734568
-98.435153,1422,3053.050252
-96.661005,1422,3063.18525
-97.720177,1413,3071.010946
-95.052934,1416,3081.055104
-100.191556,1412,3092.127898
-66.582588,529,3095.638309
2.419663,1417,3105.612024
-94.699257,1416,3113.978099
-69.906407,702,3120.357618
-95.908535,1415,3135.555414
-98.393152,1419,3147.674381
-98.313467,1417,3162.308018
-92.779871,1189,3282.107398
-97.672737,1414,3295.028501
-97.671045,1414,3307.825272
-98.672095,1419,3320.213194
-71.350924,711,3325.549039
-56.226568,179,3326.908037
-97.979576,1419,3339.838055
-94.878468,1305,3350.012789
-91.311272,1411,3363.572881
-54.567681,280,3366.021643
-99.183021,1413,3379.309296
-95.300702,1413,3393.583822
-83.687053,1122,3402.294863
-95.278977,1411,3414.942004
-98.486181,1410,3425.887533
0.215303,1416,3440.13221
223.415063,1418,3452.482906
-96.193959,1411,3556.186218
213.554926,1416,3565.470484
-96.792994,1410,3576.640295
-97.480764,1417,3587.348165
236.529734,569,3590.923297
-51.359139,96,3591.470695
146.468055,695,3595.262887
6.443211,1417,3606.500972
2.867595,1415,3618.100752
202.007535,1415,3626.647546
-95.383566,1414,3648.882692
1.322523,1417,3664.959819
4.989551,1409,3674.172951
32.30923,617,3680.047708
38.870149,500,3682.742219
147.509448,649,3686.218714
-98.295728,1413,3697.659905
7.436654,1415,3710.480311
1.174076,1420,3793.638934
8.477508,1304,3803.298525
141.136774,588,3806.790906
-99.932571,1412,3816.40368
50.142873,403,3818.95569
110.086472,1414,3829.245124
6.564444,1417,3839.110908
-99.848942,1411,3847.262256
207.132166,1415,3857.272665
-57.002256,220,3858.551697
-98.374887,1415,3869.125709
106.514201,1417,3877.286415
203.874393,1416,3887.061722
-97.662084,1419,3897.365891
109.391631,1417,3905.665996
3.110265,1414,3915.816071
111.802894,1418,3997.759317
593.769144,128,3998.420824
29.745982,805,4002.646124
-81.208233,907,4010.195121
107.124747,1409,4018.047432
-67.910811,539,4022.851078
131.010874,731,4029.243848
45.830844,352,4032.358468
13.16945,1414,4045.051831
105.809025,1416,4056.710012
27.371065,936,4062.855687
-59.867196,327,4064.858801
2.197794,1413,4075.744518
17.616243,1176,4084.889702
-99.087408,1408,4093.809989
110.078268,1414,4104.320867
-98.456572,1417,4114.20897
146.364633,250,4115.603806
38.883672,547,4118.617521
105.197241,1415,4128.341875
216.858081,1405,4136.235161
46.809737,625,4246.572608
140.569919,514,4250.366396
-95.347008,1405,4262.834858
26.054235,839,4269.13654
142.336735,406,4272.237804
315.89515,1412,4285.001803
109.895189,1406,4298.071494
254.095539,215,4299.697695
118.514313,1404,4310.058309
106.457298,1405,4322.786856
37.343756,384,4325.626539
39.535321,403,4328.710202
117.124382,1251,4340.184248
235.638421,863,4346.434096
143.185475,954,4355.894922
21.17151,986,4363.205404
49.061826,286,4367.652681
151.560483,406,4370.644452
121.020741,1262,4380.257891
103.24739,1411,4393.197126
108.639161,1407,4406.352699
211.337037,1408,4518.243985
115.709969,1409,4530.678296
241.175618,472,4534.304489
576.21333,393,4539.536605
224.301942,1407,4549.641315
120.838738,1001,4559.25422
561.338014,676,4564.25651
110.178856,1407,4576.746624
17.729717,1092,4584.517906
-53.61067,38,4584.785812
423.426883,1408,4597.388849
224.563157,1087,4605.197762
794.438293,300,4609.710132
43.723352,428,4612.782361
113.111149,1407,4625.061473
110.599901,1405,4635.665171
13.466544,1119,4646.547669
143.930076,545,4650.82489
109.917025,1412,4664.040444
109.792183,1407,4674.043869
348.982689,818,4681.594282
580.796691,333,4683.402314
425.486297,1371,4764.814853
654.916231,588,4769.114089
129.1021,1409,4781.787813
258.843862,607,4786.086998
-55.528146,184,4787.429701
552.127111,561,4791.343896
761.421546,547,4797.676031
118.415529,1205,4806.338932
122.839711,1407,4818.830709
690.33924,183,4820.13745
596.547781,203,4821.589959
-87.782762,1064,4831.740248
259.198675,235,4833.526857
592.244177,181,4834.845127
445.985914,796,4840.588615
957.241407,621,4845.022964
147.468616,951,4855.089314
599.898305,256,4856.934274
421.193058,1407,4869.645094
540.405818,1400,4879.891504
868.900018,517,4886.62654
243.536407,919,4893.702202
422.4752,1404,4906.407662
236.86055,1406,4917.534178
122.528225,1036,5003.744062
227.130919,858,5010.118751
792.717779,356,5015.46813
-96.656083,1405,5027.79797
769.742209,614,5034.549016
119.177208,1404,5043.549495
325.380836,1405,5054.858402
108.024291,1400,5065.822883
594.440378,192,5067.060312
432.005367,1407,5076.076292
583.668373,489,5081.273722
325.867544,1411,5090.149803
309.182324,1407,5101.103274
213.54568,1404,5111.925318
587.14292,349,5115.15942
595.961256,219,5125.495744
43.440677,293,5127.374325
-92.430531,1349,5137.985083
533.618703,1403,5146.684332
316.643187,1408,5157.648367
633.264901,1408,5217.538635
321.493706,1407,5228.373713
698.878089,288,5230.259054
315.884182,1407,5239.098893
1072.43405,514,5244.419345
689.40197,275,5246.170839
437.442709,1401,5255.246902
696.725261,273,5259.070971
692.095691,337,5261.26613
776.826913,553,5264.768302
256.625064,236,5266.295022
567.596228,392,5268.774123
968.698497,755,5275.737917
437.740873,1402,5284.519841
698.572296,206,5285.784819
324.169292,1401,5296.976629
648.239132,718,5301.44446
773.555601,609,5307.451674
695.050646,153,5308.398855
1050.484216,801,5313.509146
736.217813,872,5321.480929
878.872105,313,5323.4758
782.759349,421,5326.400107
258.182683,206,5327.923543
690.252191,267,5329.737963
772.769327,450,5332.625684
688.967066,413,5337.306227
693.800925,296,5339.132008
55.975165,196,5340.346737
1038.070721,928,5345.988595
785.352158,397,5350.532093
695.990261,185,5351.701102
420.231005,1402,5360.091012
636.433567,1392,5400.935274
690.745451,314,5402.830624
601.957331,253,5404.370862
599.696409,245,5405.759179
334.798012,1407,5416.109931
595.331718,302,5417.962924
975.604934,528,5421.128389
58.852372,152,5423.980715
436.029273,1403,5432.564752
316.687801,1404,5443.104189
594.322242,253,5444.586986
983.289518,578,5448.031051
56.574425,170,5449.035004
52.19301,118,5449.734975
593.336693,211,5452.873619
595.073809,281,5454.477706
978.025272,571,5457.901481
1068.142454,601,5461.496335
528.202833,1399,5471.838845
791.982575,225,5473.162331
1075.518465,581,5476.616913
1062.807363,573,5482.032873
693.601941,345,5484.056984
591.236544,320,5485.922803
781.396333,501,5488.942481
589.345478,422,5491.412431
796.235667,279,5495.002255
1076.437651,610,5498.640108
886.035402,359,5500.760339
169.106243,244,5502.210269
977.316176,575,5505.591707
358.863536,419,5510.015292
698.535669,379,5512.245791
966.904978,553,5515.484693
322.126693,1283,5525.103287
785.158611,294,5526.829749
791.007577,260,5528.369354
592.803457,215,5529.663976
360.455259,344,5566.704064
783.221306,328,5568.653226
598.063889,338,5572.386396
594.316304,223,5573.589605
782.344115,417,5576.05108
1059.134189,896,5582.215281
975.789554,526,5587.741358
872.017515,659,5592.025349
797.010576,307,5594.04468
696.189379,181,5595.31023
890.187242,365,5597.773145
784.040583,381,5602.225745
597.5581,261,5603.967715
684.04325,323,5606.029794
799.493977,311,5608.071014
561.807247,649,5612.456515
891.465123,372,5615.05493
590.410249,244,5618.752998
879.624907,485,5621.944657
994.675906,392,5624.498765
877.761506,681,5628.899187
779.081566,507,5634.253619
980.646811,557,5637.920122
696.699761,159,5638.996757
1088.616272,533,5642.527281
972.659983,644,5649.024062
-62.770705,349,5651.435406
785.2543,448,5654.437793
985.099709,406,5657.170622
592.571128,267,5658.894547
600.694056,317,5660.92972
794.369588,384,5665.57458
782.124892,422,5668.357539
974.109418,516,5671.675437
789.579047,377,5674.163401
145.332361,279,5676.085729
-49.319022,100,5676.736788
555.687272,654,5683.163647
977.147554,531,5686.571344
873.012021,547,5690.003512
593.02122,305,5691.932961
796.79693,244,5695.506319
867.84698,650,5699.83846
879.7533,497,5702.978321
1077.917104,429,5705.801642
798.321726,224,5707.213523
777.960316,586,5713.18195
1073.174271,645,5744.132108
793.632214,331,5746.277174
902.23905,214,5747.650983
1071.189653,600,5753.582412
994.47549,328,5755.715653
790.872993,434,5758.55124
796.714661,347,5760.761818
974.83342,627,5764.773149
599.874157,152,5765.736322
956.090359,812,5773.190331
691.903329,196,5774.541447
695.670148,198,5775.885157
798.414587,329,5778.125361
264.517303,365,5780.443332
894.063896,268,5783.982426
171.016514,221,5785.803297
596.899779,197,5787.304149
993.320261,398,5789.892781
698.925231,426,5792.634961
596.800047,148,5793.563156
1031.637919,969,5802.020607
159.045445,265,5803.77082
981.124645,604,5807.643946
1074.596822,470,5810.651361
895.189543,358,5814.920981
1069.943897,667,5819.333136
599.106839,210,5820.70219
51.764394,94,5821.316009
902.632317,350,5823.511183
596.56682,220,5824.925535
686.452938,343,5827.112605
787.209681,379,5831.620658
1027.208696,1047,5838.351119
335.097664,1350,5848.286608
691.432424,467,5850.752532
780.858849,358,5852.628269
987.939733,347,5855.592045
690.692362,259,5857.420454
888.796495,526,5863.10754
799.281484,326,5865.237412
803.863446,409,5867.854118
50.587927,197,5869.126237
890.272021,465,5872.165845
688.258367,316,5876.459883
865.688645,714,5881.164669
793.850182,455,5884.126156
1078.25558,491,5887.4048
584.314803,295,5891.459116
1088.205882,473,5916.139351
594.665737,289,5918.033871
992.378866,420,5920.829706
789.547047,565,5924.443408
695.50803,228,5928.0583
897.65454,391,5930.683661
974.775458,612,5934.741751
972.978356,599,5938.692594
699.990312,280,5940.483298
884.666,450,5945.559576
657.163421,672,5949.945068
681.661935,390,5952.530609
689.619367,291,5954.483303
1064.70396,586,5960.449248
888.288879,405,5963.107603
1022.261922,1046,5970.142152
967.593936,672,5976.709527
798.483884,264,5978.449432
787.564156,301,5980.44311
1070.572097,746,5985.436868
972.007224,580,5991.328231
693.834828,423,5994.157725
783.364731,327,5996.337072
791.25252,344,5998.55617
800.399394,292,6000.469667
894.103112,421,6003.22466
54.820055,91,6003.812946
794.117054,364,6008.374364
696.043391,272,6010.150618
956.682077,718,6014.908715
978.2817,645,6019.115452
693.851848,207,6022.561663
790.430266,316,6024.60027
887.173927,423,6027.40813
970.80621,516,6030.796003
693.352073,267,6032.594698
698.254297,301,6034.590853
682.998239,482,6039.747568
693.376479,359,6042.171267
880.660109,524,6045.671717
1062.381696,697,6050.277687
603.328876,208,6053.747963
698.682854,384,6056.374922
592.629503,182,6057.589242
958.477656,692,6061.983308
1085.077224,611,6095.981855
788.937841,407,6100.709021
694.548348,331,6102.860769
600.935542,372,6105.300216
798.509846,272,6107.074968
602.513168,136,6107.909214
694.185202,291,6109.786836
661.162944,387,6114.246279
57.302213,130,6115.096952
688.096821,312,6117.170776
984.191069,444,6120.022004
877.522472,482,6123.13063
784.61548,381,6125.611494
1077.360725,669,6132.163154
786.262655,477,6135.199973
699.407312,182,6136.359358
353.897811,485,6139.524208
879.092543,551,6145.705825
696.364572,432,6148.63957
884.587035,462,6151.549868
884.099066,497,6154.85255
601.309188,175,6155.975637
599.277233,190,6157.151212
799.365007,246,6160.390011
797.409059,363,6162.530804
686.124921,284,6164.026846
597.572476,130,6164.734985
1080.7438,479,6167.614202
701.248738,316,6169.771307
891.175168,508,6175.335123
600.897011,144,6176.396396
592.241753,271,6178.220592
698.964417,316,6180.308798
798.46847,246,6181.852584
790.876864,270,6183.606789
779.912979,425,6186.431914
789.351845,417,6191.383467
470.951189,418,6194.166473
787.569877,370,6196.595017
878.454733,504,6199.885395
799.764069,294,6201.784233
602.007548,129,6202.624274
600.059478,163,6203.680321
981.19108,473,6209.010622
590.546477,354,6211.312073
602.521442,234,6212.886145
1056.171949,817,6218.477416
149.528893,226,6222.377515
1067.800193,653,6226.708472
1075.976721,574,6240.23918
983.661342,543,6243.749081
979.194135,562,6249.691978
595.98879,141,6250.619089
692.550385,432,6253.504052
1073.831677,496,6256.737041
1101.984939,484,6284.393389
1082.118674,580,6290.297794
1090.259366,434,6293.085205
985.669273,385,6295.570467
595.955071,166,6296.698281
797.013367,356,6299.046998
604.067443,239,6300.565328
790.522435,268,6304.26355
796.366154,407,6306.885968
697.811576,209,6308.231159
889.812399,457,6311.268653
1080.025061,632,6315.334323
1084.815783,396,6320.096328
593.791828,285,6321.965022
772.490296,638,6326.057242
592.382238,206,6327.338395
698.16243,284,6329.157728
155.646359,96,6329.805383
689.523634,448,6334.68949
595.767887,169,6335.794562
790.855812,347,6338.010188
696.139681,195,6339.231831
888.134296,370,6341.592991
895.247243,200,6342.882516
689.93232,281,6344.6595
979.984868,542,6350.290881
780.524597,336,6352.448654
455.782267,473,6355.498335
-50.183399,166,6356.60106
694.275868,179,6357.799219
890.776333,467,6360.790522
971.894187,609,6366.775353
1066.463048,740,6371.526193
154.843666,259,6373.207515
792.116917,421,6375.874426
947.569195,782,6383.00495
699.094229,333,6385.072692
976.175175,535,6388.538897
597.529768,144,6389.452423
974.888093,509,6394.70121
674.028215,369,6397.166971
698.60794,323,6399.155341
571.520716,552,6402.72245
603.299869,184,6403.95823
1046.754145,833,6411.462452
157.456894,154,6412.445036
977.301865,623,6416.411548
794.563761,326,6418.524241
1059.976287,765,6425.418123
979.090056,745,6430.294533
1083.044364,602,6458.006172
972.530438,642,6461.893792
699.151948,266,6465.670424
791.2765,316,6467.538198
604.663104,200,6468.608066
599.818344,225,6469.768913
984.581308,448,6472.138726
973.982367,657,6478.334566
798.879122,242,6480.010353
597.866686,126,6480.830705
696.593049,329,6482.815578
888.873414,460,6485.680923
698.961462,245,6487.219864
1070.603304,491,6490.296402
1076.366364,557,6495.756756
897.296583,353,6497.970295
983.922776,645,6501.918221
597.383307,238,6503.37892
885.14026,393,6507.792204
690.71503,284,6509.71375
898.66039,274,6511.530251
794.685803,389,6514.05012
162.556681,204,6515.372821
1005.258058,388,6517.747089
801.133991,268,6519.418759
798.194298,344,6523.457333
880.554697,557,6526.992543
891.073847,392,6529.393269
1086.120769,550,6532.7394
891.163847,369,6534.983352
967.810688,653,6541.174344
984.081033,633,6545.047282
580.443235,437,6547.669091
997.374789,358,6549.867617
600.530422,220,6553.168379
473.739178,413,6555.849377
958.132097,859,6561.103568
796.714905,358,6563.310079
980.320131,549,6568.607498
899.266459,418,6571.316866
885.269355,522,6574.601252
796.308845,365,6576.844308
796.626821,230,6578.253733
793.496767,319,6582.235057
591.739826,296,6584.090121
882.474004,445,6586.827371
245.498552,447,6589.511191
881.215091,387,6591.853315
353.96727,329,6593.820386
692.843169,209,6597.112133
261.265595,221,6623.222574
1077.865574,492,6626.241722
1069.836922,621,6630.101264
460.818382,499,6633.24097
52.026731,91,6635.862484
874.698405,506,6638.983476
693.616952,146,6639.852851
589.211564,214,6641.141791
878.923873,532,6644.334083
598.762654,95,6644.940592
698.087985,336,6647.067199
795.271137,335,6651.054556
961.799573,671,6655.161676
785.482548,329,6657.190528
879.650365,509,6660.300863
695.917412,214,6661.620986
790.953969,243,6665.074028
670.804102,435,6667.757574
977.978283,588,6671.385036
890.530362,554,6674.749064
879.818066,376,6678.998319
980.675259,510,6682.233929
591.14632,255,6683.757857
598.584496,315,6685.664551
1036.940119,1015,6693.857071
980.137209,607,6697.702556
596.04107,148,6698.604791
789.201869,287,6700.382464
1088.295464,514,6703.456745
694.908683,262,6705.136262
881.2511,492,6710.172528
979.968271,542,6713.40896
1070.778722,605,6717.079932
797.192558,283,6718.849629
962.750992,762,6725.417161
1077.930717,570,6728.933053
603.605998,227,6730.306455
1082.186783,531,6733.564499
599.996401,216,6734.930255
979.220176,577,6740.451018
1093.19535,384,6742.788477
989.976975,469,6745.674298
690.648135,331,6747.699653
1030.890694,998,6756.006831
460.487337,403,6758.486118
601.437077,166,6759.486845
693.187262,152,6760.378511
161.015427,208,6761.682908
157.627964,236,6763.222443
157.240289,196,6787.840524
599.197163,241,6791.301568
1091.23291,515,6794.484643
1086.041438,565,6797.972636
699.943129,347,6800.031094
887.974958,520,6805.103468
156.155495,243,6806.624913
795.066942,298,6808.444376
972.504736,552,6811.867206
599.32435,264,6813.47331
155.59756,106,6814.135655
960.526286,696,6820.336836
976.893755,557,6823.749949
688.931403,237,6825.248025
777.116437,437,6827.936018
976.823449,530,6831.152549
367.636065,251,6834.733099
886.963378,434,6837.464565
160.781323,175,6838.555644
689.539709,292,6840.39607
153.864115,137,6841.246863
599.479517,215,6842.537597
884.73622,445,6845.233443
875.399511,417,6849.760242
451.138748,679,6853.916661
691.105522,218,6855.342044
1077.702523,507,6858.509645
49.242116,194,6859.735643
598.956193,272,6863.315003
973.968404,649,6867.385954
887.318176,399,6869.786129
599.20026,63,6870.153687
604.040905,216,6871.54179
786.589005,352,6873.652954
793.657879,219,6875.066365
984.760027,478,6880.121842
-54.36266,112,6880.805955
359.117867,523,6884.044691
596.874471,227,6885.373977
63.304498,156,6886.411812
963.622717,665,6892.522285
601.934052,126,6893.344444
693.747821,255,6894.934914
984.337635,428,6897.631344
891.598157,458,6900.431154
596.793768,220,6901.846379
693.899135,231,6903.270499
968.338047,629,6909.05732
1073.266784,614,6912.803963
804.301113,309,6914.66646
980.58421,660,6918.680215
894.163145,386,6922.999378
891.845637,303,6924.841027
1084.799996,470,6927.724087
695.597282,346,6929.831166
358.630699,462,6960.448516
695.803938,147,6961.349598
797.828246,331,6965.479658
958.92995,782,6970.154134
982.004733,334,6972.187195
1082.964731,488,6975.124144
599.515872,158,6977.926287
876.445013,585,6981.650404
592.868565,259,6983.19519
964.755365,634,6987.114749
971.888056,679,6993.126477
985.476904,430,6995.900883
781.332094,404,6998.437911
769.774008,587,7002.436929
799.930638,415,7005.196725
593.25382,172,7008.266246
1086.909823,616,7012.001998
979.927982,517,7015.217227
990.114005,436,7017.836094
888.624,401,7020.082365
1056.676458,898,7026.498563
886.625158,338,7029.406132
701.313701,205,7030.906206
673.805943,500,7034.155914
988.347953,415,7038.886868
584.012228,399,7041.463123
885.556501,385,7044.002529
602.582749,236,7045.561589
1076.181374,469,7048.655258
1080.980702,538,7054.256899
693.876228,184,7055.515532
980.365417,560,7059.258234
883.703748,447,7062.111977
252.442278,128,7062.929843
575.187864,439,7065.927184
969.431934,704,7072.682242
1079.564612,549,7076.235588
603.081619,148,7077.154919
871.317655,600,7081.047131
973.187612,552,7086.653663
685.938408,351,7088.971819
1000.009054,223,7090.493905
702.133224,222,7091.90009
793.667633,291,7093.795503
975.418774,521,7099.282387
56.477107,114,7100.052943
875.561167,589,7104.010827
1069.571609,619,7126.981757
790.161206,369,7129.356985
-51.457521,98,7130.00555
1088.423277,550,7135.633261
697.886799,103,7136.318285
695.771754,268,7138.074066
887.835239,389,7140.571143
799.02767,243,7142.125102
698.051193,301,7143.973031
1082.570114,533,7149.579236
701.411508,324,7151.688872
695.770176,168,7152.716671
883.030774,413,7155.392357
1083.790371,588,7159.266232
998.748765,450,7164.202263
693.672391,217,7165.668163
984.15418,449,7168.58651
976.548864,620,7172.541087
796.161452,174,7173.640752
665.336914,551,7177.284172
1064.971125,722,7184.121518
1073.284716,572,7187.845661
796.538947,171,7188.932014
692.704897,274,7190.678377
983.775624,488,7195.9609
883.279394,483,7199.108192
877.840536,490,7202.263026
794.385826,466,7205.275491
695.030145,234,7206.804063
804.370143,331,7210.967442
887.66001,228,7212.47874
1069.179131,660,7216.731713
1073.004352,589,7220.474724
693.204761,292,7222.39924
882.778732,464,7227.643392
601.156748,307,7229.659915
792.79649,390,7232.156817
866.098442,515,7235.490819
793.458507,262,7237.204166
1077.832806,610,7243.221471
797.465297,350,7245.494174
880.468847,488,7248.598115
592.002707,204,7249.935611
876.948224,462,7252.927709
699.676025,147,7253.897125
606.813847,200,7257.273133
599.499333,235,7258.758858
685.357592,326,7260.899289
602.751075,251,7262.489604
790.95689,471,7265.459847
693.957432,277,7267.291022
599.18313,179,7268.441013
163.459043,290,7272.362961
982.495261,399,7274.992578
51.174474,136,7301.369728
975.787154,613,7315.186182
792.205666,240,7316.696513
256.846497,210,7318.068681
799.282038,351,7322.292539
599.448595,307,7324.352349
884.491117,437,7327.230198
609.796748,196,7328.450402
694.864004,257,7330.08338
991.397594,417,7332.816637
701.553968,159,7333.803878
800.706949,213,7335.176614
700.203077,204,7338.546059
1081.524253,751,7343.595081
781.360456,348,7345.77233
769.190145,629,7349.827622
995.706382,335,7354.626178
873.399575,644,7358.635764
595.714042,231,7360.068969
597.49411,201,7361.330338
1078.722551,600,7365.042272
994.673538,445,7369.66268
1079.739769,448,7372.656391
788.018433,368,7375.600149
249.832071,136,7376.614983
358.400318,254,7378.448754
354.821361,231,7380.034052
599.564155,115,7380.771002
593.59486,208,7382.138749
1072.535239,589,7388.100925
699.306199,287,7389.988654
979.55067,600,7393.825562
700.895505,226,7395.255141
1081.830251,570,7401.233907
591.21985,187,7402.455669
1082.974903,483,7405.504153
1058.213673,688,7410.030176
1070.477033,706,7417.090723
701.810286,264,7419.047035
704.172765,202,7420.449235
700.381502,281,7422.310181
992.126918,584,7426.117588
895.997026,249,7427.71355
793.343771,342,7432.061367
1060.36448,751,7437.091982
974.533506,596,7441.054325
693.977439,307,7443.038074
798.892749,226,7444.515919
797.401793,445,7449.624038
802.862179,277,7451.445411
979.169741,444,7454.337414
791.502184,443,7457.237315
891.395449,448,7460.148726
1052.401164,833,7491.797799
986.495534,542,7495.358993
886.550197,317,7497.458033
693.580096,226,7498.866622
690.960974,300,7502.920228
986.451057,429,7505.677206
795.513579,342,7507.854311
1072.472319,676,7512.354886
602.277117,245,7513.893532
969.915177,628,7519.987861
686.902505,406,7522.635788
1099.789555,263,7524.345593
471.703053,502,7527.636558
974.075987,449,7530.633823
259.830432,185,7533.928455
